OPERATION_ID,REPAIR_COUNT_AT_LOCATION,작업타입,작업종료일,IS_MATCHED,MATCH_REASON,MAX_CNT_JNT,MAX_CNT_PIPE_TYPE,MAX_CNT_DISTANCE,AVG_CNT_JNT,NEAREST_CNT_JNT,NEAREST_DISTANCE,NEARBY_PIPE_COUNT,HIGH_CNT_PIPE_COUNT,IS_FREQUENT
181,1,지상누수,,True,pipes_found,4.0,PIPE_LM,12.189330252532132,2.5454545454545454,1.0,8.316391245630902,55,26,False
182,1,지상누수,,True,pipes_found,4.0,PIPE_LM,25.887614933803192,2.6666666666666665,1.0,8.323761731223664,39,22,False
183,1,지상누수,,True,pipes_found,4.0,PIPE_LM,23.430375664706048,2.6774193548387095,2.0,5.605657757599474,31,17,False
184,1,지상누수,,True,pipes_found,4.0,PIPE_LM,21.364751345784057,2.3793103448275863,1.0,10.478936970181492,29,12,False
185,1,지상누수,,True,pipes_found,4.0,PIPE_LM,28.58619098588529,2.8979591836734695,3.0,9.131810497936184,49,30,False
186,1,지상누수,,True,pipes_found,4.0,PIPE_LM,25.84641392779421,2.75,4.0,5.712219451120088,28,15,False
187,3,지상누수,,True,pipes_found,4.0,PIPE_LM,26.282135489885615,2.911111111111111,2.0,3.012925232672318,45,26,False
188,9,지상누수,,True,pipes_found,5.0,PIPE_LM,26.250008578803737,2.836734693877551,2.0,12.381639848352378,49,26,True
189,2,지상누수,,True,pipes_found,5.0,PIPE_LM,12.568064819051028,2.86046511627907,4.0,7.360544450833875,43,26,False
190,4,지상누수,,True,pipes_found,4.0,PIPE_LM,7.9760874585567105,2.8,2.0,7.316671911166631,35,22,True
191,1,지상누수,,True,pipes_found,4.0,PIPE_LM,26.800989081105573,2.9767441860465116,1.0,7.3145256330329005,43,25,False
192,1,지상누수,,True,pipes_found,4.0,PIPE_LM,25.20079312380516,2.8285714285714287,1.0,6.00433699963962,35,20,False
193,2,지상누수,,True,pipes_found,5.0,PIPE_LM,9.880222378353094,2.6944444444444446,1.0,8.93914247276708,36,20,False
194,1,지하누수,,True,pipes_found,4.0,PIPE_LM,10.813920180599565,2.7555555555555555,2.0,8.730049618203768,45,26,False
195,3,지상누수,,True,pipes_found,4.0,PIPE_LM,26.00688646077648,2.7560975609756095,1.0,6.213087946018192,41,25,False
196,3,지상누수,,True,pipes_found,30.0,PIPE_LM,27.907882093788835,3.547169811320755,3.0,5.874235850960004,53,35,False
197,1,지상누수,,True,pipes_found,4.0,PIPE_LM,26.705363159772073,2.4791666666666665,2.0,8.045925134416144,48,25,False
198,1,지상누수,,True,pipes_found,4.0,PIPE_LM,15.483471370103914,2.509433962264151,3.0,8.099290284154655,53,28,False
