FTR_CDE,FTR_IDN,HJD_CDE,BJD_CDE,SHT_NUM,MNG_CDE,IST_YMD,SAA_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,PIP_LBL,AVG_DEP,SYS_CHK,IQT_CDE,SHAPE_LEN,MNF
SA002,304437,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,2.54,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L2.5/D,0.0,1,IQT004,2.54033802869,62
SA002,304438,5011056000,5011010600,336071165,6500000,20010711,SAA005,MOP032,15.0,1.32,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L1.3/D,0.0,1,IQT004,1.32422597014,62
SA002,2017112863,5011056000,5011010600,336071164,6510214,20201021,SAA911,MOP808,20.0,2.09,,0.6,0.6,,2020/경질염화비닐관(HI-VP)/Φ20/L2/D0.6,0.6,,IQT911,2.08755744831,62
SA002,2017113261,5011056000,5011010600,336071164,6510214,20210429,SAA911,MOP808,50.0,6.53,,0.7,0.7,,2021/경질염화비닐관(HI-VP)/Φ50/L6/D0.7,0.7,,IQT911,6.52641410960,62
SA002,303025,5011056000,5011010600,336071164,6500000,20020415,SAA005,MOP002,25.0,3.62,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø25/L3.6/D,0.0,1,IQT904,3.61523784003,62
SA002,303426,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,20.79,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L20.8/D,0.0,1,IQT004,20.78855196820,62
SA002,303790,5011056000,5011010600,336071165,6500000,19971211,SAA005,MOP032,15.0,1.76,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.8/D,0.0,1,IQT004,1.76209047870,62
SA002,303794,5011056000,5011010600,336071164,6500000,20020906,SAA005,MOP002,15.0,13.75,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø15/L13.8/D,0.0,1,IQT904,13.74793575010,62
SA002,303799,5011051000,5011010100,336071165,6500000,19971211,SAA005,MOP032,20.0,9.2,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø20/L9.2/D,0.0,1,IQT004,9.20243326518,62
SA002,303056,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,9.0,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L9/D,0.0,1,IQT004,9.00431697544,62
SA002,35968,5011051000,5011010100,336071175,6500000,19980520,SAA005,MOP032,20.0,1.48,JHT904,0.0,0.0,,1998/HI-3P/Ø20/L1.5/D0.3,0.3,1,IQT002,1.47996427885,62
SA002,38265,5011051000,5011010100,336071175,6500000,19980520,SAA005,MOP032,20.0,3.06,JHT904,0.0,0.0,,1998/HI-3P/Ø20/L3.1/D,0.0,1,IQT904,3.06172124793,62
SA002,46382,5011051000,5011010100,336071165,6500000,19971211,SAA005,MOP032,25.0,9.44,JHT904,0.0,0.0,,1997/HI-3P/Ø25/L9.4/D,0.0,1,IQT004,9.43884336134,62
SA002,82019,5011051000,5011010100,336071175,6500000,19990920,SAA005,MOP032,20.0,3.5,JHT904,0.0,0.0,,1999/HI-3P/Ø20/L3.5/D,0.0,1,IQT004,3.50421574678,62
SA002,301885,5011056000,5011010600,336071175,6500000,19970101,SAA020,MOP001,100.0,5.6,JHT002,0.40000001,0.40000001,WT2021080329,1997/DCIP/Ø100/L5.6/D0.4,0.40000001,1,IQT001,5.59633551646,62
SA002,301894,5011056000,5011010600,336071164,6500000,19910101,SAA020,MOP001,100.0,1.29,JHT002,0.69999999,0.69999999,WT2021080329,1991/DCIP/Ø100/L1.3/D0.7,0.69999999,1,IQT001,1.28978531019,62
SA002,301899,5011056000,5011010600,336071165,6500000,19970101,SAA020,MOP001,100.0,0.68,JHT002,1.10000002,1.10000002,WT2021080329,1997/DCIP/Ø100/L0.7/D1.1,1.10000002,1,IQT001,0.67546798592,62
SA002,303525,5011056000,5011010600,336071164,6500000,19910209,SAA005,MOP002,15.0,2.49,JHT903,0.0,0.0,WT2021080329,1991/SP/Ø15/L2.5/D,0.0,1,IQT904,2.49270077563,62
SA002,303526,5011056000,5011010600,336071174,6500000,19940608,SAA005,MOP921,15.0,0.63,JHT092,0.0,0.0,WT2021080329,1994/PFP/Ø15/L0.6/D,0.0,1,IQT004,0.62627549848,62
SA002,303529,5011056000,5011010600,336071174,6500000,19981027,SAA005,MOP032,15.0,3.9,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L3.9/D,0.0,1,IQT004,3.89561920624,62
SA002,303193,5011056000,5011010600,336071175,6500000,20020622,SAA005,MOP032,15.0,1.78,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L1.8/D,0.0,1,IQT004,1.77520055205,62
SA002,303548,5011056000,5011010600,336071175,6500000,20010628,SAA005,MOP032,15.0,1.04,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L1/D,0.0,1,IQT004,1.04204256636,62
SA002,303720,5011051000,5011010100,336071175,6500000,19971020,SAA005,MOP032,20.0,4.47,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø20/L4.5/D,0.0,1,IQT004,4.47212165532,62
SA002,303721,5011056000,5011010600,336071174,6500000,20000304,SAA005,MOP002,15.0,2.54,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L2.5/D,0.0,1,IQT904,2.53655710910,62
SA002,303813,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP002,15.0,11.48,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L11.5/D,0.0,1,IQT904,11.48030256220,62
SA002,303817,5011056000,5011010600,336071165,6500000,19980602,SAA005,MOP032,15.0,8.41,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L8.4/D,0.0,1,IQT004,8.41319844055,62
SA002,303818,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,6.98,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L7/D,0.0,1,IQT004,6.98456541239,62
SA002,303642,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,1.71,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.7/D,0.0,1,IQT004,1.71401896139,62
SA002,303643,5011056000,5011010600,336071175,6500000,19000101,SAA005,MOP002,20.0,21.58,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø20/L21.6/D,0.0,1,IQT904,21.57757552580,62
SA002,303830,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,2.53,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L2.5/D,0.0,1,IQT004,2.52975295237,62
SA002,303922,5011056000,5011010600,336071175,6500000,19980414,SAA005,MOP002,15.0,16.63,JHT903,0.0,0.0,WT2021080329,1998/SP/Ø15/L16.6/D,0.0,1,IQT904,16.62815690330,62
SA002,303924,5011056000,5011010600,336071164,6500000,20011123,SAA005,MOP002,15.0,5.07,JHT903,0.0,0.0,WT2021080329,2001/SP/Ø15/L5.1/D,0.0,1,IQT904,5.06549082716,62
SA002,303384,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,3.11,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L3.1/D,0.0,1,IQT004,3.11382713072,62
SA002,303088,5011056000,5011010600,336071165,6500000,19000101,SAA005,MOP002,15.0,3.93,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L3.9/D,0.0,1,IQT904,3.93105324309,62
SA002,303091,5011056000,5011010600,336071175,6500000,19971211,SAA005,MOP032,15.0,2.05,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.1/D,0.0,1,IQT004,2.05497961060,62
SA002,303095,5011056000,5011010600,336071165,6500000,19971211,SAA005,MOP032,15.0,4.86,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L4.9/D,0.0,1,IQT004,4.85545550695,62
SA002,302881,5011056000,5011010600,336071164,6500000,19910209,SAA005,MOP002,15.0,4.91,JHT903,0.0,0.0,WT2021080329,1991/SP/Ø15/L4.9/D,0.0,1,IQT904,4.91095184257,62
SA002,303277,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,1.1,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L1.1/D,0.0,1,IQT004,1.09990772340,62
SA002,303279,5011056000,5011010600,336071175,6500000,19000101,SAA005,MOP002,15.0,22.29,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L22.3/D,0.0,1,IQT904,22.29235990130,62
SA002,303759,5011056000,5011010600,336071164,6500000,19931101,SAA005,MOP002,15.0,9.69,JHT903,0.0,0.0,WT2021080329,1993/SP/Ø15/L9.7/D,0.0,1,IQT904,9.69372981936,62
SA002,303569,5011056000,5011010600,336071164,6500000,20011123,SAA005,MOP002,15.0,2.91,JHT903,0.0,0.0,WT2021080329,2001/SP/Ø15/L2.9/D,0.0,1,IQT904,2.91423853519,62
SA002,303572,5011056000,5011010600,336071165,6500000,19981015,SAA005,MOP002,15.0,2.75,JHT903,0.0,0.0,WT2021080329,1998/SP/Ø15/L2.8/D,0.0,1,IQT904,2.74757074522,62
SA002,303286,5011056000,5011010600,336071164,6500000,20051206,SAA005,MOP032,15.0,1.99,JHT904,0.0,0.0,WT2021080329,2005/HI-3P/Ø15/L2/D,0.0,1,IQT004,1.98801882827,62
SA002,303654,5011056000,5011010600,336071164,6500000,19990101,SAA005,MOP032,15.0,0.51,JHT904,0.0,0.0,WT2021080329,1999/HI-3P/Ø15/L0.5/D,0.0,1,IQT004,0.50801574779,62
SA002,303022,5011056000,5011010600,336071175,6500000,19000101,SAA005,MOP001,15.0,4.59,JHT002,0.0,0.0,WT2021080329,1900/DCIP/Ø15/L4.6/D,0.0,1,IQT904,4.59370159349,62
SA002,303473,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,10.25,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L10.3/D,0.0,1,IQT004,10.24950406410,62
SA002,303475,5011056000,5011010600,336071165,6500000,20011130,SAA005,MOP002,15.0,0.96,JHT903,0.0,0.0,WT2021080329,2001/SP/Ø15/L1/D,0.0,1,IQT904,0.95987599759,62
SA002,303836,5011056000,5011010600,336071175,6500000,20030618,SAA005,MOP032,15.0,1.73,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L1.7/D,0.0,1,IQT004,1.73420172513,62
SA002,303843,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,1.12,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L1.1/D,0.0,1,IQT004,1.11875824019,62
SA002,303583,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,20.0,7.68,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø20/L7.7/D,0.0,1,IQT004,7.68493383446,62
SA002,303932,5011056000,5011010600,336071165,6500000,19990101,SAA005,MOP032,15.0,2.17,JHT904,0.0,0.0,WT2021080329,1999/HI-3P/Ø15/L2.2/D,0.0,1,IQT004,2.17494716099,62
SA002,303941,5011056000,5011010600,336071164,6500000,20001124,SAA005,MOP002,15.0,6.87,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L6.9/D,0.0,1,IQT904,6.87264184721,62
SA002,302892,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP002,15.0,0.91,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L0.9/D,0.0,1,IQT904,0.90682964222,62
SA002,303111,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP002,15.0,13.82,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L13.8/D,0.0,1,IQT904,13.82211655280,62
SA002,303119,5011056000,5011010600,336071165,6500000,19930825,SAA005,MOP002,15.0,3.31,JHT903,0.0,0.0,WT2021080329,1993/SP/Ø15/L3.3/D,0.0,1,IQT904,3.31213918790,62
SA002,303232,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,0.5,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L0.5/D,0.0,1,IQT004,0.49814455733,62
SA002,303242,5011056000,5011010600,336071165,6500000,19880229,SAA005,MOP002,15.0,1.88,JHT903,0.0,0.0,WT2021080329,1988/SP/Ø15/L1.9/D,0.0,1,IQT904,1.87863065023,62
SA002,302970,5011056000,5011010600,336071165,6500000,19880229,SAA005,MOP002,20.0,13.67,JHT903,0.0,0.0,WT2021080329,1988/SP/Ø20/L13.7/D,0.0,1,IQT904,13.66897252460,62
SA002,302975,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,3.56,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L3.6/D,0.0,1,IQT004,3.56353588448,62
SA002,303489,5011056000,5011010600,336071174,6500000,20080515,SAA005,MOP032,15.0,6.12,JHT904,0.0,0.0,WT2021080329,2008/HI-3P/Ø15/L6.1/D,0.0,1,IQT004,6.12086203815,62
SA002,303313,5011056000,5011010600,336071165,6500000,20001220,SAA005,MOP002,15.0,2.37,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L2.4/D,0.0,1,IQT904,2.36603571402,62
SA002,303314,5011056000,5011010600,336071165,6500000,19880229,SAA005,MOP002,15.0,8.82,JHT903,0.0,0.0,WT2021080329,1988/SP/Ø15/L8.8/D,0.0,1,IQT904,8.82371281491,62
SA002,303674,5011056000,5011010600,336071174,6500000,20021131,SAA005,MOP032,15.0,1.95,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L2/D,0.0,1,IQT004,1.94506325090,62
SA002,303368,5011056000,5011010600,336071164,6500000,20041201,SAA005,MOP032,15.0,6.47,JHT904,0.0,0.0,WT2021080329,2004/HI-3P/Ø15/L6.5/D,0.0,1,IQT004,6.46737674796,62
SA002,303613,5011056000,5011010600,336071165,6500000,19961001,SAA005,MOP032,15.0,6.79,JHT904,0.0,0.0,WT2021080329,1996/HI-3P/Ø15/L6.8/D,0.0,1,IQT004,6.79247473311,62
SA002,303988,5011056000,5011010600,336071174,6500000,19970318,SAA005,MOP002,15.0,4.99,JHT903,0.0,0.0,WT2021080329,1997/SP/Ø15/L5/D,0.0,1,IQT904,4.99154029041,62
SA002,303738,5011051000,5011010100,336071175,6500000,19971211,SAA005,MOP032,15.0,4.08,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L4.1/D,0.0,1,IQT004,4.07940526057,62
SA002,303745,5011056000,5011010600,336071165,6500000,19980602,SAA005,MOP032,15.0,28.58,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L28.6/D,0.0,1,IQT004,28.58002010960,62
SA002,303992,5011056000,5011010600,336071175,6500000,19971211,SAA005,MOP032,15.0,2.28,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.3/D,0.0,1,IQT004,2.27642668232,62
SA002,302922,5011056000,5011010600,336071174,6500000,20021131,SAA005,MOP032,15.0,1.91,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L1.9/D,0.0,1,IQT004,1.91207472657,62
SA002,302925,5011056000,5011010600,336071164,6500000,19941229,SAA005,MOP921,15.0,8.81,JHT092,0.0,0.0,WT2021080329,1994/PFP/Ø15/L8.8/D,0.0,1,IQT004,8.80780846749,62
SA002,303133,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP032,15.0,3.89,JHT904,0.0,0.0,WT2021080329,1900/HI-3P/Ø15/L3.9/D,0.0,1,IQT004,3.88569942224,62
SA002,303136,5011056000,5011010600,336071175,6500000,20010628,SAA005,MOP032,15.0,1.09,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L1.1/D,0.0,1,IQT004,1.09075439483,62
SA002,302860,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,1.75,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.8/D,0.0,1,IQT004,1.74547557989,62
SA002,303254,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP002,15.0,3.7,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L3.7/D,0.0,1,IQT904,3.70189467705,62
SA002,302930,5011056000,5011010600,336071174,6500000,20001125,SAA005,MOP002,15.0,12.73,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø15/L12.7/D,0.0,1,IQT904,12.72584034940,62
SA002,303326,5011056000,5011010600,336071174,6500000,20011127,SAA005,MOP032,15.0,9.76,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L9.8/D,0.0,1,IQT004,9.75548463571,62
SA002,304117,5011056000,5011010600,336071165,6500000,19970316,SAA005,MOP002,15.0,3.04,JHT903,0.0,0.0,WT2021080329,1997/SP/Ø15/L3/D,0.0,1,IQT904,3.03623352198,62
SA002,304118,5011056000,5011010600,336071164,6500000,19991217,SAA005,MOP002,15.0,2.69,JHT903,0.0,0.0,WT2021080329,1999/SP/Ø15/L2.7/D,0.0,1,IQT904,2.69427375743,62
SA002,303149,5011056000,5011010600,336071165,6500000,19971211,SAA005,MOP032,15.0,11.41,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L11.4/D,0.0,1,IQT004,11.40686749290,62
SA002,303151,5011056000,5011010600,336071164,6500000,20020906,SAA005,MOP032,15.0,1.31,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L1.3/D,0.0,1,IQT004,1.30920013749,62
SA002,303502,5011056000,5011010600,336071164,6500000,20020906,SAA005,MOP032,15.0,31.89,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L31.9/D,0.0,1,IQT004,31.89154043370,62
SA002,303625,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP032,15.0,2.61,JHT904,0.0,0.0,WT2021080329,1900/HI-3P/Ø15/L2.6/D,0.0,1,IQT004,2.61251035242,62
SA002,303628,5011056000,5011010600,336071165,6500000,20011203,SAA005,MOP002,15.0,4.66,JHT903,0.0,0.0,WT2021080329,2001/SP/Ø15/L4.7/D,0.0,1,IQT904,4.65530599622,62
SA002,303690,5011056000,5011010600,336071175,6500000,19970219,SAA005,MOP002,15.0,1.82,JHT903,0.0,0.0,WT2021080329,1997/SP/Ø15/L1.8/D,0.0,1,IQT904,1.81519640811,62
SA002,303692,5011056000,5011010600,336071175,6500000,19000101,SAA005,MOP002,20.0,23.84,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø20/L23.8/D,0.0,1,IQT904,23.84390430380,62
SA002,303965,5011056000,5011010600,336071175,6500000,20001125,SAA005,MOP002,20.0,3.75,JHT903,0.0,0.0,WT2021080329,2000/SP/Ø20/L3.8/D,0.0,1,IQT904,3.74824398886,62
SA002,303702,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,1.26,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L1.3/D,0.0,1,IQT004,1.25807117446,62
SA002,303706,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,4.62,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L4.6/D,0.0,1,IQT004,4.61637309932,62
SA002,303065,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,25.0,9.56,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø25/L9.6/D,0.0,1,IQT004,9.55944074893,62
SA002,303070,5011056000,5011010600,336071175,6500000,20030618,SAA005,MOP032,15.0,2.9,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L2.9/D,0.0,1,IQT004,2.89990689506,62
SA002,303071,5011056000,5011010600,336071175,6500000,19000101,SAA005,MOP002,15.0,2.33,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L2.3/D,0.0,1,IQT904,2.33305909714,62
SA002,303076,5011056000,5011010600,336071165,6500000,20020622,SAA005,MOP032,15.0,3.54,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L3.5/D,0.0,1,IQT004,3.53860339682,62
SA002,303896,5011051000,5011010100,336071175,6500000,19971211,SAA005,MOP032,25.0,4.58,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø25/L4.6/D,0.0,1,IQT004,4.58180946788,62
SA002,303079,5011056000,5011010600,336071165,6500000,19980602,SAA005,MOP032,25.0,3.53,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø25/L3.5/D,0.0,1,IQT004,3.52844965955,62
SA002,302952,5011056000,5011010600,336071165,6500000,19971211,SAA005,MOP032,15.0,2.09,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.1/D,0.0,1,IQT004,2.08769626143,62
SA002,302955,5011056000,5011010600,336071175,6500000,20030614,SAA005,MOP002,15.0,1.7,JHT903,0.0,0.0,WT2021080329,2003/SP/Ø15/L1.7/D,0.0,1,IQT904,1.70155928489,62
SA002,303343,5011056000,5011010600,336071174,6500000,20101008,SAA005,MOP032,15.0,1.46,JHT904,0.0,0.0,WT2021080329,2010/HI-3P/Ø15/L1.5/D,0.0,1,IQT004,1.45560983783,62
SA002,303344,5011056000,5011010600,336071175,6500000,19970429,SAA005,MOP032,15.0,0.58,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L0.6/D,0.0,1,IQT004,0.57625081345,62
SA002,304097,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,3.68,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L3.7/D,0.0,1,IQT004,3.68196980753,62
SA002,304181,5011056000,5011010600,336071164,6500000,20020601,SAA005,MOP002,15.0,3.25,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø15/L3.3/D,0.0,1,IQT904,3.24572721589,62
SA002,304260,5011056000,5011010600,336071175,6500000,19000101,SAA005,MOP002,15.0,0.97,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L1/D,0.0,1,IQT904,0.97176643284,62
SA002,304268,5011056000,5011010600,336071174,6500000,19940608,SAA005,MOP921,25.0,19.86,JHT092,0.0,0.0,WT2021080329,1994/PFP/Ø25/L19.9/D,0.0,1,IQT004,19.86278506480,62
SA002,304272,5011056000,5011010600,336071174,6500000,20050822,SAA005,MOP032,20.0,1.14,JHT904,0.0,0.0,WT2021080329,2005/HI-3P/Ø20/L1.1/D,0.0,1,IQT004,1.13501268715,62
SA002,304112,5011056000,5011010600,336071164,6500000,19910814,SAA005,MOP002,20.0,3.0,JHT903,0.0,0.0,WT2021080329,1991/SP/Ø20/L3/D,0.0,1,IQT904,3.00205945977,62
SA002,304536,5011056000,5011010600,336071175,6500000,20010628,SAA005,MOP032,15.0,0.4,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L0.4/D,0.0,1,IQT004,0.40402618727,62
SA002,304539,5011056000,5011010600,336071175,6500000,20010628,SAA005,MOP032,15.0,0.42,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L0.4/D,0.0,1,IQT004,0.41551110695,62
SA002,303534,5011056000,5011010600,336071175,6500000,19000101,SAA005,MOP002,32.0,11.1,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø32/L11.1/D,0.0,1,IQT904,11.10235041960,62
SA002,304382,5011056000,5011010600,336071164,6500000,20020906,SAA005,MOP032,15.0,2.11,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø15/L2.1/D,0.0,1,IQT004,2.10678199059,62
SA002,304390,5011056000,5011010600,336071164,6500000,19820101,SAA005,MOP002,15.0,4.01,JHT903,0.0,0.0,WT2021080329,1982/SP/Ø15/L4/D,0.0,1,IQT904,4.00643375710,62
SA002,304090,5011056000,5011010600,336071175,6500000,20010628,SAA005,MOP032,15.0,0.52,JHT904,0.0,0.0,WT2021080329,2001/HI-3P/Ø15/L0.5/D,0.0,1,IQT004,0.52315294131,62
SA002,304451,5011056000,5011010600,336071164,6500000,19000101,SAA005,MOP032,20.0,1.41,JHT904,0.0,0.0,WT2021080329,1900/HI-3P/Ø20/L1.4/D,0.0,1,IQT004,1.40962765651,62
SA002,304455,5011056000,5011010600,336071174,6500000,20081223,SAA005,MOP032,15.0,2.17,JHT904,0.0,0.0,WT2021080329,2008/HI-3P/Ø15/L2.2/D,0.0,1,IQT004,2.17059190084,62
SA002,304287,5011056000,5011010600,336071174,6500000,19971110,SAA005,MOP032,15.0,2.02,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2/D,0.0,1,IQT004,2.01832330413,62
SA002,304296,5011056000,5011010600,336071164,6500000,20040602,SAA005,MOP002,15.0,4.83,JHT903,0.0,0.0,WT2021080329,2004/SP/Ø15/L4.8/D,0.0,1,IQT904,4.82574871289,62
SA002,304304,5011056000,5011010600,336071174,6500000,20081223,SAA005,MOP032,15.0,1.15,JHT904,0.0,0.0,WT2021080329,2008/HI-3P/Ø15/L1.2/D,0.0,1,IQT004,1.14861976302,62
SA002,304398,5011056000,5011010600,336071164,6500000,20020601,SAA005,MOP002,15.0,1.0,JHT903,0.0,0.0,WT2021080329,2002/SP/Ø15/L1/D,0.0,1,IQT904,1.00055485107,62
SA002,304464,5011056000,5011010600,336071165,6500000,19980602,SAA005,MOP032,15.0,0.86,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L0.9/D,0.0,1,IQT004,0.86225346622,62
SA002,304465,5011056000,5011010600,336071164,6500000,20100708,SAA005,MOP032,15.0,2.98,JHT904,0.0,0.0,WT2021080329,2010/HI-3P/Ø15/L3/D,0.0,1,IQT004,2.98291086860,62
SA002,303732,5011056000,5011010600,336071165,6500000,20020622,SAA005,MOP032,40.0,3.96,JHT904,0.0,0.0,WT2021080329,2002/HI-3P/Ø40/L4/D,0.0,1,IQT004,3.95871372873,62
SA002,303833,5011056000,5011010600,336071165,6500000,19971211,SAA005,MOP032,40.0,43.19,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø40/L43.2/D,0.0,1,IQT004,43.18824097010,62
SA002,303944,5011056000,5011010600,336071175,6500000,19000101,SAA005,MOP002,40.0,34.66,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø40/L34.7/D,0.0,1,IQT904,34.66217277500,62
SA002,304027,5011056000,5011010600,336071174,6500000,19981027,SAA005,MOP032,15.0,1.99,JHT904,0.0,0.0,WT2021080329,1998/HI-3P/Ø15/L2/D,0.0,1,IQT004,1.99451372520,62
SA002,304040,5011051000,5011010100,336071175,6500000,19971211,SAA005,MOP032,15.0,2.31,JHT904,0.0,0.0,WT2021080329,1997/HI-3P/Ø15/L2.3/D,0.0,1,IQT004,2.30849561740,62
SA002,304042,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,1.67,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L1.7/D,0.0,1,IQT004,1.67259379408,62
SA002,304044,5011056000,5011010600,336071175,6500000,19930825,SAA005,MOP002,15.0,1.37,JHT903,0.0,0.0,WT2021080329,1993/SP/Ø15/L1.4/D,0.0,1,IQT904,1.37300000000,62
SA002,304404,5011056000,5011010600,336071174,6500000,20130912,SAA005,MOP032,25.0,0.29,JHT904,0.0,0.0,WT2021080329,2013/HI-3P/Ø25/L0.3/D,0.0,1,IQT004,0.29240314636,62
SA002,304406,5011056000,5011010600,336071174,6500000,19000101,SAA005,MOP002,15.0,0.9,JHT903,0.0,0.0,WT2021080329,1900/SP/Ø15/L0.9/D,0.0,1,IQT904,0.90391869657,62
SA002,304219,5011056000,5011010600,336071164,6500000,20030618,SAA005,MOP032,15.0,18.7,JHT904,0.0,0.0,WT2021080329,2003/HI-3P/Ø15/L18.7/D,0.0,1,IQT004,18.70150862850,62
