FTR_CDE,FTR_IDN,CNT_NUM,SYS_CHK,STD_HOL,STD_VEL,PIP_LBL,IST_YMD,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,AVG_DEP,IQT_CDE,HJD_CDE,BJD_CDE,SHT_NUM,MNG_CDE,SAA_CDE,MOD_CDE,A_MOD_CDE,B_MOD_CDE,SHAPE_LEN
SA001,304938,WT2021080329,1,0.00,0.00,1900/SP/Ø50/L0.2/D0.7,19000101,MOP002,50.0,0.22,JHT903,0.69999999,0.69999999,0.69999999,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,0.22464416307
SA001,304941,WT2021080329,1,0.00,0.00,1991/DCIP/Ø100/L17.4/D0.7,19910101,MOP001,100.0,17.41,JHT002,0.60000002,0.80000001,0.67000002,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,17.41245899620
SA001,304945,WT2021080329,1,0.00,0.00,1900/DCIP/Ø100/L52.7/D0.9,19000101,MOP001,100.0,52.67,JHT002,0.69999999,1.0,0.86000001,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,52.66775191200
SA001,304952,WT2021080329,1,0.00,0.00,1900/CIP/Ø100/L0.5/D0.8,19000101,MOP010,100.0,0.46,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,0.46178999556
SA001,304953,WT2021080329,1,0.00,0.00,1900/CIP/Ø100/L35.5/D0.8,19000101,MOP010,100.0,35.48,JHT002,0.60000002,0.89999998,0.80000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,35.48418810430
SA001,304963,WT2021080329,1,0.00,0.00,1997/SP/Ø65/L2.7/D1.1,19970101,MOP002,65.0,2.69,JHT903,1.10000002,1.10000002,1.10000002,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,2.69297697807
SA001,304971,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L109.6/D0.8,19970101,MOP001,80.0,109.57,JHT002,0.5,1.10000002,0.80000001,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,109.56914076200
SA001,304973,WT2021080329,1,0.00,0.00,1997/HI-3P/Ø50/L6.8/D,19970101,MOP032,50.0,6.79,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,6.78730611275
SA001,304974,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L78.9/D0.7,19970101,MOP001,80.0,78.85,JHT002,0.60000002,0.80000001,0.69999999,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,78.84703962170
SA001,304988,WT2021080329,1,0.00,0.00,1994/DCIP/Ø150/L0.6/D1.3,19940101,MOP001,150.0,0.55,JHT002,1.29999995,1.29999995,1.29999995,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,0.54912657922
SA001,304997,WT2021080329,1,0.00,0.00,1997/DCIP/Ø150/L66.6/D1.1,19970101,MOP001,150.0,66.56,JHT002,0.89999998,1.29999995,1.12,IQT001,5011051000,5011010100,336071165,6500000,SAA004,,,,66.56417379440
SA001,701463,WT2020080179,1,0.00,0.00,1997/DCIP/Ø150/L4.1/D0.9,19971211,MOP001,150.0,4.11,JHT002,0.89999998,0.89999998,0.89999998,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,4.11401421971
SA001,701468,WT2020080179,1,0.00,0.00,1997/DCIP/Ø80/L0.3/D0.6,19970101,MOP001,80.0,0.33,JHT002,0.60000002,0.60000002,0.60000002,IQT001,5011051000,5011010100,336071175,6500000,SAA004,3-제이에스아이시스템,,,0.33457795803
SA001,701493,WT2020080179,1,0.00,0.00,1999/DCIP/Ø100/L51.8/D0.9,19990101,MOP001,100.0,51.8,JHT002,0.80000001,1.0,0.89999998,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,51.79515790880
SA001,701563,WT2020080179,1,0.00,0.00,1900/DCIP/Ø200/L0.4/D0.9,19000101,MOP001,200.0,0.37,JHT002,0.89999998,0.89999998,0.89999998,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,0.37144614684
SA001,702194,WT2020080179,1,0.00,0.00,1997/DCIP/Ø150/L0.9/D1.0,19971211,MOP001,150.0,0.89,JHT002,0.80000001,1.10000002,1.0,IQT001,5011051000,5011010100,336071175,6500000,SAA004,,,,0.89168857792
SA001,702844,,1,0.00,0.00,1997/DCIP/Ø80/L0.3/D0.3,19971020,MOP001,80.0,0.33,JHT002,0.30000001,0.30000001,0.30000001,IQT001,5011051000,5011010100,336071165,6500000,SAA004,,,,0.32695565449
SA001,702847,0,1,0.00,0.00,1900/DCIP/Ø80/L79.2/D0.9,19000101,MOP001,80.0,72.69,JHT002,0.8,0.9,0.9,IQT001,5011051000,5011010100,336071165,6500000,SAA004,,,,72.69469444420
SA001,702850,0,1,0.00,0.00,1900/DCIP/Ø80/L10.5/D0.6,19000101,MOP001,80.0,10.46,JHT002,0.0,0.0,0.60000002,IQT001,5011059000,5011010700,336071165,6500000,SAA004,,,,10.45639423100
SA001,304308,WT2021080329,1,0.00,0.00,1998/HI-3P/Ø80/L5.8/D,19980101,MOP032,80.0,5.82,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,5.81647516628
SA001,304367,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L2.7/D,20030101,MOP032,80.0,2.66,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071175,6500000,SAA908,,,,2.65934159883
SA001,304368,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L36.5/D,20030101,MOP032,80.0,36.52,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071175,6500000,SAA908,,,,36.52171373340
SA001,304384,WT2021080329,1,0.00,0.00,2001/HI-3P/Ø50/L1.0/D,20010101,MOP032,50.0,1.0,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071175,6500000,SAA908,,,,0.99996804449
SA001,304386,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L65.6/D,19970101,MOP001,100.0,65.56,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071175,6500000,SAA908,,,,65.55692633610
SA001,304393,WT2021080329,1,0.00,0.00,1999/HI-3P/Ø80/L4.7/D,19990101,MOP032,80.0,4.67,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,4.66741568602
SA001,304396,WT2021080329,1,0.00,0.00,1998/HI-3P/Ø80/L54.1/D,19980101,MOP032,80.0,54.14,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,54.14402467540
SA001,304399,WT2021080329,1,0.00,0.00,1988/SP/Ø50/L0.7/D,19880101,MOP002,50.0,0.72,JHT903,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071165,6500000,SAA908,,,,0.71875634954
SA001,304403,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø80/L1.0/D,20020101,MOP032,80.0,1.0,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,1.00000194000
SA001,304433,WT2021080329,1,0.00,0.00,1900/SP/Ø50/L64.6/D,19000101,MOP002,50.0,64.55,JHT903,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071165,6500000,SAA908,,,,64.55111968550
SA001,304452,WT2021080329,1,0.00,0.00,1900/DCIP/Ø125/L96.6/D,19000101,MOP001,125.0,96.6,JHT002,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071174,6500000,SAA908,,,,96.59766554640
SA001,304475,WT2021080329,1,0.00,0.00,1900/SP/Ø50/L26.2/D,19000101,MOP002,50.0,26.19,JHT903,0.0,0.0,0.0,IQT904,5011056000,5011010600,336071164,6500000,SAA908,,,,26.18978661720
SA001,304484,WT2021080329,1,0.00,0.00,2000/HI-3P/Ø50/L0.7/D,20000101,MOP032,50.0,0.7,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,0.69922766679
SA001,304510,WT2021080329,1,0.00,0.00,1994/PFP/Ø50/L0.3/D0.5,19940101,MOP921,50.0,0.31,JHT092,0.5,0.5,0.5,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,0.30612415782
SA001,304522,WT2021080329,1,0.00,0.00,1998/HI-3P/Ø50/L55.0/D,19980101,MOP032,50.0,55.04,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,55.04185519760
SA001,304531,WT2021080329,1,0.00,0.00,2008/HI-3P/Ø50/L56.0/D,20080101,MOP032,50.0,56.02,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,56.01554037510
SA001,304641,WT2021080329,1,0.00,0.00,1996/HI-3P/Ø50/L36.8/D,19960101,MOP032,50.0,36.82,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,36.82402435870
SA001,304651,WT2021080329,1,0.00,0.00,2010/HI-3P/Ø50/L0.4/D1.2,20100101,MOP032,50.0,0.42,JHT904,1.20000005,1.20000005,1.20000005,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,0.41889616852
SA001,304660,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L0.8/D,20020101,MOP032,50.0,0.75,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,0.75163143229
SA001,304661,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L24.8/D,20020101,MOP032,50.0,24.75,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,24.74946789920
SA001,304663,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L0.6/D,20020101,MOP032,50.0,0.63,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,0.63323203488
SA001,304665,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L53.9/D,20020101,MOP032,50.0,53.91,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,53.91467489960
SA001,304670,WT2021080329,1,0.00,0.00,2012/HI-3P/Ø80/L0.9/D,20120101,MOP032,80.0,0.86,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,0.85806088945
SA001,304680,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø50/L1.7/D,20030101,MOP032,50.0,1.65,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,1.65436906402
SA001,304687,WT2021080329,1,0.00,0.00,1997/HI-3P/Ø50/L0.3/D0.7,19970101,MOP032,50.0,0.31,JHT904,0.69999999,0.69999999,0.69999999,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,0.31120732639
SA001,304688,WT2021080329,1,0.00,0.00,1994/PFP/Ø50/L39.9/D,19940101,MOP921,50.0,39.94,JHT092,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,39.94441402500
SA001,304693,WT2021080329,1,0.00,0.00,1994/PE/Ø400/L40.4/D,19940101,MOP028,400.0,40.44,JHT910,0.0,0.0,0.0,IQT004,5011057000,5011010800,336071174,6500000,SAA908,,,,40.44103934460
SA001,304695,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L0.2/D,20020101,MOP032,50.0,0.24,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071174,6500000,SAA908,,,,0.23624478830
SA001,304702,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø50/L0.3/D,20030101,MOP032,50.0,0.31,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,0.30649257740
SA001,304705,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L59.0/D,20020101,MOP032,50.0,58.99,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,58.98986207830
SA001,304706,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L0.4/D0.6,20020101,MOP032,50.0,0.38,JHT904,0.60000002,0.60000002,0.60000002,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,0.38442684610
SA001,304723,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø50/L1.2/D,20020101,MOP032,50.0,1.17,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,1.17118627468
SA001,304724,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø80/L0.5/D,20020101,MOP032,80.0,0.5,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,0.50340490661
SA001,304732,WT2021080329,1,0.00,0.00,2002/HI-3P/Ø80/L3.2/D,20020101,MOP032,80.0,3.2,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,3.20211786167
SA001,304749,WT2021080329,1,0.00,0.00,1998/HI-3P/Ø80/L137.4/D,19980101,MOP032,80.0,137.42,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071165,6500000,SAA908,,,,137.41679940200
SA001,304760,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L4.0/D,20030101,MOP032,80.0,3.99,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,3.99356292300
SA001,304761,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L0.4/D,20030101,MOP032,80.0,0.38,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,0.37820313325
SA001,304772,WT2021080329,1,0.00,0.00,2010/HI-3P/Ø50/L34.2/D,20100101,MOP032,50.0,34.23,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,34.23228429890
SA001,304789,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L6.6/D,20030101,MOP032,80.0,6.6,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,6.59926775228
SA001,304794,WT2021080329,1,0.00,0.00,2003/HI-3P/Ø80/L46.1/D,20030101,MOP032,80.0,46.05,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,46.04838846520
SA001,304816,WT2021080329,1,0.00,0.00,1900/HI-3P/Ø50/L4.3/D,19000101,MOP032,50.0,4.32,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,4.32290025793
SA001,304817,WT2021080329,1,0.00,0.00,1900/HI-3P/Ø50/L35.7/D,19000101,MOP032,50.0,35.71,JHT904,0.0,0.0,0.0,IQT004,5011056000,5011010600,336071164,6500000,SAA908,,,,35.71229601410
SA001,304873,WT2021080329,1,0.00,0.00,1900/DCIP/Ø80/L38.2/D0.5,19000101,MOP001,80.0,38.24,JHT002,0.40000001,0.60000002,0.47999999,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,38.23600352220
SA001,304884,WT2021080329,1,0.00,0.00,1900/DCIP/Ø125/L35.6/D0.9,19000101,MOP001,125.0,35.64,JHT002,0.69999999,1.20000005,0.89999998,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,35.64370594830
SA001,304901,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L0.4/D0.8,19970101,MOP001,100.0,0.42,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,0.41899403337
SA001,304903,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L83.7/D0.7,19970101,MOP001,100.0,83.69,JHT002,0.5,0.80000001,0.68000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,83.68809572530
SA001,304910,WT2021080329,1,0.00,0.00,1997/DCIP/Ø100/L132.7/D0.6,19970101,MOP001,100.0,132.74,JHT002,0.40000001,0.80000001,0.63,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,132.73932781100
SA001,304914,WT2021080329,1,0.00,0.00,1997/DCIP/Ø150/L0.4/D0.8,19970101,MOP001,150.0,0.39,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,0.39041516364
SA001,304918,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L75.8/D0.6,19970101,MOP001,80.0,75.84,JHT002,0.5,0.60000002,0.55000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,75.84241861180
SA001,304926,WT2021080329,1,0.00,0.00,1988/DCIP/Ø80/L32.3/D0.7,19880101,MOP001,80.0,32.32,JHT002,0.60000002,0.89999998,0.74000001,IQT001,5011056000,5011010600,336071165,6500000,SAA004,,,,32.32110498450
SA001,304931,WT2021080329,1,0.00,0.00,1900/DCIP/Ø80/L2.1/D0.6,19000101,MOP001,80.0,2.05,JHT002,0.60000002,0.60000002,0.60000002,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,2.05328054586
SA001,304933,WT2021080329,1,0.00,0.00,1900/DCIP/Ø80/L12.4/D0.8,19000101,MOP001,80.0,12.42,JHT002,0.69999999,0.80000001,0.75,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,12.41571216020
SA001,304948,WT2021080329,1,0.00,0.00,1900/DCIP/Ø100/L39.8/D1.1,19000101,MOP001,100.0,39.82,JHT002,0.80000001,1.29999995,1.05999994,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,39.82224726690
SA001,304955,WT2021080329,1,0.00,0.00,1900/CIP/Ø100/L56.1/D0.7,19000101,MOP010,100.0,56.07,JHT002,0.69999999,0.80000001,0.74000001,IQT001,5011056000,5011010600,336071175,6500000,SAA004,,,,56.07207620100
SA001,304956,WT2021080329,1,0.00,0.00,1900/CIP/Ø100/L5.3/D0.9,19000101,MOP010,100.0,5.27,JHT002,0.80000001,1.0,0.89999998,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,5.26658618082
SA001,304966,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L44.1/D1.0,19970101,MOP001,80.0,44.11,JHT002,0.89999998,1.20000005,1.01999998,IQT001,5011056000,5011010600,336071164,6500000,SAA004,,,,44.11153363100
SA001,304975,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L40.5/D0.8,19970101,MOP001,80.0,40.49,JHT002,0.69999999,0.89999998,0.75999999,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,40.48532011690
SA001,304977,WT2021080329,1,0.00,0.00,1997/DCIP/Ø80/L76.0/D0.7,19970101,MOP001,80.0,75.95,JHT002,0.60000002,0.89999998,0.69999999,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,75.95117889680
SA001,304981,WT2021080329,1,0.00,0.00,1994/DCIP/Ø150/L0.4/D1.3,19940101,MOP001,150.0,0.43,JHT002,1.29999995,1.29999995,1.29999995,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,0.42950785790
SA001,304992,WT2021080329,1,0.00,0.00,1900/DCIP/Ø150/L12.1/D0.8,19000101,MOP001,150.0,12.08,JHT002,0.80000001,0.80000001,0.80000001,IQT001,5011056000,5011010600,336071174,6500000,SAA004,,,,12.08497970420
