FTR_IDN,pipe_length,K_repair,K_repair_per_m,K_repair_ground,K_repair_ground_per_m,K_repair_under,K_repair_under_per_m,K_repair_emergency,K_repair_emergency_per_m,K_repair_management,K_repair_management_per_m
176137.0,2.11,1.83,0.1831,0.79,0.0791,0.0,0.0,1.04,0.1039,0.0,0.0
212300.0,3.0,0.46,0.0457,0.23,0.0228,0.0,0.0,0.23,0.0228,0.0,0.0
38785.0,3.0,3.04,0.304,1.13,0.1132,0.0,0.0,1.91,0.1909,0.0,0.0
38844.0,3.0,2.92,0.292,0.11,0.0115,1.07,0.1067,1.74,0.1738,0.0,0.0
38845.0,3.0,0.35,0.0353,0.0,0.0,0.0,0.0,0.35,0.0353,0.0,0.0
73235.0,2.89,0.47,0.0473,0.24,0.0236,0.0,0.0,0.24,0.0236,0.0,0.0
246255.0,3.0,3.14,0.3144,0.83,0.0828,0.75,0.075,1.57,0.1567,0.0,0.0
4753.0,3.0,1.07,0.1067,1.07,0.1067,0.0,0.0,0.0,0.0,0.0,0.0
38847.0,6.64,5.41,0.5412,0.07,0.0067,2.95,0.2949,2.4,0.2397,0.0,0.0
143925.0,7.48,1.42,0.1418,1.33,0.133,0.09,0.0088,0.0,0.0,0.0,0.0
246308.0,3.31,4.71,0.4714,0.64,0.0637,1.96,0.1962,2.12,0.2116,0.0,0.0
4698.0,3.05,0.56,0.0565,0.28,0.0282,0.0,0.0,0.28,0.0282,0.0,0.0
244345.0,5.14,2.6,0.2595,0.16,0.0162,0.8,0.0797,1.64,0.1636,0.0,0.0
38827.0,2.97,1.46,0.1459,0.86,0.086,0.6,0.06,0.0,0.0,0.0,0.0
176138.0,2.79,1.35,0.1349,0.62,0.0624,0.0,0.0,0.73,0.0725,0.0,0.0
246309.0,3.0,1.43,0.1427,0.78,0.078,0.65,0.0648,0.0,0.0,0.0,0.0
38848.0,3.0,1.4,0.1404,0.66,0.0661,0.74,0.0737,0.01,0.0006,0.0,0.0
246254.0,4.45,4.09,0.4088,0.81,0.0813,1.26,0.1257,2.02,0.2019,0.0,0.0
4750.0,3.0,1.29,0.1287,0.99,0.099,0.3,0.0296,0.0,0.0,0.0,0.0
178180.0,3.0,4.07,0.4072,0.0,0.0,2.27,0.2273,1.8,0.1799,0.0,0.0
212252.0,12.45,1.0,0.0806,0.43,0.0346,0.0,0.0,0.57,0.046,0.0,0.0
246306.0,3.0,3.23,0.3234,0.17,0.0167,1.28,0.128,1.79,0.1787,0.0,0.0
246262.0,3.0,1.94,0.1936,0.56,0.0559,0.45,0.0445,0.93,0.0931,0.0,0.0
178125.0,3.5,2.89,0.2887,0.67,0.0672,0.95,0.0949,1.27,0.1265,0.0,0.0
107386.0,3.0,2.91,0.2912,1.15,0.1153,0.0,0.0,1.76,0.1759,0.0,0.0
143943.0,3.0,4.98,0.4984,0.57,0.057,2.24,0.2243,2.17,0.2171,0.0,0.0
107382.0,3.0,0.61,0.0612,0.31,0.0306,0.0,0.0,0.31,0.0306,0.0,0.0
246307.0,3.25,0.48,0.0477,0.14,0.0143,0.0,0.0,0.33,0.0334,0.0,0.0
178124.0,3.0,2.46,0.2459,1.01,0.1012,0.0,0.0,1.45,0.1447,0.0,0.0
38788.0,18.79,4.74,0.2521,1.74,0.0929,0.74,0.0396,2.25,0.1196,0.0,0.0
107387.0,3.0,3.38,0.3381,1.11,0.111,1.26,0.1256,1.02,0.1015,0.0,0.0
246312.0,3.7,0.95,0.0951,0.95,0.0951,0.0,0.0,0.0,0.0,0.0,0.0
246299.0,3.0,4.14,0.4142,1.7,0.1699,0.6,0.0603,1.84,0.1839,0.0,0.0
42330.0,3.0,1.05,0.1052,0.0,0.0,0.7,0.0703,0.35,0.0349,0.0,0.0
81537.0,4.34,0.98,0.0979,0.24,0.0244,0.31,0.0307,0.43,0.0428,0.0,0.0
38787.0,3.04,5.38,0.5375,1.46,0.1456,1.54,0.1545,2.37,0.2375,0.0,0.0
107378.0,3.64,2.18,0.2175,0.39,0.0391,1.08,0.1078,0.71,0.0706,0.0,0.0
178162.0,2.81,6.66,0.6657,2.47,0.2472,1.45,0.1448,2.74,0.2737,0.0,0.0
246258.0,3.0,5.42,0.5415,1.06,0.1064,1.96,0.1957,2.39,0.2394,0.0,0.0
212301.0,3.0,3.4,0.3396,1.52,0.1515,1.05,0.1049,0.83,0.0832,0.0,0.0
107379.0,3.0,2.22,0.2218,1.08,0.1079,0.3,0.03,0.84,0.0839,0.0,0.0
143942.0,3.0,2.7,0.2698,1.44,0.1441,0.6,0.0598,0.66,0.0659,0.0,0.0
212256.0,3.0,1.71,0.1713,0.05,0.005,0.83,0.0832,0.83,0.0832,0.0,0.0
212302.0,7.01,0.85,0.0848,0.12,0.0124,0.31,0.0314,0.41,0.041,0.0,0.0
246297.0,3.0,1.21,0.1212,0.1,0.01,0.79,0.0792,0.32,0.0321,0.0,0.0
107376.0,3.0,7.31,0.7305,2.94,0.2941,1.43,0.1431,2.93,0.2933,0.0,0.0
246257.0,4.92,0.44,0.0442,0.44,0.0442,0.0,0.0,0.0,0.0,0.0,0.0
38789.0,3.0,2.07,0.2072,0.44,0.0438,0.71,0.0714,0.92,0.092,0.0,0.0
38786.0,3.06,6.19,0.6187,1.23,0.1231,2.12,0.2119,2.84,0.2837,0.0,0.0
107326.0,3.0,4.2,0.4204,0.76,0.0759,1.34,0.1343,2.1,0.2102,0.0,0.0
244347.0,9.48,0.95,0.0952,0.37,0.0369,0.28,0.0277,0.31,0.0305,0.0,0.0
73285.0,3.98,2.39,0.2393,1.09,0.1086,0.16,0.0159,1.15,0.1148,0.0,0.0
73238.0,4.12,0.44,0.0439,0.42,0.0417,0.0,0.0,0.02,0.0021,0.0,0.0
93215.0,2.8,1.07,0.1075,0.0,0.0,0.78,0.0777,0.3,0.0297,0.0,0.0
143936.0,3.0,1.99,0.1992,0.71,0.0705,0.56,0.0565,0.72,0.0722,0.0,0.0
37744.0,4.14,1.67,0.1669,0.33,0.033,0.92,0.0922,0.42,0.0417,0.0,0.0
107331.0,3.0,2.69,0.269,0.44,0.0441,0.9,0.0904,1.35,0.1345,0.0,0.0
249929.0,8.16,2.67,0.2665,1.15,0.1149,0.4,0.0398,1.12,0.1119,0.0,0.0
143932.0,3.0,0.96,0.0963,0.0,0.0,0.74,0.0737,0.23,0.0226,0.0,0.0
107327.0,3.0,0.73,0.0734,0.45,0.045,0.0,0.0,0.28,0.0284,0.0,0.0
4699.0,3.0,4.85,0.4846,1.4,0.1397,1.44,0.1438,2.01,0.2011,0.0,0.0
107330.0,3.0,2.99,0.2993,0.34,0.0336,1.16,0.1161,1.5,0.1496,0.0,0.0
411456.0,2.85,1.39,0.1388,0.0,0.0,0.69,0.0694,0.69,0.0694,0.0,0.0
24494.0,2.64,1.78,0.1782,0.0,0.0,0.89,0.0891,0.89,0.0891,0.0,0.0
4748.0,10.1,2.3,0.2274,0.26,0.0261,1.22,0.1213,0.81,0.0801,0.0,0.0
107380.0,3.0,1.86,0.1862,0.33,0.033,0.88,0.0879,0.65,0.0654,0.0,0.0
245210.0,8.08,4.78,0.4783,0.97,0.0966,2.25,0.2248,1.57,0.1569,0.0,0.0
246303.0,3.52,0.66,0.0663,0.66,0.0663,0.0,0.0,0.0,0.0,0.0,0.0
107381.0,3.0,2.39,0.2387,0.44,0.0435,1.12,0.1124,0.83,0.0828,0.0,0.0
38841.0,4.0,8.84,0.8841,1.12,0.1122,4.9,0.4905,2.81,0.2814,0.0,0.0
143940.0,3.0,3.07,0.3075,0.6,0.0602,1.43,0.1431,1.04,0.1041,0.0,0.0
178161.0,2.81,2.71,0.2705,0.1,0.0102,1.69,0.1692,0.91,0.0911,0.0,0.0
178175.0,5.94,2.31,0.2307,1.07,0.1074,0.64,0.0644,0.59,0.0589,0.0,0.0
245211.0,3.59,2.29,0.2292,0.59,0.0585,0.8,0.0797,0.91,0.0909,0.0,0.0
143944.0,6.48,2.87,0.2873,0.3,0.0299,1.14,0.1137,1.44,0.1437,0.0,0.0
107384.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245209.0,3.52,2.21,0.2211,0.64,0.0642,0.8,0.0803,0.77,0.0765,0.0,0.0
38839.0,3.0,8.08,0.808,0.56,0.0562,4.83,0.4827,2.69,0.2691,0.0,0.0
38843.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181609.0,2.92,0.01,0.0008,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0
38846.0,3.23,0.46,0.0456,0.0,0.0,0.0,0.0,0.46,0.0456,0.0,0.0
107377.0,3.11,0.43,0.0427,0.0,0.0,0.27,0.0268,0.16,0.0158,0.0,0.0
110923.0,4.18,0.24,0.0242,0.24,0.0242,0.0,0.0,0.0,0.0,0.0,0.0
178174.0,3.0,0.24,0.024,0.01,0.0014,0.0,0.0002,0.22,0.0223,0.0,0.0
178173.0,4.03,4.77,0.4773,0.21,0.0214,3.07,0.3071,1.49,0.1488,0.0,0.0
4735.0,3.65,1.09,0.1086,1.0,0.1004,0.04,0.0041,0.04,0.0041,0.0,0.0
103683.0,4.41,0.23,0.0226,0.23,0.0226,0.0,0.0,0.0,0.0,0.0,0.0
106334.0,5.79,0.75,0.0749,0.26,0.0255,0.25,0.0247,0.25,0.0247,0.0,0.0
143938.0,3.0,8.63,0.8629,0.99,0.0985,4.82,0.482,2.82,0.2824,0.0,0.0
244344.0,3.82,1.12,0.1115,0.9,0.0896,0.08,0.0076,0.14,0.0143,0.0,0.0
212299.0,16.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107385.0,1.86,2.85,0.2852,0.14,0.0137,1.16,0.1159,1.56,0.1556,0.0,0.0
178178.0,3.0,3.34,0.3342,0.29,0.0293,1.47,0.1469,1.58,0.158,0.0,0.0
38840.0,2.92,4.69,0.469,0.16,0.0161,3.04,0.3041,1.49,0.1488,0.0,0.0
246305.0,3.0,3.3,0.3297,0.63,0.063,1.56,0.1557,1.11,0.111,0.0,0.0
427121.0,6.78,0.4,0.0404,0.0,0.0,0.28,0.0275,0.13,0.0129,0.0,0.0
73284.0,3.0,0.33,0.0332,0.33,0.0332,0.0,0.0,0.0,0.0,0.0,0.0
110850.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73289.0,4.25,2.05,0.2054,0.37,0.0369,1.12,0.1116,0.57,0.057,0.0,0.0
38830.0,3.0,0.75,0.0745,0.0,0.0,0.0,0.0,0.75,0.0745,0.0,0.0
73290.0,3.0,0.11,0.0111,0.11,0.0111,0.0,0.0,0.0,0.0,0.0,0.0
105463.0,2.63,0.91,0.0907,0.62,0.0622,0.0,0.0,0.29,0.0286,0.0,0.0
178170.0,3.0,0.35,0.0351,0.0,0.0,0.27,0.0269,0.08,0.0081,0.0,0.0
246300.0,4.04,0.2,0.0199,0.1,0.0099,0.0,0.0,0.1,0.0099,0.0,0.0
107383.0,3.61,0.05,0.0055,0.05,0.0055,0.0,0.0,0.0,0.0,0.0,0.0
211229.0,5.63,1.75,0.1746,1.25,0.1248,0.0,0.0,0.5,0.0499,0.0,0.0
212294.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38836.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106333.0,2.52,1.17,0.1168,0.0,0.0,0.83,0.0827,0.34,0.0341,0.0,0.0
73281.0,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38831.0,2.93,1.27,0.1271,0.0,0.0,0.64,0.0636,0.64,0.0636,0.0,0.0
38835.0,3.0,2.24,0.224,1.07,0.1072,0.41,0.0408,0.76,0.076,0.0,0.0
143939.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199257.0,3.55,0.45,0.0454,0.44,0.0444,0.0,0.0,0.01,0.0011,0.0,0.0
73288.0,3.0,2.3,0.2296,1.27,0.1266,0.19,0.0185,0.85,0.0845,0.0,0.0
212296.0,3.0,0.36,0.0362,0.36,0.0362,0.0,0.0,0.0,0.0,0.0,0.0
212295.0,3.0,0.83,0.0831,0.0,0.0,0.0,0.0,0.83,0.0831,0.0,0.0
4749.0,5.49,4.23,0.4227,0.1,0.0103,2.07,0.2072,2.05,0.2053,0.0,0.0
73280.0,3.0,0.12,0.0123,0.12,0.0123,0.0,0.0,0.0,0.0,0.0,0.0
4744.0,3.47,1.86,0.1858,1.16,0.1156,0.02,0.0017,0.69,0.0685,0.0,0.0
38851.0,3.0,2.95,0.2954,0.0,0.0,1.35,0.1347,1.61,0.1608,0.0,0.0
4740.0,3.0,1.17,0.1167,0.31,0.0307,0.43,0.043,0.43,0.043,0.0,0.0
212297.0,3.0,1.81,0.1806,0.17,0.0174,0.82,0.0816,0.82,0.0816,0.0,0.0
250057.0,3.96,2.21,0.221,0.97,0.0971,0.47,0.0475,0.76,0.0764,0.0,0.0
214963.0,15.37,1.49,0.097,0.87,0.0568,0.01,0.0004,0.61,0.0398,0.0,0.0
38837.0,5.83,1.62,0.1616,0.04,0.0043,1.23,0.123,0.34,0.0343,0.0,0.0
426845.0,16.36,0.67,0.0407,0.35,0.0216,0.0,0.0,0.31,0.0191,0.0,0.0
107370.0,3.0,0.36,0.036,0.31,0.031,0.0,0.0,0.05,0.005,0.0,0.0
4746.0,3.23,3.67,0.3669,0.17,0.0173,2.43,0.2432,1.06,0.1065,0.0,0.0
246298.0,3.0,1.78,0.1776,0.48,0.0482,0.72,0.0721,0.57,0.0574,0.0,0.0
73282.0,13.37,2.77,0.207,0.83,0.062,0.92,0.069,1.02,0.076,0.0,0.0
38842.0,2.71,5.92,0.5923,0.32,0.0325,3.63,0.3632,1.97,0.1966,0.0,0.0
246301.0,2.47,2.32,0.2318,0.0,0.0,1.67,0.1674,0.64,0.0644,0.0,0.0
178172.0,3.18,1.82,0.1823,0.3,0.03,1.07,0.107,0.45,0.0452,0.0,0.0
37998.0,14.24,2.57,0.1805,0.17,0.0122,0.46,0.0326,1.93,0.1357,0.0,0.0
72442.0,3.66,2.3,0.2299,0.0,0.0,0.69,0.069,1.61,0.1609,0.0,0.0
143139.0,4.77,2.56,0.2555,0.0,0.0,0.83,0.0828,1.73,0.1727,0.0,0.0
106560.0,3.37,2.72,0.2719,0.5,0.0504,0.49,0.0485,1.73,0.173,0.0,0.0
72404.0,2.77,2.67,0.2665,0.79,0.0792,0.29,0.0288,1.58,0.1585,0.0,0.0
177304.0,4.52,2.93,0.2933,1.02,0.1022,0.03,0.0035,1.88,0.1876,0.0,0.0
143138.0,4.4,1.77,0.1766,0.0,0.0,0.37,0.037,1.4,0.1396,0.0,0.0
3868.0,3.69,2.58,0.2582,0.83,0.0828,0.27,0.0265,1.49,0.1489,0.0,0.0
4140.0,5.81,3.3,0.3299,0.29,0.0293,1.59,0.1588,1.42,0.1418,0.0,0.0
211643.0,4.14,5.19,0.5186,2.75,0.275,0.21,0.0207,2.23,0.2229,0.0,0.0
177597.0,3.63,2.28,0.2276,0.22,0.0222,1.48,0.1478,0.58,0.0576,0.0,0.0
211645.0,3.67,4.8,0.4801,1.69,0.1687,1.08,0.1075,2.04,0.2038,0.0,0.0
142977.0,10.77,5.35,0.4964,1.97,0.183,1.21,0.112,2.17,0.2013,0.0,0.0
4141.0,3.73,2.83,0.2831,0.44,0.0436,1.79,0.1789,0.61,0.0606,0.0,0.0
177596.0,16.49,2.88,0.1744,0.27,0.0162,1.73,0.1048,0.88,0.0534,0.0,0.0
143348.0,3.04,3.4,0.3399,0.15,0.0155,1.65,0.1645,1.6,0.1599,0.0,0.0
245658.0,4.78,8.0,0.7997,3.34,0.3336,0.84,0.0842,3.82,0.3819,0.0,0.0
72661.0,3.07,2.61,0.2607,0.57,0.0571,0.95,0.0949,1.09,0.1088,0.0,0.0
106786.0,4.67,5.18,0.518,0.93,0.0929,1.41,0.1413,2.84,0.2837,0.0,0.0
177577.0,4.32,6.94,0.6938,3.36,0.3361,0.43,0.0426,3.15,0.3151,0.0,0.0
143347.0,4.4,4.72,0.4718,1.03,0.1031,1.08,0.1079,2.61,0.2607,0.0,0.0
177578.0,4.78,6.96,0.6963,2.27,0.2274,1.18,0.1185,3.5,0.3503,0.0,0.0
192894.0,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177598.0,4.65,2.95,0.2949,0.57,0.0567,1.79,0.179,0.59,0.0593,0.0,0.0
4124.0,3.36,4.17,0.4174,0.57,0.0572,1.83,0.1827,1.78,0.1776,0.0,0.0
38216.0,3.26,3.82,0.3822,0.0,0.0,2.12,0.2123,1.7,0.1699,0.0,0.0
72647.0,3.95,3.48,0.3476,0.31,0.0311,1.07,0.1067,2.1,0.2098,0.0,0.0
211644.0,4.75,6.81,0.6808,2.5,0.2497,0.97,0.097,3.34,0.3341,0.0,0.0
4138.0,4.21,5.93,0.5933,2.09,0.2092,1.45,0.1448,2.39,0.2392,0.0,0.0
106799.0,2.93,6.67,0.6669,2.75,0.2754,1.43,0.1426,2.49,0.2489,0.0,0.0
38228.0,5.15,8.19,0.8192,2.96,0.2963,2.81,0.2813,2.42,0.2417,0.0,0.0
211655.0,4.11,4.25,0.4248,1.21,0.1214,1.82,0.182,1.21,0.1214,0.0,0.0
325303.0,3.77,2.41,0.2408,0.0,0.0,0.86,0.0862,1.55,0.1546,0.0,0.0
106787.0,4.66,3.67,0.3668,0.14,0.0142,1.27,0.1267,2.26,0.2259,0.0,0.0
38163.0,17.61,6.88,0.3906,2.6,0.1477,1.65,0.0938,2.63,0.1491,0.0,0.0
143355.0,4.67,5.71,0.5715,2.03,0.2026,1.66,0.1663,2.03,0.2026,0.0,0.0
38230.0,5.52,6.13,0.6133,2.05,0.2053,1.72,0.1723,2.36,0.2356,0.0,0.0
143346.0,4.84,0.38,0.0384,0.0,0.0,0.19,0.0192,0.19,0.0192,0.0,0.0
177599.0,5.07,5.77,0.5774,1.95,0.195,1.87,0.1874,1.95,0.195,0.0,0.0
38229.0,4.92,7.33,0.7329,2.32,0.2319,2.43,0.2426,2.58,0.2584,0.0,0.0
37780.0,5.72,8.14,0.8135,2.74,0.2736,2.3,0.2303,3.1,0.3096,0.0,0.0
38231.0,4.64,4.54,0.4536,1.37,0.1368,1.8,0.1801,1.37,0.1368,0.0,0.0
143357.0,3.65,3.26,0.3262,0.87,0.0875,1.85,0.1846,0.54,0.0541,0.0,0.0
38232.0,3.41,3.93,0.3926,1.31,0.1308,1.31,0.131,1.31,0.1308,0.0,0.0
106785.0,4.73,0.09,0.0092,0.0,0.0,0.05,0.0046,0.05,0.0046,0.0,0.0
143356.0,17.18,5.11,0.2978,1.47,0.0858,2.17,0.1261,1.47,0.0858,0.0,0.0
245668.0,4.59,3.06,0.3061,0.91,0.0909,1.72,0.1716,0.43,0.0435,0.0,0.0
245673.0,2.89,3.55,0.3555,1.57,0.1568,0.0,0.0,1.99,0.1987,0.0,0.0
4139.0,4.7,5.33,0.5328,2.05,0.205,1.21,0.1209,2.07,0.207,0.0,0.0
72662.0,3.65,4.19,0.4194,1.44,0.144,1.31,0.1315,1.44,0.144,0.0,0.0
38227.0,18.82,9.23,0.4905,3.23,0.1717,2.46,0.1306,3.54,0.1882,0.0,0.0
211299.0,4.49,5.53,0.5529,2.07,0.2069,1.19,0.1195,2.27,0.2266,0.0,0.0
72660.0,3.53,8.13,0.8131,2.67,0.2666,2.89,0.2886,2.58,0.2579,0.0,0.0
430292.0,3.26,0.57,0.0574,0.0,0.0,0.13,0.0133,0.44,0.0441,0.0,0.0
106801.0,5.39,5.61,0.561,2.09,0.2092,1.43,0.1426,2.09,0.2092,0.0,0.0
3925.0,19.75,3.34,0.1692,1.44,0.0727,0.0,0.0,1.91,0.0965,0.0,0.0
106562.0,3.33,1.66,0.1657,0.83,0.0829,0.0,0.0,0.83,0.0829,0.0,0.0
106789.0,3.89,3.21,0.3214,1.82,0.1818,0.0,0.0,1.4,0.1396,0.0,0.0
143137.0,3.95,3.71,0.3706,1.13,0.1133,0.0,0.0,2.57,0.2573,0.0,0.0
211449.0,3.62,3.48,0.3478,0.7,0.0699,0.0,0.0,2.78,0.2778,0.0,0.0
177337.0,4.48,3.07,0.3074,1.08,0.1081,0.16,0.0159,1.83,0.1835,0.0,0.0
177338.0,5.19,3.93,0.3927,1.82,0.1817,0.0,0.0,2.11,0.211,0.0,0.0
211647.0,4.12,2.75,0.2751,1.6,0.1601,0.0,0.0,1.15,0.115,0.0,0.0
72444.0,4.93,3.38,0.3381,1.03,0.103,0.18,0.0185,2.17,0.2166,0.0,0.0
177336.0,2.72,3.0,0.2999,0.5,0.0497,1.12,0.1119,1.38,0.1383,0.0,0.0
211450.0,18.17,4.61,0.2537,0.83,0.0458,0.34,0.0187,3.44,0.1891,0.0,0.0
211452.0,4.17,2.09,0.2086,1.04,0.1043,0.0,0.0,1.04,0.1043,0.0,0.0
211448.0,15.84,4.02,0.2539,0.43,0.0269,1.29,0.0813,2.31,0.1457,0.0,0.0
211646.0,4.01,5.65,0.5653,2.55,0.2553,0.5,0.0497,2.6,0.2603,0.0,0.0
211451.0,3.77,1.75,0.175,0.0,0.0,1.02,0.1018,0.73,0.0732,0.0,0.0
38000.0,4.51,4.3,0.4296,1.8,0.1804,0.0,0.0,2.49,0.2492,0.0,0.0
72443.0,4.67,4.1,0.4095,1.57,0.157,0.0,0.0,2.53,0.2525,0.0,0.0
177341.0,3.47,4.8,0.4801,0.93,0.0932,1.3,0.1298,2.57,0.2571,0.0,0.0
143136.0,3.99,3.16,0.3159,0.11,0.0105,1.41,0.1411,1.64,0.1643,0.0,0.0
106788.0,4.48,5.6,0.5601,2.75,0.2751,0.29,0.029,2.56,0.256,0.0,0.0
3915.0,4.77,2.36,0.2355,0.38,0.0377,0.55,0.0546,1.43,0.1433,0.0,0.0
72446.0,3.96,4.65,0.4648,0.99,0.0992,1.13,0.1131,2.53,0.2525,0.0,0.0
245440.0,4.14,0.73,0.0731,0.28,0.0275,0.18,0.018,0.28,0.0275,0.0,0.0
106367.0,17.3,1.13,0.0655,0.64,0.0368,0.0,0.0,0.5,0.0287,0.0,0.0
72445.0,3.88,2.8,0.28,0.0,0.0,1.41,0.1405,1.39,0.1394,0.0,0.0
177342.0,3.54,2.99,0.2988,0.34,0.0339,1.3,0.1298,1.35,0.1351,0.0,0.0
143140.0,4.02,3.84,0.3843,1.82,0.1815,0.0,0.0,2.03,0.2027,0.0,0.0
177579.0,5.35,3.69,0.3686,2.21,0.2209,0.0,0.0,1.48,0.1477,0.0,0.0
211642.0,4.4,4.54,0.4536,2.53,0.2525,0.11,0.0108,1.9,0.1903,0.0,0.0
177339.0,2.95,3.05,0.3053,1.35,0.1353,0.23,0.0233,1.47,0.1467,0.0,0.0
106555.0,4.44,0.85,0.0854,0.37,0.0368,0.0,0.0,0.49,0.0486,0.0,0.0
211442.0,5.08,3.93,0.3929,1.8,0.18,0.69,0.0692,1.44,0.1437,0.0,0.0
37993.0,5.56,2.82,0.2817,0.0,0.0,0.0,0.0,2.82,0.2817,0.0,0.0
3911.0,3.78,2.63,0.2631,0.63,0.0628,0.41,0.0405,1.6,0.1598,0.0,0.0
211443.0,4.13,1.87,0.1871,0.94,0.0935,0.0,0.0,0.94,0.0935,0.0,0.0
106806.0,3.41,1.57,0.1567,0.0,0.0003,0.58,0.0577,0.99,0.0987,0.0,0.0
38001.0,2.89,2.03,0.2029,0.86,0.0857,0.32,0.0316,0.86,0.0857,0.0,0.0
106561.0,3.27,3.02,0.3025,1.34,0.1339,0.0,0.0,1.69,0.1686,0.0,0.0
245439.0,3.43,2.69,0.2686,0.85,0.0854,0.23,0.0225,1.61,0.1607,0.0,0.0
37999.0,3.3,2.69,0.269,1.01,0.1014,0.11,0.0113,1.56,0.1563,0.0,0.0
38239.0,3.58,1.56,0.1557,0.23,0.0227,0.88,0.0878,0.45,0.0452,0.0,0.0
177130.0,12.7,3.26,0.2569,1.41,0.1113,0.78,0.0613,1.07,0.0843,0.0,0.0
177333.0,3.6,0.51,0.0514,0.1,0.0102,0.0,0.0,0.41,0.0412,0.0,0.0
37997.0,4.13,3.13,0.3135,0.2,0.0199,0.0,0.0,2.94,0.2936,0.0,0.0
211409.0,4.34,2.09,0.2088,0.54,0.0539,0.78,0.078,0.77,0.0768,0.0,0.0
211410.0,3.66,2.63,0.2633,0.81,0.0808,0.47,0.0475,1.35,0.135,0.0,0.0
143098.0,4.48,2.92,0.2918,0.95,0.0947,0.18,0.0179,1.79,0.1792,0.0,0.0
211445.0,3.11,2.32,0.2324,0.0,0.0,0.0,0.0,2.32,0.2324,0.0,0.0
72438.0,4.77,0.2,0.0204,0.0,0.0,0.0,0.0,0.2,0.0204,0.0,0.0
3907.0,14.07,0.8,0.0571,0.13,0.0091,0.0,0.0,0.67,0.0479,0.0,0.0
245433.0,4.87,0.38,0.0384,0.0,0.0,0.0,0.0,0.38,0.0384,0.0,0.0
3914.0,19.51,4.61,0.2362,0.29,0.0147,0.33,0.0169,3.99,0.2046,0.0,0.0
143132.0,4.62,0.72,0.072,0.36,0.036,0.0,0.0,0.36,0.036,0.0,0.0
106554.0,5.66,0.84,0.0842,0.38,0.0384,0.0,0.0,0.46,0.0458,0.0,0.0
143100.0,4.26,1.87,0.1868,0.44,0.0439,0.85,0.0845,0.58,0.0583,0.0,0.0
177239.0,4.83,1.25,0.1252,0.23,0.0227,0.8,0.0798,0.23,0.0227,0.0,0.0
245432.0,15.28,3.6,0.2355,1.6,0.105,0.75,0.049,1.25,0.0815,0.0,0.0
37994.0,3.3,2.49,0.2487,0.5,0.0498,0.26,0.0263,1.73,0.1725,0.0,0.0
3910.0,4.26,1.5,0.1499,0.0,0.0,0.0,0.0,1.5,0.1499,0.0,0.0
245434.0,4.11,0.02,0.0015,0.0,0.0,0.0,0.0,0.02,0.0015,0.0,0.0
143358.0,3.95,2.65,0.2647,1.42,0.1419,0.1,0.0102,1.13,0.1126,0.0,0.0
38236.0,3.59,2.83,0.2828,1.19,0.1188,0.31,0.0308,1.33,0.1332,0.0,0.0
211657.0,4.24,1.74,0.1735,0.66,0.0658,0.16,0.016,0.92,0.0916,0.0,0.0
38237.0,4.01,3.15,0.315,0.91,0.0911,1.97,0.1969,0.27,0.027,0.0,0.0
177600.0,3.77,4.13,0.413,1.53,0.1534,1.06,0.1062,1.53,0.1534,0.0,0.0
143361.0,2.99,2.94,0.2936,0.88,0.0881,1.98,0.1983,0.07,0.0071,0.0,0.0
245679.0,6.51,2.72,0.2722,0.8,0.0803,1.27,0.1273,0.65,0.0646,0.0,0.0
177604.0,4.26,1.71,0.1709,0.66,0.066,0.36,0.0361,0.69,0.0688,0.0,0.0
106800.0,2.34,3.73,0.3732,1.27,0.1268,1.2,0.1197,1.27,0.1268,0.0,0.0
211659.0,4.96,3.46,0.3456,1.35,0.1355,0.23,0.0227,1.87,0.1875,0.0,0.0
245676.0,4.44,3.05,0.3054,1.26,0.1255,0.36,0.0363,1.44,0.1436,0.0,0.0
177603.0,4.0,1.53,0.1526,0.57,0.0572,0.0,0.0,0.95,0.0953,0.0,0.0
177601.0,4.04,2.27,0.2265,1.18,0.1183,0.0,0.0,1.08,0.1082,0.0,0.0
177605.0,4.76,2.35,0.2352,0.95,0.0946,0.0,0.0,1.41,0.1406,0.0,0.0
211658.0,4.71,2.28,0.2275,0.85,0.0853,0.38,0.0379,1.04,0.1043,0.0,0.0
72666.0,3.47,3.15,0.3154,0.98,0.0981,0.5,0.0495,1.68,0.1678,0.0,0.0
245669.0,4.23,1.41,0.1411,0.5,0.05,0.2,0.0198,0.71,0.0713,0.0,0.0
