cluster_id,repair_count,avg_lat,avg_lon,nearest_pipe,nearest_type,nearest_dist,pipe_count,nearest_K_age,max_K_age,avg_K_age,nearest_K_soil,max_K_soil,avg_K_soil,nearest_K_traffic,max_K_traffic,avg_K_traffic,nearest_hoop_stress,max_hoop_stress,avg_hoop_stress,nearest_K_stress,max_K_stress,avg_K_stress,nearest_K_total,max_K_total,avg_K_total,nearest_K_repair,max_K_repair,avg_K_repair,nearest_STD_DIP,max_STD_DIP,avg_STD_DIP,nearest_D_final,max_D_final,avg_D_final
441,2,35.895592449999995,128.6009682,246553,PIPE_LM,4.866206599448212,4,1.792662559890486,1.792662559890486,1.6841062463986711,1.0,1.0,1.0,1.0,1.0,1.0,12.5,12.5,8.962372278003171,2.3625,2.3625,1.788898933647657,5.348834950440738,6.287583644514094,5.489570759867011,0.246,2.557,1.6995716537062988,50,50,23.971145972325047,0.022288862680234,0.0262006754258724,0.022875315834903785
442,1,35.8943127,128.5986161,71366,SPLY_LS,4.650417572997439,5,1.6468446269678303,1.7076796714579054,1.6188316940229202,1.0,1.0,1.0,1.2,1.2,1.1239129189486157,7.471264367816092,9.846153846153848,7.888563381164998,1.547126436781609,2.1333333333333337,1.7449255668236545,3.308688835306336,7.755336553845506,4.4482701574738615,0.6396,2.7062,1.115920421908806,13,80,29.19758260927911,0.0137874718111632,0.0323168751867019,0.01853616415970141
443,1,35.8975656,128.6026257,106620,SPLY_LS,4.688017171937704,3,1.5917590691307324,1.5919233401779604,1.5866922580209426,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.22222222222222,9.280232197272978,1.547126436781609,2.5777777777777775,1.8232968942866619,2.690857262920648,2.7446987693374134,2.4127415100531886,0.6555,0.6555,0.3230936144892109,13,80,30.953133049780135,0.0112129367574534,0.0114372970067674,0.010054014509467071
444,2,35.8941485,128.59769285,2970,PIPE_LM,6.281961541500121,4,1.6526488706365503,1.6526488706365503,1.6444386311185728,1.0,1.0,1.0,1.2,1.2,1.0577021037736023,10.95890410958904,10.95890410958904,8.886447525725815,2.16986301369863,2.16986301369863,1.7676887303446398,3.1865507049448913,6.712694545279543,4.469859490988316,0.2176,3.0241,1.4209184912648685,50,50,27.04243541318089,0.0132785161150406,0.0279721338049071,0.018626127991922835
445,1,35.8963696,128.6051019,177339,SPLY_LS,3.9957762263072345,5,1.1470773442847364,1.7526899383983574,1.3586732191970443,1.0,1.0,1.0,1.0,1.4,1.0849478877247485,8.928571428571429,20.0,11.554793902791626,1.692857142857143,3.3000000000000003,2.107180420878808,3.575974272359531,6.55330148976909,4.393222575586414,1.6921,1.7291,0.9642105891683611,25,150,53.16845422875851,0.0149012635916357,0.0273079349729422,0.018306778133597282
446,1,35.8953074,128.6074242,3859,SPLY_LS,4.118596918363123,4,1.705160848733744,1.712662559890486,1.7074444331899876,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.839547380021248,1.547126436781609,1.692857142857143,1.5839547380021248,2.715754874556288,2.715754874556288,2.4536854102053933,0.5597,0.5597,0.3701944344151169,13,25,16.032577186698912,0.0113166863500197,0.0113166863500197,0.010224629788596321
447,2,35.8961547,128.5988809,175952,SPLY_LS,4.163173498326603,5,1.60621492128679,1.6518275154004107,1.5486223337295617,1.0,1.0,1.0,1.0,1.2,1.0340439743914183,7.471264367816092,17.857142857142858,9.046006337159433,1.547126436781609,2.585714285714286,1.8180805483540048,4.254918580888728,5.096230314056514,3.860037021973362,1.5942,1.5942,0.9467994147798376,13,80,30.50271514820745,0.0177304584724923,0.0212362465301892,0.016084967272414062
448,1,35.89779,128.6006515,105161,SPLY_LS,1.805043157615917,4,1.6663381245722109,1.712662559890486,1.6870624219858201,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.0,7.950883774531501,1.547126436781609,2.05,1.6425052960716053,3.2453854340633415,3.9464073195595697,3.501742804422887,0.9073,1.2548,0.8159741028275757,13,40,18.121027210793166,0.0135236833730136,0.0164448766209707,0.01459193735317035
449,1,35.8972359,128.5996551,210477,SPLY_LS,4.8093144373192525,5,1.6364955509924708,1.7326488706365502,1.659160999278492,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,12.5,8.610550557826524,1.547126436781609,2.3625,1.7318535547333007,4.60501350606436,6.438206946721956,4.862998675420303,1.7557,2.9128,1.4990013664425308,13,50,21.38254227575675,0.0191893215304454,0.0268283302573377,0.02026435863041013
450,1,35.8932312,128.5987044,71423,SPLY_LS,6.1936894822370565,3,1.642135523613963,1.7371389459274469,1.7035991843274707,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.0,8.323713947888741,1.547126436781609,2.05,1.716647660091511,4.927243832122249,6.199454171914069,5.189028576006169,1.9384,2.4949,1.5529947484716098,13,40,22.101836652684778,0.020532071410645,0.0258334355070745,0.02162294152764647
451,1,35.8949448,128.6021882,106654,SPLY_LS,8.185160317396099,1,1.673182751540041,1.673182751540041,1.673182751540041,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,9.523809523809524,9.523809523809524,1.7523809523809524,1.7523809523809524,1.7523809523809524,3.884802488615129,3.884802488615129,3.884802488615129,0.9604,0.9604,0.9604,20,20,20.0,0.0161881662101836,0.0161881662101836,0.0161881662101836
452,1,35.8976764,128.6042341,72666,SPLY_LS,6.104054066239752,4,1.6470636550308009,1.74217659137577,1.6672508678736726,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.22222222222222,8.938105715222356,1.547126436781609,2.5777777777777775,1.7710653258010673,4.585808948085915,5.24983346152165,4.406446154281732,1.7266,1.951,1.424811373464723,13,80,27.55769275941734,0.0191092951771214,0.0218763185258337,0.01836188144719964
453,1,35.8976775,128.6007088,71436,SPLY_LS,3.930167782675671,4,1.6765229295003423,1.712662559890486,1.6880297524793588,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.0,8.06252727010384,1.547126436781609,2.05,1.6647071275774683,3.130832646282237,4.645786510853051,3.6375643929675943,0.8288,1.6739,0.8424137340172257,13,40,19.313075261245107,0.0130463361786903,0.0193592246800502,0.015157912703715566
454,1,35.8945891,128.599929,36929,SPLY_LS,4.312818955201275,2,1.657741273100616,1.7034633812457225,1.6747304523664666,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816092,1.547126436781609,1.547126436781609,1.547126436781609,1.8490251870053689,2.020568362165992,1.9127662932856784,0.0923,0.1616,0.1180501276928645,13,13,13.0,0.0077049804055107,0.0084198093935637,0.007970592782436036
455,2,35.89733965,128.5991037,308935,PIPE_LM,4.707330869940849,6,1.6126762491444215,1.6126762491444215,1.542206942405271,1.0,1.0,1.0,1.0,1.2,1.0282066216924521,16.3265306122449,16.3265306122449,12.056591080140343,2.840816326530613,3.3000000000000003,2.635451271088985,3.860909498217659,14.045678120391342,6.347089490337347,0.3377,1.8373,0.8623611791794932,100,150,96.7020570591347,0.0160886029245478,0.0585290430115767,0.02644863926071019
456,1,35.8979954,128.6018406,177133,SPLY_LS,5.324288921546963,4,1.723340177960301,1.7526899383983574,1.6734429701386346,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.695652173913045,7.960885521147348,1.547126436781609,2.466666666666667,1.8162041037591499,2.3059986078855133,3.860429816277011,3.019371664609172,0.3104,0.3163,0.19118237411775993,13,100,39.728465985481634,0.0096092114989893,0.1608660406591712,0.05052079820898078
457,1,35.8975971,128.5998212,142136,SPLY_LS,5.8921492239853785,5,1.7087748117727584,1.7429431895961671,1.7127145012385936,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,12.5,8.409235044556246,1.547126436781609,2.3625,1.699211682224477,2.960735644775316,4.770553863899902,3.6027770637488548,0.6968,1.1754,0.7670566899218927,13,50,19.90132024783214,0.0123375334685609,0.019879136478564,0.015012952163494611
458,1,35.8974838,128.601452,4007,PIPE_LM,7.663100118529309,4,1.6126762491444215,1.7526899383983574,1.6785308860475712,1.0,1.0,1.0,1.0,1.0,1.0,8.333333333333334,20.833333333333332,10.945442237683173,2.466666666666667,4.966666666666667,2.7723101017315033,4.881462956851472,10.800406446905429,5.963773279630868,0.1687,1.1819,0.40405953099866493,100,300,122.9356594170792,0.0203413002143479,0.0450058336845772,0.024851341444885756
459,1,35.8949693,128.6009156,37774,PIPE_LM,5.732392693072923,6,1.1649281314168378,1.7497878165639973,1.526711309732367,1.0,1.0,1.0,1.0,1.0,1.0,17.857142857142858,17.857142857142858,10.410679838674172,2.585714285714286,2.585714285714286,1.9774087743887847,2.802104415951294,10.455344937613788,6.387208839674021,0.3111,4.6276,2.2086892383550754,50,80,38.58982977003537,0.0116765092064898,0.0435679451222835,0.026615818595363567
460,1,35.8900323,128.6015069,4784,SPLY_LS,4.152958585665703,3,1.5938398357289527,1.7326488706365502,1.6345176880089125,1.0,1.0,1.0,1.0,1.2,1.0589866501518475,9.846153846153848,14.22222222222222,9.903767322735634,2.0307692307692307,2.5777777777777775,2.1854375407215727,4.415015503977646,5.198572325417898,4.285668171885004,1.2691,1.2691,0.6683734788576547,40,80,60.895450814940226,0.01839759035585,0.0216627108086326,0.01785859355565335
461,2,35.8978824,128.6045353,38163,SPLY_LS,5.04265948948434,4,1.611690622861054,1.6726899383983571,1.6529208305448018,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.95890410958904,8.315640250113242,1.547126436781609,2.16986301369863,1.6978942297606263,2.8604909742219555,6.706122075034144,4.423132538236969,0.7381,2.9356,1.5247670867775858,13,50,21.957894151393255,0.0119198089141316,0.027944745992771,0.018431414443460328
462,1,35.8960685,128.6103505,3777,PIPE_LM,6.5741367712026095,5,1.6726899383983571,1.6926762491444216,1.6575505910647688,1.0,1.0,1.0,1.0,1.0,1.0,6.666666666666667,9.523809523809524,7.901795978179088,2.1333333333333337,2.1333333333333337,1.756753956382709,4.255958156874132,4.963317296035273,4.178804645751574,0.1487,2.0672,1.04487924997712,80,80,33.23318194227372,0.0177347904376023,0.0206823913384437,0.017413287899079036
463,1,35.8920758,128.6077697,178124,SPLY_LS,7.044414622142066,2,1.671978097193703,1.7526899383983574,1.7065678803062163,1.0,1.0,1.0,1.0,1.6,1.257135378870666,7.471264367816092,15.873015873015872,11.071910295260649,1.547126436781609,3.9746031746031742,2.587443354580737,2.846271855994933,12.765202636710075,7.097118563146765,0.6671,0.6671,0.4044362104836146,13,200,93.14052641469092,0.0118605571375236,0.0531932376473027,0.029574047908560674
464,1,35.8954407,128.6032973,245448,SPLY_LS,5.645170979604507,2,1.66403832991102,1.6726899383983571,1.667978024748601,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.104873607740962,1.547126436781609,2.1333333333333337,1.8140682762649183,2.927061933210501,4.0592215170813075,3.4426149976403124,0.7226,0.7226,0.4370821489808818,13,80,43.50988200682762,0.0121972134287848,0.0169149790227536,0.014345548825917024
465,2,35.8968842,128.5999283,142130,SPLY_LS,3.8228602434453527,2,1.7028062970568103,1.712662559890486,1.7059198904904318,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,12.5,9.059841956300195,1.547126436781609,2.3625,1.8047029457715316,4.2014601096549,6.029222176168541,4.77885014729424,1.4163,1.4163,1.1173954195715237,13,50,24.688300016755036,0.0175076943499374,0.0251240702692031,0.01991370750628242
466,1,35.8957652,128.6007278,71262,PIPE_LM,3.150095480830849,4,1.7526899383983574,1.7526899383983574,1.6686382667418769,1.0,1.0,1.0,1.0,1.0,1.0,8.333333333333334,8.333333333333334,7.652755016275759,2.466666666666667,2.466666666666667,2.007667865057182,5.195419913347023,5.195419913347023,4.883201959628296,0.1445,2.0449,0.943522180598829,100,100,58.70525021619736,0.0216495745499127,0.0216495745499127,0.020348546725869044
467,2,35.89546115,128.60031755,142163,SPLY_LS,5.482265902033093,4,1.6577960301163586,1.7726762491444217,1.6668221471696665,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.22222222222222,9.645103783299012,1.547126436781609,2.5777777777777775,1.9029336909113548,4.1941738749162525,4.382297320124278,3.939818231105486,1.4776,1.578,0.9045025663521487,13,80,34.964286067700314,0.0174773322454697,0.0182612520478238,0.016417419559928047
468,1,35.894752,128.6016487,38089,SPLY_LS,6.0992155976161,2,1.6274058863791925,1.6274058863791925,1.6274058863791925,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816091,1.547126436781609,1.547126436781609,1.547126436781609,3.805034595518176,3.805034595518176,3.354005271951342,1.2897,1.2897,1.018290682621549,13,13,13.0,0.015855769411254,0.015855769411254,0.013976307668484804
469,2,35.89624685,128.6020952,38071,SPLY_LS,9.587939746781835,1,1.0779192334017795,1.0779192334017795,1.0779192334017795,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.471264367816091,1.547126436781609,1.547126436781609,1.547126436781609,2.205589758582472,2.205589758582472,2.205589758582472,1.0038,1.0038,1.0038,13,13,12.999999999999998,0.009190802803501,0.009190802803501,0.009190802803501
470,2,35.8968068,128.6061739,37988,PIPE_LM,5.509876399046603,5,1.712662559890486,1.7218069815195074,1.7019086073085636,1.0,1.0,1.0,1.0,1.0,1.0,8.333333333333334,8.333333333333334,7.698170857955892,2.466666666666667,2.466666666666667,2.0494220268054892,5.224924143874059,5.224924143874059,4.692007685661074,0.1779,1.4623,0.6647606310180131,100,100,62.60228424045899,0.0217725201537304,0.0217725201537304,0.01955183062653394
471,1,35.8977913,128.6005239,210467,SPLY_LS,3.245029785967949,4,1.701492128678987,1.712662559890486,1.6989543410916594,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.0,8.102195824455906,1.547126436781609,2.05,1.6725957605452084,3.9176182447628776,3.9464073195595697,3.692343613404155,1.2548,1.2548,0.8443131803909627,13,40,19.736627234758732,0.0163249111068391,0.0164448766209707,0.015386180454235746
472,1,35.8946727,128.6005333,71260,PIPE_LM,6.40051980829496,6,1.156824093086927,1.7091033538672145,1.5271101454992695,1.0,1.0,1.0,1.0,1.0,1.0,17.857142857142858,17.857142857142858,10.86639215644185,2.585714285714286,2.585714285714286,1.9456175144234011,2.7342215127956497,4.067151545450382,3.2295410728821508,0.2883,1.5638,0.7483760062449013,50,80,32.16800058495452,0.0113936377548951,0.016948023847469,0.013457659127753532
473,1,35.89646,128.6070414,143111,SPLY_LS,4.944858673369897,2,1.639835728952772,1.6526488706365503,1.6448251175563056,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.333333333333334,7.806950741865722,1.547126436781609,2.466666666666667,1.905191902434548,2.905587956628103,4.586834392114991,3.560258919610555,0.7352,0.7352,0.47679668572957207,13,100,46.87746886908865,0.0121077302946671,0.0191135682536627,0.014835776930963112
474,1,35.8960789,128.5986907,210488,SPLY_LS,7.71216672071422,3,1.6518275154004107,1.6518275154004107,1.505373382438029,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,17.857142857142858,10.476016439028383,1.547126436781609,2.585714285714286,1.8476016439028382,6.418055972687692,6.418055972687692,5.311468330678938,2.805,2.805,2.063788979044271,13,50,23.704518327371787,0.0267443601409882,0.0267443601409882,0.02213315410735563
475,1,35.8901195,128.603841,178224,SPLY_LS,5.641143739010636,6,1.6271868583162217,1.6926762491444216,1.5868280368350025,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.936159170034612,1.547126436781609,1.692857142857143,1.5936159170034612,6.778420528174008,8.972597673205806,5.825970421622295,3.0795,4.3354,2.538797068155927,13,25,16.82811404463431,0.0282460172619275,0.0373892631341322,0.02427711004542115
476,2,35.8951971,128.6068576,143082,SPLY_LS,6.140994064567949,2,1.7461190965092404,1.7526899383983574,1.7490559588778463,1.0,1.0,1.0,1.0,1.2,1.0893907483444405,7.471264367816092,8.928571428571429,8.122613211458875,1.547126436781609,1.692857142857143,1.6122613211458876,7.557183124225611,7.557183124225611,5.669734649050358,3.2384,3.2384,1.955910933502313,13,25,18.36344490066643,0.0314911599378043,0.0314911599378043,0.023626067769325243
477,1,35.8959048,128.6015921,106644,SPLY_LS,5.661335534890629,4,1.643832991101985,1.7462833675564682,1.6939486498115224,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,7.936796244096196,1.547126436781609,2.0307692307692307,1.6419313274462468,4.117890475723278,4.117890475723278,3.024417483178151,1.4532,1.4532,0.7115856531717255,13,40,18.29260867683004,0.0171594555068626,0.0171594555068626,0.012602898873277467
478,2,35.89641495,128.60241515,106639,SPLY_LS,5.260702582982471,3,1.664476386036961,1.6926762491444216,1.659981940525211,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,15.873015873015872,9.521005342649177,1.547126436781609,3.9746031746031742,2.426212105140535,4.792868226514287,7.8875425586861105,5.6400956525081,1.8199,1.8199,0.8084039793002358,13,200,88.37346468823274,0.0199721215432963,0.0328677842191729,0.02350256058878383
479,1,35.8967037,128.6010457,141956,PIPE_LM,5.0458124567816265,4,1.6526488706365503,1.74113620807666,1.6770492850148768,1.0,1.0,1.0,1.0,1.0,1.0,9.846153846153848,9.846153846153848,8.278045437604197,2.0307692307692307,2.0307692307692307,1.7114262302194694,2.348778734029751,3.7895559767629488,2.6117118044002647,0.1642,1.2659,0.4542980231119828,40,40,22.17225373347705,0.0097874784236386,0.01579126923297,0.010883133674526074
480,1,35.889404,128.603045,212361,SPLY_LS,9.31538217820211,2,1.635893223819302,1.635893223819302,1.6349369288063735,1.0,1.0,1.0,1.6,1.6,1.5999999999999999,7.471264367816092,9.523809523809524,8.466996081554662,1.547126436781609,1.7523809523809524,1.6466996081554661,3.6247897347087705,3.9179599843622577,3.767012630147747,0.3562,0.3562,0.31215105942324445,13,20,16.39584343653402,0.0151046800640181,0.0163263351528367,0.015697329980457104
481,1,35.8973372,128.5989698,308935,PIPE_LM,5.219947597073722,3,1.6126762491444215,1.701656399726215,1.5677621820990522,1.0,1.0,1.0,1.0,1.0,1.0,16.3265306122449,16.3265306122449,10.91698609472631,2.840816326530613,2.840816326530613,2.287025038468222,3.860909498217659,5.960053175509612,4.42853750237746,0.3377,2.43,0.8309470071859923,100,100,72.0256576344769,0.0160886029245478,0.0248358395850073,0.018453937199281942
483,2,35.896101,128.60819795,106488,SPLY_LS,5.8882551589238705,5,1.6828747433264888,1.7326488706365502,1.6934520250929057,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.623557885748935,1.547126436781609,2.1333333333333337,1.677760052955344,5.815393726142453,5.815393726142453,4.771700852973462,2.3841,2.3841,1.4938500572195939,13,80,26.999059996588812,0.0242330364265219,0.0242330364265219,0.019883916039383033
484,2,35.897032249999995,128.6038321,106558,SPLY_LS,5.3405339459748395,5,1.7356605065023958,1.7438193018480497,1.6652139905197956,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,9.846153846153848,7.832232897570763,1.547126436781609,2.1333333333333337,1.7373968234192547,4.0739184106042785,4.0739184106042785,3.4276499246244656,1.2986,1.2986,0.7838995059449465,13,80,28.95745105423415,0.0169762217129085,0.0169762217129085,0.01428318861840634
485,1,35.8941394,128.6100548,73269,SPLY_LS,6.922453440305311,3,1.2672689938398358,1.6155783709787817,1.3641603850459116,1.0,1.0,1.0,1.0,1.0,1.0,9.523809523809524,9.523809523809524,8.248634424586896,1.7523809523809524,1.7523809523809524,1.6248634424586894,4.000779897974803,4.746725518430414,4.052297710832837,1.6656,2.6681,1.8187457161551779,20,20,15.651142841611154,0.0166714498738559,0.0197798425715754,0.016886127175925934
486,1,35.8955524,128.6011078,177404,SPLY_LS,4.323235738796712,3,1.6271321013004791,1.6326625598904858,1.6285932439601596,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,8.928571428571429,7.85628370754514,1.547126436781609,1.692857142857143,1.5856283707545138,7.3736830895989565,7.3736830895989565,5.211687717390687,3.4379,3.4379,2.082473325047462,13,25,16.170390236326625,0.0307265061185133,0.0307265061185133,0.021717363302752805
487,2,35.89592225,128.60743305,37942,SPLY_LS,5.929964833755472,3,1.742505133470226,1.742505133470226,1.6828650360236737,1.0,1.0,1.0,1.0,1.2,1.0643306930442262,7.471264367816092,8.333333333333334,7.748551837834309,1.547126436781609,2.466666666666667,1.842899738134374,2.6860871328708513,5.373397331581111,3.485555809633414,0.5096,0.5096,0.3518895891342176,13,100,40.983851474238456,0.0111930593870294,0.022391215350565,0.01452448533653285
488,2,35.8967442,128.6020986,211493,SPLY_LS,2.58520347747503,5,1.6772895277207391,1.7526899383983574,1.6813448984343995,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,10.0,7.778079163104712,1.547126436781609,2.1333333333333337,1.7197051230890852,5.506125908559495,6.0506058901105435,5.296987710819494,2.2148,2.5949,1.6820254376030213,13,80,27.577360351569457,0.0229443019672628,0.0252131772743851,0.022072812640370327
489,1,35.8968028,128.6106865,211328,PIPE_LM,5.868869902617649,3,1.6926762491444216,1.7446954140999316,1.6977189278145712,1.0,1.0,1.0,1.6,1.6,1.2320738732826277,12.5,12.5,9.181574121891488,3.3000000000000003,3.3000000000000003,2.396154971978972,11.330398627606204,11.330398627606204,7.267468500077812,0.1834,1.7971,0.7073671323123447,150,150,85.53848860652705,0.0472143376011664,0.0472143376011664,0.030283904613249223
490,1,35.8977587,128.5998382,142135,SPLY_LS,3.8316827834681146,3,1.7087748117727584,1.712662559890486,1.6893983340548664,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,12.5,9.52002912416085,1.547126436781609,2.3625,1.9042503643328914,2.786944231397415,4.770553863899902,3.544702596676143,0.5972,0.5972,0.3381283413811353,13,50,30.328020329319216,0.0116133359594445,0.019879136478564,0.014770952955479241
491,2,35.89685555,128.60293009999998,3961,SPLY_LS,2.9907269099786737,4,1.664476386036961,1.664476386036961,1.65496385394885,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.22222222222222,8.68065824453428,1.547126436781609,2.5777777777777775,1.7317614837947717,4.173852442941641,5.766942761290461,4.600242776667214,1.4557,2.393,1.593155331694374,13,80,25.00265080713448,0.0173926518223599,0.0240311388334354,0.019169441662511066
492,1,35.8916538,128.5978121,193326,PIPE_LM,4.170127522964748,5,1.5126899383983572,1.69201916495551,1.6255552419310844,1.3,1.3,1.3000000000000003,1.0,1.0,1.0,14.22222222222222,14.22222222222222,9.679808994304107,2.5777777777777775,2.5777777777777775,1.8520793055174543,3.5703890515262677,6.976231656633173,4.631549952843536,0.1306,2.2847,0.911002250966149,80,80,33.88476894378949,0.0148779896971625,0.0290703061247732,0.01929990023099662
493,1,35.894179,128.6107778,4733,SPLY_LS,7.081802519397654,3,1.5663518138261463,1.7526899383983574,1.55372647133673,1.0,1.0,1.0,1.6,1.6,1.6,7.471264367816092,12.5,9.402580131756716,1.547126436781609,3.3000000000000003,2.1070574704705396,6.57621289800436,10.110827862435327,7.082266643351661,1.5697,1.5697,0.8777269342376054,13,150,56.95350396561214,0.027403407956629,0.0421323252441611,0.029512159216178502
494,1,35.8961235,128.6038212,143144,SPLY_LS,7.594391350688745,3,1.6565913757700206,1.6817248459958931,1.6577615320672425,1.0,1.0,1.0,1.0,1.2,1.060636497465662,7.471264367816092,8.333333333333334,7.732628581030152,1.547126436781609,2.466666666666667,1.8259149308766074,3.1565391384506603,5.61980412402464,3.6593926961354657,0.866,0.866,0.4846223794660515,13,100,39.376876397563024,0.0131534564168808,0.0234180047750168,0.015248872334431235
495,1,35.8974632,128.6090917,177241,SPLY_LS,5.1828544693506355,5,1.6460780287474333,1.6526488706365503,1.5421334626693781,1.0,1.0,1.0,1.2,1.2,1.1675301850703639,7.471264367816092,9.523809523809524,8.346020935063097,1.547126436781609,2.466666666666667,1.7860140119499461,2.5590262873079417,5.386910328443531,3.1237304298947945,0.2687,0.7828,0.31505284707247155,13,100,32.7818405656979,0.0106635904905265,0.0224475246841406,0.013016740887893051
496,1,35.8958464,128.6083828,37931,SPLY_LS,5.592354794951868,5,1.6823819301848049,1.6823819301848049,1.588748563778081,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,14.285714285714286,8.8341925783116,1.547126436781609,2.2285714285714286,1.6834192578311598,7.280126850230615,8.520309867712145,6.741240389066125,3.2377,3.9596,2.8920872135882454,13,40,18.400151461488576,0.0303366525912534,0.0355045572342498,0.028091085763257924
497,1,35.8941094,128.6089934,37742,PIPE_LM,4.863057479296952,3,1.6726899383983571,1.6726899383983571,1.515424686189395,1.0,1.0,1.0,1.2,1.2,1.1413334040295113,8.928571428571429,8.928571428571429,8.501095205880063,1.692857142857143,1.692857142857143,1.650109520588006,3.0579547224523935,5.805878597551111,4.220468131408614,0.3156,2.6674,1.3567293917032484,25,25,21.48000424177069,0.0127426502261952,0.0241933864099253,0.017586901726986202
498,1,35.8967557,128.6055623,72405,SPLY_LS,6.247403664231866,4,1.661902806297057,1.7326488706365502,1.6832510590571355,1.0,1.0,1.0,1.0,1.0,1.0,7.471264367816092,7.471264367816092,7.292848381366833,1.547126436781609,2.1333333333333337,1.6771152269089262,2.66858117704313,4.208565447121772,3.266380298707597,0.5725,0.9521,0.6113591765708529,13,80,27.856954071610414,0.0111201111937975,0.0175373026464287,0.013611170023729417
499,1,35.8964393,128.5999479,105155,SPLY_LS,2.2698752585249182,6,1.1313620807665985,1.657850787132101,1.418921881850141,1.0,1.0,1.0,1.0,1.2,1.0366749198952563,9.523809523809524,14.22222222222222,10.357815324460804,1.7523809523809524,3.3000000000000003,2.2564795803386675,4.817722513058046,8.083857694668486,4.750464101955664,2.5955,2.5955,1.048172922837693,20,150,66.29789360039332,0.0200756905980385,0.0336858392065683,0.019795421436054308
500,1,35.8954636,128.6044445,211478,PIPE_LM,4.7249702956471324,4,1.6726899383983571,1.6726899383983571,1.670717017539533,1.0,1.0,1.0,1.0,1.4,1.0893986410321788,6.666666666666667,8.333333333333334,7.222642213590699,2.1333333333333337,2.466666666666667,2.074153034091754,4.0592215170813075,6.742653620780288,4.641653803692537,0.0956,1.3715,0.38730308401278624,80,100,69.19118963802123,0.0169149790227536,0.0280969747704725,0.019342003482676954
501,1,35.8965219,128.6082196,211434,PIPE_LM,4.6295925545493715,7,1.7326488706365502,1.7326488706365502,1.6620615260951357,1.0,1.0,1.0,1.0,1.0,1.0,6.666666666666667,14.285714285714286,8.63269821814159,2.1333333333333337,2.466666666666667,1.916808978553244,4.263446430063447,7.381588814303512,4.695128713989,0.1109,3.2969,1.1176003416759714,80,100,43.62341287196734,0.0177659944463958,0.0307594496686434,0.019564836107627808
502,1,35.8923365,128.6053714,143933,SPLY_LS,5.0696394132176446,5,1.6354551676933609,1.6926762491444216,1.6482964461526723,1.0,1.0,1.0,1.2,1.2,1.1397001262359399,7.471264367816092,10.95890410958904,7.997309880465877,1.547126436781609,2.16986301369863,1.6410546536001145,3.4892151386112986,6.493656500110856,3.677871021191592,0.7411,2.7718,0.8944108723562717,13,50,18.580761033003828,0.0145397339433502,0.0270593913187869,0.015325872438856372
503,1,35.8901372,128.6023267,212340,PIPE_LM,9.619439808976377,1,1.6926762491444216,1.6926762491444216,1.6926762491444216,1.0,1.0,1.0,1.2,1.2,1.2,9.846153846153848,9.846153846153848,9.846153846153848,2.0307692307692307,2.0307692307692307,2.0307692307692307,3.1057521963315065,3.1057521963315065,3.105752196331507,0.2525,0.2525,0.2525,40,40,40.0,0.0129418246897232,0.0129418246897232,0.0129418246897232
