DATA_SOURCE,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,MET_IDN,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,design_pressure,thickness,K_material,fatigue_limit,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_repair,K_total,0470_low_total_cycles,0470_high_total_cycles,0470_low_fatigue_damage,0470_high_fatigue_damage,0470_D_base,0470_D_final,0470_remaining_life_years,0480_low_total_cycles,0480_high_total_cycles,0480_low_fatigue_damage,0480_high_fatigue_damage,0480_D_base,0480_D_final,0480_remaining_life_years,0490_low_total_cycles,0490_high_total_cycles,0490_low_fatigue_damage,0490_high_fatigue_damage,0490_D_base,0490_D_final,0490_remaining_life_years,0520_low_total_cycles,0520_high_total_cycles,0520_low_fatigue_damage,0520_high_fatigue_damage,0520_D_base,0520_D_final,0520_remaining_life_years
PIPE_LM,SA001,463596,2723063100,35803045,54000,13,50,10.44,,0,0,20209001720.0,1,50-STS-20,IQT903,463596,SA005,,,B,470,520,P0,0.0,SS00201,STS,2020-02-05,2020-02-05,2020-02-05,2038.0,5.579739904175223,2.0,2.8,0.7,1000000,0.9653426409720028,1.1115947980835044,1.0,1.0,1.05,17.857142857142858,2.585714285714286,0.0,2.0393692652671103,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0105485355561308,93.7998890157596,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0100358381228427,98.64289855611422,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0100472585907282,98.52963696214786,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0084981536968313,116.67261874457128
PIPE_LM,SA001,142051,2723063100,35803044,54000,2,500,122.0,,0,0,20119006912.0,1,500-CI-72-PL-00,IQT903,142051,SA004,,,B,461,520,P0,1.2,SS00201,CI,1972-01-01,2000-01-01,2000-01-01,9378.0,25.675564681724847,0.8,22.6,1.0,100000,1.080471895621705,1.513511293634497,1.3,1.0,1.05,8.849557522123893,3.012389380530973,0.0,6.724235267176057,1389.5,37829.5,0.013895,0.0378295,0.0517245,0.3478077070770479,1.8751519292195429,1428.0,34930.5,0.01428,0.0349305,0.0492105,0.3309029796153673,2.022033833489118,1357.0,35696.5,0.01357,0.0356965,0.0492665,0.3312795367903292,2.0185987631131956,1302.5,28645.5,0.013025,0.0286455,0.0416705,0.2802022457008599,2.568850768839256
PIPE_LM,SA001,324939,2723063100,35803045,54000,4,150,4.0,,0,0,2006540000000.0,1,150-DTC-06,IQT903,324939,SA005,,,B,470,520,P0,1.1,SS00201,DTC,2006-07-18,2006-07-18,2006-07-18,6988.0,19.132101300479125,1.0,6.0,1.0,1000000,1.020273255405408,1.3826420260095826,1.0,1.0,1.05,12.5,3.3000000000000003,0.0,4.887980839447142,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0252828364929983,38.5525241116412,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0240539981099613,40.57313039722387,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0240813708026622,40.525875258290824,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0203684605570182,48.095512014796675
PIPE_LM,SA001,47811,2723063100,35803045,54000,13,50,29.68,,0,0,20119006912.0,1,50-STS-88,IQT903,47811,SA005,,,B,470,520,P0,0.8,SS00201,STS,1988-01-01,1988-01-01,1988-01-01,13761.0,37.67556468172484,2.0,2.8,0.7,1000000,0.9653426409720028,1.7535112936344968,1.0,1.0,1.05,17.857142857142858,2.585714285714286,0.0,3.217050893637166,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0166400348947935,59.09602782220645,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0158312683001331,62.16613306285687,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0158492837851375,62.09433369713128,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0134056119263307,73.59562498865427
PIPE_LM,SA001,426855,2723063100,35803045,54000,13,25,30.06,,0,0,20119010328.0,1,25-STS-11,IQT903,426855,SA005,,,B,470,520,P0,0.8,SS00201,STS,2011-10-26,2011-10-26,2011-10-26,5062.0,13.859000684462696,2.0,2.8,0.7,1000000,0.9306852819440056,1.277180013689254,1.3,1.0,1.05,8.928571428571429,1.692857142857143,0.0,1.9226753633496785,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.009944942183158,99.55362631403928,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0094615815968119,104.69057506590109,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0094723485788466,104.5704392291014,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0080118843728462,123.81458212117748
PIPE_LM,SA001,436645,2723063100,35803045,54000,18,150,7.42,,0,0,20149004283.0,1,150-DTEP-14,IQT903,436645,SA005,,,B,470,520,P0,1.1,SS00201,DTEP,2014-03-21,2014-03-21,2014-03-21,4185.0,11.457905544147843,1.6,6.0,1.0,1000000,1.020273255405408,1.2291581108829568,1.0,1.0,1.05,20.0,3.3000000000000003,0.0,4.3453773150428585,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0224762468931934,43.49141374678678,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0213838190361916,45.764331399714955,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0214081531491559,45.71117555226519,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0181074045406493,54.22602633387343
PIPE_LM,SA001,211323,2723063100,35803045,54000,10,80,65.45,,0,0,20119006912.0,1,80-PFP-95,IQT903,211323,SA005,,,B,580,520,P0,1.0,SS00201,PFP,1995-01-01,1995-01-01,1995-01-01,11204.0,30.67488021902806,1.6,4.5,0.6,1000000,0.9888428224342896,1.6134976043805611,1.0,1.0,1.05,14.22222222222222,2.5777777777777775,0.0,2.591084732773181,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0134022562260326,73.61430248271128,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0127508575242134,77.4260978605582,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0127653675987169,77.33695287400158,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0107971796357024,91.6167789867412
PIPE_LM,SA001,107416,2723063100,35803045,54000,4,150,115.75,,0,0,20119006912.0,1,150-DTC-91,IQT903,107416,SA005,,,B,470,520,P0,1.1,SS00201,DTC,1991-01-01,1991-01-01,1991-01-01,12665.0,34.67488021902806,1.0,6.0,1.0,1000000,1.020273255405408,1.6934976043805614,1.0,1.0,1.05,12.5,3.3000000000000003,0.0,5.986932037464664,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0309671066171841,31.2923291595181,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0294619919029654,32.94203634613535,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0294955187223752,32.903455281205154,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0249478451467171,39.08362221743185
PIPE_LM,SA001,246342,2723063100,35803045,54000,10,40,34.88,,0,0,20119006912.0,1,40-PFP-93,IQT903,246342,SA005,,,B,470,520,P0,0.8,SS00201,PFP,1993-01-01,1993-01-01,1993-01-01,11934.0,32.6735112936345,1.6,3.25,0.6,1000000,0.9541854634062924,1.65347022587269,1.0,1.0,1.05,9.846153846153848,2.0307692307692307,0.0,2.018507181814279,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0104406274725752,94.77968399186086,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0099331747670671,99.672747983398,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0099444784072853,99.55831578531064,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0084112203519791,117.88881258053075
PIPE_LM,SA001,324845,2723063100,35803045,54000,4,100,5.0,,0,0,2006540000000.0,1,100-DTC-06,IQT903,324845,SA005,,,B,461,520,P0,1.0,SS00201,DTC,2006-07-18,2006-07-18,2006-07-18,6988.0,19.132101300479125,1.0,6.0,1.0,1000000,1.0,1.3826420260095826,1.0,1.0,1.05,8.333333333333334,2.466666666666667,0.0,3.5810428473648193,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0185227650758521,52.98761987775164,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0176224909040246,55.745666968772206,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0176425447439698,55.68116558648909,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0149223845971115,66.01341823032517
PIPE_LM,SA001,210313,2723063100,35803045,54000,10,100,259.61,,0,0,20119006912.0,1,100-PFP-95,IQT903,210313,SA005,,,B,580,520,P0,1.0,SS00201,PFP,1995-01-01,1995-01-01,1995-01-01,11204.0,30.67488021902806,1.6,4.9,0.6,1000000,1.0,1.6134976043805611,1.0,1.0,1.05,16.3265306122449,2.840816326530613,0.0,2.887699712525668,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0149364823780533,65.95016769606538,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0142105146703244,69.3704280386327,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0142266857887145,69.29043973075282,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.01203318908708,82.10348925487177
PIPE_LM,SA001,37749,2723063100,35803045,54000,10,50,56.82,,0,0,20119006912.0,1,50-PFP-93,IQT903,37749,SA005,,,B,580,520,P0,0.8,SS00201,PFP,1993-01-01,1993-01-01,1993-01-01,11934.0,32.6735112936345,1.6,3.65,0.6,1000000,0.9653426409720028,1.65347022587269,1.0,1.0,1.05,10.95890410958904,2.16986301369863,0.0,2.1819798503535917,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0112861816769614,87.60392545703098,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0107376319425825,92.130403924004,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0107498510297445,92.02454492002067,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0090924191354159,108.98173149595516
PIPE_LM,SA001,246554,2723063100,35803045,54000,4,150,138.02,,0,0,20119006912.0,1,150-DTC-00,IQT903,246554,SA005,,,B,470,520,P0,1.1,SS00201,DTC,2000-01-01,2000-01-01,2000-01-01,9378.0,25.675564681724847,1.0,6.0,1.0,1000000,1.020273255405408,1.513511293634497,1.0,1.0,1.05,12.5,3.3000000000000003,0.0,5.35063600295989,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0276758971935098,35.13252329303002,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0263307473023657,36.978413165286504,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0263607108639823,36.93524405164424,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.022296367756134,43.85035459306539
PIPE_LM,SA001,178209,2723063100,35803045,54000,10,80,46.93,,0,0,20119006912.0,1,80-PFP-96,IQT903,178209,SA005,,,B,470,520,P0,1.0,SS00201,PFP,1996-01-01,1996-01-01,1996-01-01,10839.0,29.675564681724847,1.6,4.5,0.6,1000000,0.9888428224342896,1.593511293634497,1.0,1.0,1.05,14.22222222222222,2.5777777777777775,0.0,2.558989101209806,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0132362431765526,74.55013810651724,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0125929133165085,78.40974219913538,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0126072436554752,78.31947912862799,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0106634355341963,92.77840723030803
PIPE_LM,SA001,324849,2723063100,35803045,54000,4,80,122.0,,0,0,2006540000000.0,1,80-DTC-06,IQT903,324849,SA005,,,B,580,520,P0,1.0,SS00201,DTC,2006-07-18,2006-07-18,2006-07-18,6988.0,19.132101300479125,1.0,6.0,1.0,1000000,0.9888428224342896,1.3826420260095826,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,0.0,3.0625630412509,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0158409542027182,62.12751032563465,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0150710258541477,65.35248387718657,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0150881762071787,65.27706266607714,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0127618533210445,77.358524803837
PIPE_LM,SA001,211245,2723063100,35803045,54000,13,25,20.23,,0,0,20119006912.0,1,25-STS-92,IQT903,211245,SA005,,,B,470,520,P0,0.8,SS00201,STS,1992-01-01,1992-01-01,1992-01-01,12300.0,33.67556468172484,2.0,2.8,0.7,1000000,0.9306852819440056,1.673511293634497,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0,1.937934716792496,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0100238704258733,98.7618641816066,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0095366736380717,103.85836445192616,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0095475260724857,103.7391745681449,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0080754708616101,122.8317885281317
PIPE_LM,SA001,246343,2723063100,35803045,54000,10,80,47.89,,0,0,20119006912.0,1,80-PFP-96,IQT903,246343,SA005,,,B,470,520,P0,1.0,SS00201,PFP,1996-01-01,1996-01-01,1996-01-01,10839.0,29.675564681724847,1.6,4.5,0.6,1000000,0.9888428224342896,1.593511293634497,1.0,1.0,1.05,14.22222222222222,2.5777777777777775,0.0,2.558989101209806,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0132362431765526,74.55013810651724,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0125929133165085,78.40974219913538,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0126072436554752,78.31947912862799,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0106634355341963,92.77840723030803
PIPE_LM,SA001,72305,2723063100,35803045,54000,10,80,9.16,,0,0,20119006912.0,1,80-PFP-96,IQT903,72305,SA005,,,B,470,520,P0,1.0,SS00201,PFP,1996-01-01,1996-01-01,1996-01-01,10839.0,29.675564681724847,1.6,4.5,0.6,1000000,0.9888428224342896,1.593511293634497,1.0,1.0,1.05,14.22222222222222,2.5777777777777775,0.0,2.558989101209806,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0132362431765526,74.55013810651724,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0125929133165085,78.40974219913538,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0126072436554752,78.31947912862799,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0106634355341963,92.77840723030803
PIPE_LM,SA001,177107,2723063100,35803045,54000,10,40,49.53,,0,0,20119006912.0,1,40-PFP-94,IQT903,177107,SA005,,,B,470,520,P0,0.8,SS00201,PFP,1994-01-01,1994-01-01,1994-01-01,11569.0,31.67419575633128,1.6,3.25,0.6,1000000,0.9541854634062924,1.6334839151266256,1.0,1.0,1.05,9.846153846153848,2.0307692307692307,0.0,1.9941084892054597,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0103144264549907,95.95158566147282,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0098131075808045,100.90451819320778,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.009824274588344,100.78868587268936,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0083095497799436,119.34346342248956
PIPE_LM,SA001,212340,2723063100,35803045,54000,10,40,43.58,,0,0,20119006912.0,1,40-PFP-91,IQT903,212340,SA005,,,B,470,520,P0,0.8,SS00201,PFP,1991-01-01,1991-01-01,1991-01-01,12665.0,34.67488021902806,1.6,3.25,0.6,1000000,0.9541854634062924,1.6934976043805614,1.0,1.0,1.05,9.846153846153848,2.0307692307692307,0.0,2.0673714127650924,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0106933752639568,92.51584278264411,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0101736380907876,97.29325469180108,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0101852153706991,97.18152720430469,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0086148400455627,115.078765793808
PIPE_LM,SA001,37852,2723063100,35803045,54000,10,50,81.07,,0,0,20119006912.0,1,50-PFP-95,IQT903,37852,SA005,,,B,580,520,P0,0.8,SS00201,PFP,1995-01-01,1995-01-01,1995-01-01,11204.0,30.67488021902806,1.6,3.65,0.6,1000000,0.9653426409720028,1.6134976043805611,1.0,1.0,1.05,10.95890410958904,2.16986301369863,0.0,2.1292305154717974,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.011013338379752,89.79898987199822,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0104780498281624,94.43760684476224,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0104899735190491,94.32912530084684,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0088726100194967,111.70640744973473
PIPE_LM,SA001,324848,2723063100,35803045,54000,4,100,21.0,,0,0,2006540000000.0,1,100-DTC-06,IQT903,324848,SA004,,,B,580,520,P0,1.0,SS00201,DTC,2006-07-18,2006-07-18,2006-07-18,6988.0,19.132101300479125,1.0,6.0,1.0,1000000,1.0,1.3826420260095826,1.0,1.0,1.05,8.333333333333334,2.466666666666667,0.0,3.5810428473648193,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0185227650758521,52.98761987775164,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0176224909040246,55.745666968772206,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0176425447439698,55.68116558648909,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0149223845971115,66.01341823032517
PIPE_LM,SA001,177096,2723063100,35803045,54000,4,300,8.51,,0,0,20119006912.0,1,300-DTC-98,IQT903,177096,SA004,,,B,580,520,P0,1.5,SS00201,DTC,1998-01-01,1998-01-01,1998-01-01,10108.0,27.67419575633128,1.0,7.2,1.0,1000000,1.0549306144334054,1.5534839151266255,1.0,1.0,1.05,20.833333333333332,4.966666666666667,0.0,8.54643451982056,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0442060052320458,21.6213609384247,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0420574315937629,22.77701067576124,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0421052916270739,22.74998394161445,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0356134199658182,27.079302716779218
PIPE_LM,SA001,73314,2723063100,35803045,54000,10,40,57.43,,0,0,20119006912.0,1,40-PFP-92,IQT903,73314,SA005,,,B,470,520,P0,0.8,SS00201,PFP,1992-01-01,1992-01-01,1992-01-01,12300.0,33.67556468172484,1.6,3.25,0.6,1000000,0.9541854634062924,1.673511293634497,1.0,1.0,1.05,9.846153846153848,2.0307692307692307,0.0,2.042972720156273,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0105671742463723,93.63267820565156,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.010053570904525,98.46714550448024,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0100650115517579,98.35408368461783,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0085131694735271,116.46506434643752
PIPE_LM,SA001,106341,2723063100,35803045,54000,13,25,11.48,,0,0,20119006912.0,1,25-STS-93,IQT903,106341,SA005,,,B,470,520,P0,0.8,SS00201,STS,1993-01-01,1993-01-01,1993-01-01,11934.0,32.6735112936345,2.0,2.8,0.7,1000000,0.9306852819440056,1.65347022587269,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0,1.9147270568711527,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0099038299653131,99.97103883067084,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0094224675832157,105.1293117931546,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0094331900547342,105.00867725527556,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0079787633823349,124.33270534303723
PIPE_LM,SA001,212343,2723063100,35803045,54000,10,40,58.55,,0,0,20119006912.0,1,40-PFP-93,IQT903,212343,SA005,,,B,470,520,P0,0.8,SS00201,PFP,1993-01-01,1993-01-01,1993-01-01,11934.0,32.6735112936345,1.6,3.25,0.6,1000000,0.9541854634062924,1.65347022587269,1.0,1.0,1.05,9.846153846153848,2.0307692307692307,0.0,2.018507181814279,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0104406274725752,94.77968399186086,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0099331747670671,99.672747983398,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0099444784072853,99.55831578531064,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0084112203519791,117.88881258053075
PIPE_LM,SA001,178210,2723063100,35803045,54000,4,80,85.2,,0,0,20119006912.0,1,80-DTC-89,IQT903,178210,SA005,,,B,470,520,P0,1.0,SS00201,DTC,1989-01-01,1989-01-01,1989-01-01,13395.0,36.6735112936345,1.0,6.0,1.0,1000000,0.9888428224342896,1.73347022587269,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,0.0,3.8396502832973742,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0198603991078415,49.351455404799424,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0188951110266205,51.92374300374002,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.018916613068207,51.86358590696616,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0160000147130143,61.49994252734064
PIPE_LM,SA001,420931,2723063100,35803045,54000,10,40,2.66,,0,0,20119006912.0,1,40-PFP-93,IQT903,420931,SA005,,,B,461,520,P0,0.8,SS00201,PFP,1993-01-01,1993-01-01,1993-01-01,11934.0,32.6735112936345,1.6,3.25,0.6,1000000,0.9541854634062924,1.65347022587269,1.0,1.0,1.05,9.846153846153848,2.0307692307692307,0.0,2.018507181814279,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0104406274725752,94.77968399186086,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0099331747670671,99.672747983398,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0099444784072853,99.55831578531064,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0084112203519791,117.88881258053075
SPLY_LS,SA002,313693,2723061000,35803035,54000,1,50,48.0,,0,0,2005060000000.0,1,,,313693,SA006,,246261.0,B,240,520,P0,0.0,,STS,2005-06-30,,2005-06-30,7371.0,20.18069815195072,2.0,2.8,0.7,1000000,0.9653426409720028,1.4036139630390143,1.0,1.0,1.05,17.857142857142858,2.585714285714286,0.0,2.575117463176989,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0133196663224098,74.07695581814532,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0126722817921671,77.91238660886717,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0126867024499609,77.82268887003659,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0107306432249316,92.1910584517982
SPLY_LS,SA002,468355,2723061000,35803035,54000,1,13,12.0,,0,0,2020110000000.0,1,13-20,,468355,SA006,,335451.0,B,240,520,P0,0.0,,STS,2020-12-01,,2020-12-01,1738.0,4.758384668035592,2.0,1.74,0.7,1000000,0.8979889585736722,1.0951676933607115,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0,1.1183165885031474,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0057844366382031,171.87768239961963,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0055032918478534,180.70942549413496,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.005509554420749,180.50288092880817,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.004660081140122,213.5885382531797
SPLY_LS,SA002,177575,2723063100,35803045,54000,1,13,12.0,,0,0,1800010000000.0,1,,,177575,SA006,,94923.0,B,243,520,P0,0.0,,STS,1992-10-18,,1992-10-18,12009.0,32.878850102669404,2.0,1.74,0.7,1000000,0.8979889585736722,1.657577002053388,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0,1.692613715100774,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0087549598106729,113.2209697845694,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0083294367226966,119.0561374426588,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083389153595012,118.91967262992011,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0070532059815106,140.77949752515474
SPLY_LS,SA002,72641,2723063100,35803045,54000,1,13,15.0,,0,0,1800010000000.0,1,,,72641,SA006,,101572.0,B,243,520,P0,0.0,,STS,1992-10-12,,1992-10-12,12015.0,32.8952772073922,2.0,1.74,0.7,1000000,0.8979889585736722,1.657905544147844,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0,1.6929492016901604,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0087566950982822,113.1983349627146,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0083310876689773,119.03234628339344,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083405681845068,118.89590851347128,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0070546039709029,140.75140151375513
SPLY_LS,SA002,106784,2723063100,35803045,54000,1,13,8.0,,0,0,1800010000000.0,1,,,106784,SA006,,47997.0,B,243,520,P0,0.0,,STS,1992-10-18,,1992-10-18,12009.0,32.878850102669404,2.0,1.74,0.7,1000000,0.8979889585736722,1.657577002053388,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0,1.692613715100774,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0087549598106729,113.2209697845694,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0083294367226966,119.0561374426588,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083389153595012,118.91967262992011,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0070532059815106,140.77949752515474
SPLY_LS,SA002,177143,2723063100,35803045,54000,1,13,5.0,,0,0,1800010000000.0,1,,,177143,SA006,,88251.0,B,243,520,P0,0.0,,STS,1994-03-12,,1994-03-12,11499.0,31.482546201232033,2.0,1.74,0.7,1000000,0.8979889585736722,1.6296509240246406,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0,1.664097355002946,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0086074603638849,115.17828694231116,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0081891062888372,121.11344739329157,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0081984252340252,120.97464408771827,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.006934376883165,143.20906403685035
SPLY_LS,SA002,72640,2723063100,35803045,54000,1,13,15.0,,0,0,1800010000000.0,1,,,72640,SA006,,81675.0,B,243,520,P0,0.0,,STS,1992-09-29,,1992-09-29,12028.0,32.930869267624914,2.0,1.74,0.7,1000000,0.8979889585736722,1.6586173853524984,1.0,1.0,1.05,7.471264367816092,1.547126436781609,0.0,1.6936760893004967,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0087604548881023,113.14932361082164,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0083346647192522,118.98083110531176,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0083441493053522,118.8444518914058,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.0070576329479196,140.69056500661006
