repair_id,복구타입,위도,경도,주소,작업일시,구군
697,지하누수,35.8968908,128.6068308,북구 대학로9길 74-8 (산격동) / 1243-4번지,,북구
698,지하누수,35.8916059,128.6059874,북구 대학로9길 8 (산격동) / 1416-61번지,,북구
699,지하누수,35.901451,128.6043367,북구 동북로 92 (산격동) / 517번지,,북구
700,지하누수,35.8913476,128.5984065,북구 산격동 1005,,북구
701,지하누수,35.8915864,128.5982966,북구 산격동 1007,,북구
702,지하누수,35.8914089,128.5976348,북구 산격동 1016,,북구
703,지하누수,35.8912787,128.5975226,북구 산격동 1018-1,,북구
704,지하누수,35.891462,128.5969987,북구 산격동 1024-3,,북구
705,지하누수,35.8916066,128.5975266,북구 산격동 1032-2,,북구
706,지하누수,35.8917158,128.5970603,북구 산격동 1038-2,,북구
707,지하누수,35.8919186,128.5967396,북구 산격동 1041,2014-12-11 09:56:00,북구
708,지하누수,35.8921997,128.5965135,북구 산격동 1043 삼성명가빌102동 102동,,북구
709,지하누수,35.8920608,128.5969805,북구 산격동 1052,,북구
710,지하누수,35.8920608,128.5969805,북구 산격동 1052,,북구
711,지하누수,35.8921578,128.5971933,북구 산격동 1056 엄지유통,,북구
712,지하누수,35.8921578,128.5971933,북구 산격동 1056 엄지유통,,북구
713,지하누수,35.8923038,128.5969296,북구 산격동 1057-1,,북구
714,지하누수,35.8928402,128.5971616,북구 산격동 1064-2 일이상사,2014-09-04 09:05:00,북구
715,지하누수,35.8919287,128.5977446,북구 산격동 1087,,북구
716,지하누수,35.8924013,128.5980199,북구 산격동 1096-2,,북구
717,지하누수,35.892603,128.5979688,북구 산격동 1099-45,,북구
718,지하누수,35.8930076,128.5976732,북구 산격동 1099-6,,북구
719,지하누수,35.8934978,128.5981341,북구 산격동 1102-16,,북구
720,지하누수,35.8934978,128.5981341,북구 산격동 1102-16 층,2016-10-10 09:00:00,북구
721,지하누수,35.8932436,128.5984591,북구 산격동 1103-5,,북구
722,지하누수,35.8935842,128.5987172,북구 산격동 1106-10,,북구
723,지하누수,35.8949938,128.6000525,북구 산격동 1117-17,2014-10-10 13:12:00,북구
724,지하누수,35.8949938,128.6000525,북구 산격동 1117-17,,북구
725,지하누수,35.8943094,128.5979899,북구 산격동 1133,,북구
726,지하누수,35.8946261,128.5980171,북구 산격동 1135 2016.12.05.급수중지 연장,,북구
727,지하누수,35.8949121,128.5981508,북구 산격동 1135-15 (2011.06.27 급수중지),2016-03-02 13:30:00,북구
728,지하누수,35.8951113,128.5981282,북구 산격동 1136-1,,북구
729,지하누수,35.8950838,128.5979938,북구 산격동 1136-11,,북구
730,지하누수,35.8946786,128.5982036,북구 산격동 1139-1,,북구
731,지하누수,35.894912,128.5983583,북구 산격동 1139-4,2015-01-07 09:00:00,북구
732,지하누수,35.894912,128.5983583,북구 산격동 1139-4,,북구
733,지하누수,35.894565,128.5981758,북구 산격동 1139-5,2016-03-02 15:28:00,북구
734,지하누수,35.8962323,128.600836,북구 산격동 1161,,북구
735,지하누수,35.8954653,128.6003191,북구 산격동 1161-7,,북구
736,지하누수,35.8962351,128.5985884,북구 산격동 1169-3,,북구
737,지하누수,35.8968155,128.5987169,북구 산격동 1180-109,,북구
738,지하누수,35.8969202,128.5987609,북구 산격동 1180-131,,북구
739,지하누수,35.8977634,128.5994017,북구 산격동 1180-136 대자비원,,북구
740,지하누수,35.8970363,128.5984409,북구 산격동 1180-139,,북구
741,지하누수,35.897494,128.5989636,북구 산격동 1180-154,,북구
742,지하누수,35.8977155,128.5989664,북구 산격동 1180-41 연암공원6길18,,북구
743,지하누수,35.8977425,128.5987645,북구 산격동 1180-43,,북구
744,지하누수,35.8977425,128.5987645,북구 산격동 1180-43 (2010.4.27직권폐전),2016-03-03 09:30:00,북구
745,지하누수,35.8968109,128.59946,북구 산격동 1180-71,2016-03-03 09:00:00,북구
746,지하누수,35.8968109,128.59946,북구 산격동 1180-71,2016-09-23 09:00:00,북구
747,지하누수,35.8968111,128.5993156,북구 산격동 1180-72,,북구
748,지하누수,35.897346,128.5991107,북구 산격동 1180-77,,북구
749,지하누수,35.8972376,128.5994722,북구 산격동 1180-93 (주)유정인터내셔널 ,,북구
750,지하누수,35.8971737,128.5986068,북구 산격동 1180-96,,북구
751,지하누수,35.8970342,128.5985975,북구 산격동 1180-99,,북구
752,지하누수,35.897853,128.5987658,북구 산격동 1182-119,,북구
753,지하누수,35.897853,128.5987658,북구 산격동 1182-119,,북구
754,지하누수,35.8969261,128.60018,북구 산격동 1182-5 관리201호 청솔주택,2014-09-04 09:06:00,북구
755,지하누수,35.8976595,128.601949,북구 산격동 1185-15,2014-09-04 09:08:00,북구
756,지하누수,35.8969686,128.6024191,북구 산격동 1185-65,,북구
757,지하누수,35.8970001,128.6016457,북구 산격동 1186-114,,북구
758,지하누수,35.8970021,128.602767,북구 산격동 1186-123,,북구
759,지하누수,35.8968503,128.6010226,북구 산격동 1186-16,,북구
760,지하누수,35.8969238,128.6017684,북구 산격동 1186-74 2015.12.28.급수중지 연장 ,,북구
761,지하누수,35.8968302,128.6029594,북구 산격동 1195-41,,북구
762,지하누수,35.8964112,128.6024067,북구 산격동 1195-5,,북구
763,지하누수,35.8962571,128.6021145,북구 산격동 1195-6,,북구
764,지하누수,35.896078,128.6025306,북구 산격동 1195-70,,북구
765,지하누수,35.8967492,128.6028856,북구 산격동 1195-75,,북구
766,지하누수,35.8975523,128.6040497,북구 산격동 1197-118,2014-10-06 12:28:00,북구
767,지하누수,35.8976972,128.6048247,북구 산격동 1197-43,,북구
768,지하누수,35.8971634,128.6038306,북구 산격동 1221-10,2016-03-15 09:00:00,북구
769,지하누수,35.897039,128.6038291,북구 산격동 1221-11,,북구
770,지하누수,35.898519,128.6055705,북구 산격동 1222-12,,북구
771,지하누수,35.8984111,128.6057109,북구 산격동 1222-30,2014-10-15 11:04:00,북구
772,지하누수,35.8982707,128.6052163,북구 산격동 1222-44,,북구
773,지하누수,35.8984275,128.6050715,북구 산격동 1222-46,,북구
774,지하누수,35.8965447,128.6043002,북구 산격동 1226-1 2층,2016-07-27 15:00:00,북구
775,지하누수,35.8964067,128.6044953,북구 산격동 1226-8,,북구
776,지하누수,35.8968205,128.6051151,북구 산격동 1228-1 스타노래연습장,2016-07-27 13:00:00,북구
777,지하누수,35.8972172,128.6062283,북구 산격동 1231-19,,북구
778,지하누수,35.897132,128.6059369,북구 산격동 1231-9,,북구
779,지하누수,35.8980463,128.6073842,북구 산격동 1234-22,,북구
780,지하누수,35.8974775,128.6067132,북구 산격동 1234-25,,북구
781,지하누수,35.8979109,128.6076387,북구 산격동 1241-11,,북구
782,지하누수,35.8970541,128.6070699,북구 산격동 1242-14,,북구
783,지하누수,35.896943,128.6072976,북구 산격동 1242-19,,북구
784,지하누수,35.8969778,128.6075045,북구 산격동 1242-22,,북구
785,지하누수,35.8970193,128.6069647,북구 산격동 1242-5,2016-07-27 09:00:00,북구
786,지하누수,35.8968784,128.6066871,북구 산격동 1243-8,,북구
787,지하누수,35.8963247,128.6066462,북구 산격동 1246-6,,북구
788,지하누수,35.896407,128.6087045,북구 산격동 1249-15,,북구
789,지하누수,35.8968971,128.6089178,북구 산격동 1250-20,,북구
790,지하누수,35.8967539,128.6090943,북구 산격동 1250-26,,북구
791,지하누수,35.8969802,128.6084567,북구 산격동 1250-4,,북구
792,지하누수,35.8971951,128.6088573,북구 산격동 1253-25,,북구
793,지하누수,35.8970928,128.6092451,북구 산격동 1253-32,,북구
794,지하누수,35.8970928,128.6092451,북구 산격동 1253-32 파랑새 ,,북구
795,지하누수,35.8966971,128.6105958,북구 산격동 1266-10,,북구
796,지하누수,35.8963962,128.6105147,북구 산격동 1267-16,,북구
797,지하누수,35.8966144,128.6107966,북구 산격동 1268-15,2016-07-21 09:00:00,북구
798,지하누수,35.8951658,128.6115137,북구 산격동 1304-18,,북구
799,지하누수,35.8961338,128.6104798,북구 산격동 1305-4,,북구
800,지하누수,35.8958113,128.6104771,북구 산격동 1306-24,,북구
801,지하누수,35.8957776,128.6097453,북구 산격동 1306-41,,북구
802,지하누수,35.8957771,128.6102088,북구 산격동 1306-52,,북구
803,지하누수,35.8951477,128.6098643,북구 산격동 1307-29,,북구
804,지하누수,35.8950253,128.6107087,북구 산격동 1307-38 드림하이,,북구
805,지하누수,35.8954119,128.6098672,북구 산격동 1307-46 비너스 ,,북구
806,지하누수,35.8950258,128.6105732,북구 산격동 1307-54 상록,2016-07-27 13:00:00,북구
807,지하누수,35.8942865,128.6098394,북구 산격동 1309-20,,북구
808,지하누수,35.8939763,128.6096061,북구 산격동 1309-43,2014-07-04 16:51:00,북구
809,지하누수,35.8961794,128.6087292,북구 산격동 1310-16,,북구
810,지하누수,35.8961398,128.6081966,북구 산격동 1310-24,,북구
811,지하누수,35.8956918,128.6087921,북구 산격동 1311-12,2016-07-19 10:00:00,북구
812,지하누수,35.8955785,128.6080436,북구 산격동 1311-46,,북구
813,지하누수,35.895638,128.6083125,북구 산격동 1311-73,,북구
814,지하누수,35.8956941,128.6084596,북구 산격동 1311-75,,북구
815,지하누수,35.8954103,128.6093837,북구 산격동 1312,,북구
816,지하누수,35.8954078,128.6092462,북구 산격동 1312-1 피렌체빌 ,,북구
817,지하누수,35.8954223,128.6087186,북구 산격동 1312-2 발리 ,2016-02-29 14:50:00,북구
818,지하누수,35.895288,128.6092459,북구 산격동 1312-54  ,,북구
819,지하누수,35.8954175,128.6090856,북구 산격동 1312-56,,북구
820,지하누수,35.8952836,128.6090348,북구 산격동 1312-9,,북구
821,지하누수,35.894499,128.6093913,북구 산격동 1313-31,,북구
822,지하누수,35.8937085,128.6093782,북구 산격동 1313-62 야끼한남자 ,2016-03-28 09:30:00,북구
823,지하누수,35.8948441,128.6087573,북구 산격동 1314,,북구
824,지하누수,35.894758,128.6085124,북구 산격동 1314-20,,북구
825,지하누수,35.8937338,128.60859,북구 산격동 1314-40 (비디오),,북구
826,지하누수,35.8948443,128.6084927,북구 산격동 1314-43 미니레이디 ,,북구
827,지하누수,35.8948474,128.608344,북구 산격동 1314-44,,북구
828,지하누수,35.8936404,128.6103236,북구 산격동 1319-1,,북구
829,지하누수,35.8947167,128.6112692,북구 산격동 1321-2 봉대박스파게티,,북구
830,지하누수,35.8943289,128.6105665,북구 산격동 1325-4 희진빌 (공용함),,북구
831,지하누수,35.8944408,128.6104986,북구 산격동 1325-7 레인보우(다락),,북구
832,지하누수,35.8948505,128.6081292,북구 산격동 1326 14,,북구
833,지하누수,35.8942635,128.610443,북구 산격동 1327,2016-07-28 09:00:00,북구
834,지하누수,35.8935752,128.6095498,북구 산격동 1331-10,,북구
835,지하누수,35.8936902,128.6096401,북구 산격동 1331-2 감자탕연구소 ,,북구
836,지하누수,35.88871,128.6020298,북구 산격동 1382-11,,북구
837,지하누수,35.8891053,128.6025241,북구 산격동 1392-5 초코하우스(투) ,,북구
838,지하누수,35.8899382,128.6026823,북구 산격동 1395-15 성광TV,,북구
839,지하누수,35.893335,128.608099,북구 산격동 1397-25 김스타치킨 경대점 ,,북구
840,지하누수,35.8924506,128.6083,북구 산격동 1399-3,,북구
841,지하누수,35.892445,128.6080946,북구 산격동 1400,,북구
842,지하누수,35.892445,128.6080946,북구 산격동 1400 마실커피경북대점,,북구
843,지하누수,35.8906662,128.6032595,북구 산격동 1401-113,2014-12-19 17:08:00,북구
844,지하누수,35.8905797,128.6029416,북구 산격동 1401-12,,북구
845,지하누수,35.8905487,128.6031583,북구 산격동 1401-13,,북구
846,지하누수,35.8904984,128.603317,북구 산격동 1401-66,,북구
847,지하누수,35.8908966,128.602927,북구 산격동 1401-7,2016-07-21 09:00:00,북구
848,지하누수,35.8908924,128.603033,북구 산격동 1401-79,2016-01-14 15:30:00,북구
849,지하누수,35.8903619,128.6032938,북구 산격동 1401-88 대림싱크공장 ,,북구
850,지하누수,35.8911832,128.6026666,북구 산격동 1404-27,,북구
851,지하누수,35.8909411,128.6022038,북구 산격동 1404-81,,북구
852,지하누수,35.8913343,128.6028039,북구 산격동 1404-99 정수헤어아트,2014-10-06 12:55:00,북구
853,지하누수,35.8959168,128.6074355,북구 산격동 1406-1,,북구
854,지하누수,35.8959178,128.6070107,북구 산격동 1406-34,2016-07-27 09:00:00,북구
855,지하누수,35.8955879,128.6064074,북구 산격동 1406-37,,북구
856,지하누수,35.8955894,128.6061974,북구 산격동 1406-45,,북구
857,지하누수,35.8953065,128.6067474,북구 산격동 1407-13,2016-01-19 13:30:00,북구
858,지하누수,35.8950599,128.6068585,북구 산격동 1407-41,,북구
859,지하누수,35.8950599,128.6068585,북구 산격동 1407-41 반올림피자샵 ,,북구
860,지하누수,35.8950278,128.6062918,북구 산격동 1407-54 옥스포드수학 ,,북구
861,지하누수,35.8951585,128.6060191,북구 산격동 1407-56,,북구
862,지하누수,35.8959163,128.6058311,북구 산격동 1408,,북구
863,지하누수,35.8945458,128.6062248,북구 산격동 1409-19,2016-01-21 10:04:00,북구
864,지하누수,35.8944989,128.6060147,북구 산격동 1409-21,2016-03-18 13:30:00,북구
865,지하누수,35.8937395,128.6055498,북구 산격동 1410-6 힐하우스(원룸),,북구
866,지하누수,35.8939504,128.6058123,북구 산격동 1410-9 아트라스 ,2016-07-27 09:00:00,북구
867,지하누수,35.8931406,128.6061747,북구 산격동 1411-13 신동스마트룸 ,,북구
868,지하누수,35.8935497,128.6061279,북구 산격동 1411-24,,북구
869,지하누수,35.8926445,128.6060532,북구 산격동 1412-24,,북구
870,지하누수,35.8926412,128.6075201,북구 산격동 1412-35 김상진헤어,,북구
871,지하누수,35.8932908,128.6053603,북구 산격동 1413-11 불곰구이 ,2014-06-30 08:42:00,북구
872,지하누수,35.8931854,128.6057473,북구 산격동 1413-16,,북구
873,지하누수,35.8935606,128.6053668,북구 산격동 1413-27,,북구
874,지하누수,35.8931473,128.6053519,북구 산격동 1413-8,,북구
875,지하누수,35.8923979,128.60716,북구 산격동 1414-1 마사 ,,북구
876,지하누수,35.892458,128.6074693,북구 산격동 1414-61 최군맥주 ,,북구
877,지하누수,35.892233,128.6062489,북구 산격동 1414-70,,북구
878,지하누수,35.8924093,128.606037,북구 산격동 1414-85,,북구
879,지하누수,35.891736,128.6067072,북구 산격동 1416-10,,북구
880,지하누수,35.8917384,128.6065541,북구 산격동 1416-11,,북구
881,지하누수,35.891616,128.6067147,북구 산격동 1416-9 금광블루빌,,북구
882,지하누수,35.89152,128.6055689,북구 산격동 1418-7,,북구
883,지하누수,35.8957088,128.6050327,북구 산격동 1422-1 리치웰빙,2014-09-04 09:03:00,북구
884,지하누수,35.8953882,128.6029958,북구 산격동 1424-2,,북구
885,지하누수,35.8952829,128.6036773,북구 산격동 1424-22,,북구
886,지하누수,35.8940489,128.6048683,북구 산격동 1425-3,,북구
887,지하누수,35.8933403,128.6041584,북구 산격동 1430-34,,북구
888,지하누수,35.8933403,128.6041584,북구 산격동 1430-34,,북구
889,지하누수,35.8933403,128.6041584,북구 산격동 1430-34,,북구
890,지하누수,35.8919931,128.6048395,북구 산격동 1433-18,,북구
891,지하누수,35.8955827,128.6009649,북구 산격동 1434-10,,북구
892,지하누수,35.8960865,128.6010963,북구 산격동 1434-48,,북구
893,지하누수,35.8953934,128.6011361,북구 산격동 1434-56,,북구
894,지하누수,35.8962904,128.6010969,북구 산격동 1434-6,,북구
895,지하누수,35.8957377,128.6011203,북구 산격동 1434-87,,북구
896,지하누수,35.8951736,128.6005645,북구 산격동 1435-12,,북구
897,지하누수,35.8944666,128.6007764,북구 산격동 1435-42,,북구
898,지하누수,35.8952894,128.6011513,북구 산격동 1435-49,2014-10-10 13:13:00,북구
899,지하누수,35.8949974,128.6011109,북구 산격동 1435-54,,북구
900,지하누수,35.8944816,128.6011167,북구 산격동 1436-20,2017-06-07 10:30:00,북구
901,지하누수,35.8952896,128.6012526,북구 산격동 1437,,북구
902,지하누수,35.8954243,128.6020765,북구 산격동 1437-15,,북구
903,지하누수,35.8951768,128.6018861,북구 산격동 1437-22,,북구
904,지하누수,35.895618,128.6016666,북구 산격동 1437-40,,북구
905,지하누수,35.89565,128.6023315,북구 산격동 1437-7,,북구
906,지하누수,35.894683,128.6021927,북구 산격동 1437-82,2016-07-27 15:00:00,북구
907,지하누수,35.8944146,128.6019027,북구 산격동 1439-22,,북구
908,지하누수,35.8895971,128.601464,북구 산격동 1441-62,2014-12-13 14:54:00,북구
909,지하누수,35.8909882,128.6021372,북구 산격동 1442-54,,북구
910,지하누수,35.8939779,128.6008284,북구 산격동 1445-9 관사,,북구
911,지하누수,35.8916045,128.603594,북구 산격동 1497-33,,북구
912,지하누수,35.8920443,128.6037541,북구 산격동 1497-35,,북구
913,지하누수,35.8913073,128.6035472,북구 산격동 1497-51,,북구
914,지하누수,35.8923845,128.6030124,북구 산격동 1498-1,,북구
915,지하누수,35.8906313,128.6041447,북구 산격동 1498-105,2016-10-12 09:00:00,북구
916,지하누수,35.890274,128.6040782,북구 산격동 1498-128,,북구
917,지하누수,35.8916774,128.6029474,북구 산격동 1498-157 강나루매운탕,,북구
918,지하누수,35.8893267,128.6025295,북구 산격동 1498-166,,북구
919,지하누수,35.8893267,128.6025295,북구 산격동 1498-166,,북구
920,지하누수,35.8896577,128.6031403,북구 산격동 1498-177,,북구
921,지하누수,35.8910342,128.604078,북구 산격동 1498-186,,북구
922,지하누수,35.8908316,128.6034761,북구 산격동 1498-206,2016-10-12 09:00:00,북구
923,지하누수,35.8906845,128.6035591,북구 산격동 1498-215,2016-02-17 10:15:00,북구
924,지하누수,35.8897404,128.6027238,북구 산격동 1498-67,,북구
925,지하누수,35.890282,128.6036756,북구 산격동 1498-88,,북구
926,지하누수,35.9015936,128.6040458,북구 산격동 517,2017-01-09 19:00:00,북구
927,지하누수,35.8940995,128.597477,북구 산격동 878-35,,북구
928,지하누수,35.8937662,128.5975818,북구 산격동 878-7,2016-02-17 10:11:00,북구
929,지하누수,35.8916993,128.5961649,북구 산격동 981,,북구
930,지하누수,35.8913639,128.5966834,북구 산격동 993-16,,북구
931,지하누수,35.8920735,128.6055943,북구 산격로 14-13 (산격동) / 1421-51번지,,북구
932,지하누수,35.892493,128.6053595,북구 산격로 22-1 (산격동) / 1418-1번지,,북구
933,지하누수,35.8946962,128.6053718,북구 산격로 46-1 (산격동) / 1410-48번지,2016-10-12 13:00:00,북구
934,지하누수,35.8954967,128.6048364,북구 산격로 53-6 (산격동) / 1422-11번지,,북구
935,지하누수,35.8957129,128.6050808,북구 산격로 57-2 (산격동) / 1422-1번지,,북구
936,지하누수,35.8958578,128.6049185,북구 산격로 59-4 (산격동) / 1422-26번지,,북구
937,지하누수,35.8959196,128.6054125,북구 산격로 60-2 (산격동) / 1408-25번지,,북구
938,지하누수,35.8962961,128.6053979,북구 산격로 64-1 (산격동) / 1229-15번지,,북구
939,지하누수,35.8983695,128.6072313,북구 산격로 96 (산격동) / 1232-1번지,,북구
940,지하누수,35.8951971,128.6068576,북구 산격로10길 15-1 (산격동) / 1407-39번지,,북구
941,지하누수,35.8950259,128.6069784,북구 산격로10길 15-2 (산격동) / 1407-9번지,,북구
942,지하누수,35.8950275,128.6071764,북구 산격로10길 17-2 (산격동) / 1407-62번지,,북구
943,지하누수,35.8948612,128.6083472,북구 산격로10길 28 (산격동) / 1314-44번지,,북구
944,지하누수,35.8951854,128.6092512,북구 산격로10길 35-6 (산격동) / 1312-72번지,,북구
945,지하누수,35.8948463,128.6092167,북구 산격로10길 36 (산격동) / 1313-11번지,,북구
946,지하누수,35.8950196,128.6097072,북구 산격로10길 39 (산격동) / 1307-53번지,,북구
947,지하누수,35.8950004,128.6102705,북구 산격로10길 45 (산격동) / 1307-66번지,,북구
948,지하누수,35.8950104,128.610865,북구 산격로10길 49-2 (산격동) / 1307-24번지,,북구
949,지하누수,35.8960005,128.6017319,북구 산격로11길 32-1 (산격동) / 1434-61번지,,북구
950,지하누수,35.8954473,128.6010038,북구 산격로11길 35-14 (산격동) / 1434-23번지,,북구
951,지하누수,35.8954767,128.6006315,북구 산격로11길 43-19 (산격동) / 1435-1번지,,북구
952,지하누수,35.8957562,128.6004581,북구 산격로11길 43-2 (산격동) / 1161-59번지,,북구
953,지하누수,35.8962062,128.6043354,북구 산격로11길 8-4 (산격동) / 1225-14번지,,북구
954,지하누수,35.8972922,128.6038361,북구 산격로13길 12-7 (산격동) / 1221-9번지,,북구
955,지하누수,35.8970944,128.6024783,북구 산격로13길 25 (산격동) / 1185-67번지,,북구
956,지하누수,35.8970944,128.6024783,북구 산격로13길 25 (산격동) / 1185-67번지,,북구
957,지하누수,35.8971252,128.6023369,북구 산격로13길 27 (산격동) / 1185-59번지,,북구
958,지하누수,35.8970346,128.6017844,북구 산격로13길 35-18 (산격동) / 1186-29번지,,북구
959,지하누수,35.8959332,128.6097411,북구 산격로14길 42 (산격동) / 1306-20번지,2016-10-12 09:00:00,북구
960,지하누수,35.8957856,128.6104631,북구 산격로14길 48-2 (산격동) / 1306-24번지,2016-10-12 09:00:00,북구
961,지하누수,35.895782,128.6105861,북구 산격로14길 50-1 (산격동) / 1306-2번지,,북구
962,지하누수,35.8958366,128.6107121,북구 산격로14길 50-2 (산격동) / 1306-27번지,,북구
963,지하누수,35.8908886,128.603272,북구 산격로1길 31-18 (산격동) / 1401-89번지,,북구
964,지하누수,35.8908484,128.6031797,북구 산격로1길 31-22 (산격동) / 1401-96번지,,북구
965,지하누수,35.892427,128.6063502,북구 산격로6길 10-2 (산격동) / 1414-90번지,,북구
966,지하누수,35.8924244,128.6071713,북구 산격로6길 18 (산격동) / 1414-1번지,2017-10-16 18:05:00,북구
967,지하누수,35.892469,128.6075684,북구 산격로6길 22-1 (산격동) / 1414번지,,북구
968,지하누수,35.892469,128.6075684,북구 산격로6길 22-1 (산격동) / 1414번지,2017-10-13 17:30:00,북구
969,지하누수,35.8924787,128.605816,북구 산격로6길 6-1 (산격동) / 1418번지,,북구
970,지하누수,35.8924757,128.6060081,북구 산격로6길 8 (산격동) / 1414-8번지,,북구
971,지하누수,35.8937504,128.6065046,북구 산격로8길 11 (산격동) / 1409-35번지,,북구
972,지하누수,35.8938019,128.6078556,북구 산격로8길 23-2 (산격동) / 1326-24번지,,북구
973,지하누수,35.8937026,128.608004,북구 산격로8길 25 (산격동) / 1326-12번지,,북구
974,지하누수,35.8951417,128.602664,"북구 산격로북9길 1 (산격동,떡집) / 1437-98번지",,북구
975,지하누수,35.895978,128.6022858,북구 산격로북9길 9-11 (산격동) / 1195-29번지,,북구
976,지하누수,35.8953107,128.6014414,북구 산격로서9길 14-4 (산격동) / 1437-24번지,,북구
977,지하누수,35.8953064,128.6008748,북구 산격로서9길 16-5 (산격동) / 1435번지,,북구
978,지하누수,35.8947713,128.6010511,북구 산격로서9길 17-7 (산격동) / 1435-37번지,,북구
979,지하누수,35.8952061,128.5998821,북구 산격로서9길 26-1 (산격동) / 1148-8번지,,북구
980,지하누수,35.8947912,128.6023991,북구 산격로서9길 3-5 (산격동) / 1437-77번지,,북구
981,지하누수,35.8947381,128.6019531,북구 산격로서9길 7-13 (산격동) / 1437-123번지,,북구
982,지하누수,35.8956611,128.6023469,북구 산격로서9길 8-46 (산격동) / 1437-7번지,,북구
983,지하누수,35.895665,128.6022169,북구 산격로서9길 8-48 (산격동) / 1437-8번지,,북구
984,지하누수,35.8924513,128.596775,북구 연암공원로 14 (산격동) / 1048-4번지,,북구
985,지하누수,35.8925156,128.5967567,북구 연암공원로 14-1 (산격동) / 1048-1번지,,북구
986,지하누수,35.8929004,128.597316,북구 연암공원로 20-1 (산격동) / 1062-2번지,,북구
987,지하누수,35.8929799,128.5973392,북구 연암공원로 22 (산격동) / 1062-1번지,,북구
988,지하누수,35.8941463,128.5974834,북구 연암공원로 31-14 (산격동) / 878-1번지,,북구
989,지하누수,35.8941542,128.5979098,북구 연암공원로 37-7 (산격동) / 1133-2번지,,북구
990,지하누수,35.8944692,128.5984373,북구 연암공원로 41 (산격동) / 1141-4번지,,북구
991,지하누수,35.8963338,128.5998717,북구 연암공원로 66 (산격동) / 1163-40번지,,북구
992,지하누수,35.8962166,128.6000401,북구 연암공원로 66-22 (산격동) / 1163-10번지,,북구
993,지하누수,35.8963653,128.6000976,북구 연암공원로 66-5 (산격동) / 1161-44번지,,북구
994,지하누수,35.896816,128.6006497,북구 연암공원로 76-6 (산격동) / 1184-8번지,,북구
995,지하누수,35.8920784,128.5963469,북구 연암공원로 8 (산격동) / 1043-2번지,,북구
996,지하누수,35.897234,128.6011778,북구 연암공원로 82-26 (산격동) / 1186-61번지,,북구
997,지하누수,35.8948747,128.6014267,북구 연암공원로10길 31-16 (산격동) / 1437-106번지,,북구
998,지하누수,35.8945447,128.60202,북구 연암공원로10길 31-4 (산격동) / 1437-110번지,,북구
999,지하누수,35.8946495,128.6017077,북구 연암공원로10길 31-6 (산격동) / 1437-108번지,,북구
1000,지하누수,35.8946636,128.602393,북구 연암공원로10길 33-6 (산격동) / 1437-78번지,,북구
1001,지하누수,35.8964518,128.5985146,북구 연암공원로11길 3-15 (산격동) / 1168-7번지,,북구
1002,지하누수,35.8962741,128.598792,북구 연암공원로11길 3-20 (산격동) / 1166-4번지,,북구
1003,지하누수,35.8962741,128.598792,북구 연암공원로11길 3-20 (산격동) / 1166-4번지,,북구
1004,지하누수,35.8962449,128.5985717,북구 연암공원로11길 3-9 (산격동) / 1169-3번지,,북구
1005,지하누수,35.8955177,128.5998111,북구 연암공원로12길 7 (산격동) / 1160-2번지,,북구
1006,지하누수,35.8968842,128.5999283,북구 연암공원로13길 2-6 (산격동) / 1182-4번지,,북구
1007,지하누수,35.8971117,128.5998117,북구 연암공원로13길 2-7 (산격동) / 1180-18번지,,북구
1008,지하누수,35.8971117,128.5998117,북구 연암공원로13길 2-7 (산격동) / 1180-18번지,,북구
1009,지하누수,35.896796,128.5992992,북구 연암공원로13길 8 (산격동) / 1180-72번지,,북구
1010,지하누수,35.8969617,128.6013846,북구 연암공원로14길 13-35 (산격동) / 1186-75번지,,북구
1011,지하누수,35.8971366,128.6013529,북구 연암공원로14길 13-37 (산격동) / 1186-9번지,,북구
1012,지하누수,35.8965898,128.6016523,북구 연암공원로14길 15 (산격동) / 1186-46번지,,북구
1013,지하누수,35.8968833,128.6021024,북구 연암공원로14길 19-21 (산격동) / 1186-41번지,,북구
1014,지하누수,35.8968833,128.6021024,북구 연암공원로14길 19-21 (산격동) / 1186-41번지,,북구
1015,지하누수,35.8967516,128.6020507,북구 연암공원로14길 19-3 (산격동) / 1186-48번지,,북구
1016,지하누수,35.8962259,128.6025329,북구 연암공원로14길 22-5 (산격동) / 1195-35번지,,북구
1017,지하누수,35.8962259,128.6025329,북구 연암공원로14길 22-5 (산격동) / 1195-35번지,,북구
1018,지하누수,35.8961417,128.602339,북구 연암공원로14길 22-8 (산격동) / 1195-64번지,,북구
1019,지하누수,35.8965775,128.6025858,북구 연암공원로14길 23 (산격동) / 1195-109번지,,북구
1020,지하누수,35.8960892,128.604461,북구 연암공원로14길 46 (산격동) / 1225-10번지,,북구
1021,지하누수,35.8957266,128.6037964,북구 연암공원로14길 50-16 (산격동) / 1423-31번지,,북구
1022,지하누수,35.8956114,128.6038041,북구 연암공원로14길 50-18 (산격동) / 1423-32번지,,북구
1023,지하누수,35.8973991,128.5999957,북구 연암공원로15길 5-1 (산격동) / 1180-140번지,,북구
1024,지하누수,35.8974681,128.5989688,북구 연암공원로17길 23-13 (산격동) / 1180-154번지,,북구
1025,지하누수,35.8977546,128.6028124,"북구 연암공원로20길 14, C동 (산격동,낙원빌라) / 1185-112번지",,북구
1026,지하누수,35.8976002,128.603555,북구 연암공원로20길 20-11 (산격동) / 1188-51번지,,북구
