wkt_geom,FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,IST_YMD,SAA_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,FNS_YMD,WTP_CDE,RMK_TXT,BEG_YMD,PIP_TYPE,PIP_TYPE_VALID
"MultiLineString ((1099539.49939511995762587 1767126.94336032005958259, 1099542.24905871995724738 1767128.6389166999142617, 1099544.44703970989212394 1767129.99413900007493794, 1099547.38804106996394694 1767131.80776500003412366, 1099551.24429909000173211 1767134.18577989004552364, 1099553.52707261010073125 1767135.59348321007564664, 1099561.56742288009263575 1767140.66510259988717735, 1099582.06969242007471621 1767153.59907967993058264, 1099585.72323024994693696 1767155.90374138997867703, 1099589.61397183989174664 1767158.35803040000610054, 1099595.1804044300224632 1767161.86934941005893052, 1099600.17864203010685742 1767161.92452084994874895, 1099625.80579298990778625 1767162.20786728011444211, 1099651.73285148991271853 1767162.49376845010556281, 1099676.83116897009313107 1767162.77009120001457632, 1099679.32076623989269137 1767161.12930651009082794, 1099681.5265043000690639 1767159.67512463009916246, 1099686.29453389998525381 1767159.6188166500069201, 1099689.72720418008975685 1767162.22764118993654847, 1099699.11339508998207748 1767162.35332031990401447, 1099699.74799379007890821 1767162.36182734998874366, 1099710.22116215992718935 1767162.50208807992748916, 1099713.31672951998189092 1767162.49326600995846093, 1099737.21968473005108535 1767162.42007447988726199, 1099738.07649273006245494 1767162.41747847991064191, 1099739.36886849999427795 1767162.38218118995428085, 1099740.55050100991502404 1767162.34992830990813673))",SA001,72486,2723063100,35803045,54000,1994-01-01,SA005,4,200,212.98,,0,0,20119006912.0,1,200-DTC-94,IQT903,72486,SA005,,B,470,520,P0,1.3,1994-01-01,SS00201,,1994-01-01,DTC,True
"MultiLineString ((1099536.30852529010735452 1767119.7519966799300164, 1099536.21163308992981911 1767110.42418513004668057, 1099536.13856166996993124 1767103.40331324003636837, 1099535.92777255992405117 1767083.04268121998757124, 1099535.85008285008370876 1767075.47589233005419374, 1099535.62273828010074794 1767053.49066275008954108, 1099535.56136723002418876 1767047.55641289008781314, 1099535.44139586994424462 1767036.0066537200473249, 1099535.29537886008620262 1767021.8979551000520587, 1099535.25158102996647358 1767009.80444566998630762, 1099535.24198935995809734 1767007.15575301996432245, 1099535.21120084007270634 1766998.53982247994281352, 1099535.19388077990151942 1766993.70442626997828484, 1099535.14595783990807831 1766990.94116405001841486, 1099535.03554349998012185 1766989.45976368989795446))",SA001,105678,2723063100,35803045,54000,1992-01-01,SA005,4,100,130.34,,0,0,20119006912.0,1,100-DTC-92,IQT903,105678,SA005,,B,470,520,P0,1.0,1992-01-01,SS00201,,1992-01-01,DTC,True
"MultiLineString ((1099731.83489834005013108 1767048.45622447994537652, 1099730.33495964994654059 1767048.46843125997111201, 1099730.03822567989118397 1767048.55188852990977466, 1099728.02011060994118452 1767048.48617964005097747, 1099724.37213143007829785 1767048.51484939991496503, 1099690.40126703004352748 1767048.7820052900351584, 1099686.57819786993786693 1767052.24819785007275641, 1099685.965812630020082 1767052.27582665998488665, 1099682.29431485990062356 1767052.21991274994798005, 1099682.03443723008967936 1767052.21592322993092239, 1099678.89098728005774319 1767048.60670877993106842, 1099667.50731805991381407 1767048.52131234994158149, 1099658.00805911002680659 1767048.44960018992424011, 1099653.48943654005415738 1767048.41476375004276633, 1099625.43461463996209204 1767048.20339527004398406, 1099616.84213213995099068 1767048.13852881011553109, 1099615.34253479004837573 1767048.12670931988395751, 1099613.44310951000079513 1767048.11276647006161511))",SA001,3958,2723063100,35803045,54000,1995-01-01,SA005,10,100,121.42,,0,0,20119006912.0,1,100-PFP-95,IQT903,3958,SA005,,B,470,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,PFP,True
"MultiLineString ((1099540.79710653005167842 1767134.361781399929896, 1099540.55952369002625346 1767132.04055501008406281, 1099541.49920434993691742 1767130.14717233995907009, 1099542.24905871995724738 1767128.6389166999142617))",SA001,324844,2723063100,35803045,54000,2006-07-18,SA005,4,100,6.0,,0,0,2006540000000.0,1,100-DTC-06,IQT903,324844,SA005,,B,470,520,P0,1.0,2006-07-18,SS00201,,2006-07-18,DTC,True
"MultiLineString ((1099525.4851772899273783 1767058.72676434996537864, 1099526.50690768007189035 1767058.73231472005136311, 1099529.10212158993817866 1767058.7463270400185138, 1099532.4165376101154834 1767061.66818551998585463, 1099532.54607783001847565 1767063.36304668989032507))",SA001,105522,2723063100,35803045,54000,1985-01-01,SA005,4,80,9.74,,0,0,20119006912.0,1,80-DTC-85,IQT903,105522,SA005,,B,243,520,P0,1.0,1985-01-01,SS00201,,1985-01-01,DTC,True
"MultiLineString ((1099635.21496978006325662 1766791.52394320000894368, 1099635.21980735007673502 1766793.69971028994768858, 1099635.21639956999570131 1766795.30432199011556804, 1099635.24172368994913995 1766805.06301512010395527, 1099635.24869067990221083 1766807.69260595995001495, 1099635.25371548999100924 1766809.79032971011474729, 1099635.26392970001325011 1766813.517839299980551, 1099634.70013605989515781 1766813.50921272998675704, 1099634.68514596996828914 1766814.49486361001618207, 1099635.24780977005138993 1766814.57343370001763105, 1099635.33058706996962428 1766821.09049710002727807, 1099635.35662521002814174 1766823.18548332992941141, 1099635.38144960999488831 1766835.4584082099609077, 1099635.39210765995085239 1766836.33142615994438529, 1099634.75041354005225003 1766836.38463025004602969, 1099634.73415104998275638 1766837.45316465990617871, 1099635.37493488006293774 1766837.46291699004359543, 1099635.37576469010673463 1766837.93190890992991626, 1099635.36318225995637476 1766848.82480662991292775, 1099635.36446973006241024 1766850.84044026001356542, 1099635.50167593010701239 1766861.25697260000742972, 1099635.5023966699372977 1766863.17967199999839067, 1099634.88909830991178751 1766863.27227889001369476, 1099634.86891967011615634 1766864.59774422994814813, 1099635.37871217005886137 1766864.60548577993176877, 1099635.3763832300901413 1766865.02237969008274376, 1099635.31591234006918967 1766875.35336750000715256, 1099635.30225423001684248 1766877.89269205997698009, 1099635.24740387010388076 1766888.587214499944821, 1099635.20153735997155309 1766896.91704624006524682, 1099635.18735146010294557 1766899.35540796001441777, 1099635.18100229999981821 1766900.52979383990168571, 1099635.17528029996901751 1766901.59382974007166922, 1099635.08262174995616078 1766918.50940325995907187, 1099634.96793780010193586 1766929.89012277009896934, 1099634.95355371991172433 1766932.67239014990627766, 1099634.93548874999396503 1766945.1054375299718231, 1099634.92220054008066654 1766947.61879917001351714, 1099634.79584165010601282 1766960.96879937988705933, 1099634.7798641799017787 1766963.99200300010852516, 1099634.8253339200746268 1766965.26917786011472344, 1099633.9672524300403893 1766965.35109249991364777, 1099634.04196135001257062 1766966.68405043007805943, 1099634.70621196995489299 1766966.78911015996709466, 1099634.62270968989469111 1766975.48928023991174996, 1099634.59741831989958882 1766978.06947068008594215, 1099634.47039697994478047 1766991.19919069996103644, 1099634.44768550992012024 1766993.54547859006561339, 1099634.34454065002501011 1767004.12496968009509146, 1099634.31660563009791076 1767007.07303166994825006, 1099634.1117745500523597 1767017.01435161009430885, 1099634.08668108005076647 1767019.58345578005537391, 1099634.10986308008432388 1767028.39309654990211129, 1099634.04515376989729702 1767035.0039657698944211, 1099634.03131390991620719 1767036.50350412004627287))",SA001,72485,2723063100,35803045,54000,1994-01-01,SA005,4,100,249.73,,0,0,20119006912.0,1,100-DTC-94,IQT903,72485,SA005,,B,470,520,P0,1.0,1994-01-01,SS00201,,1994-01-01,DTC,True
"MultiLineString ((1099600.17864203010685742 1767161.92452084994874895, 1099600.17737203999422491 1767149.80058343010023236, 1099600.17732617002911866 1767148.29488034988753498, 1099600.23341122991405427 1767139.16638369997963309, 1099600.23909840011037886 1767138.2655987199395895))",SA001,37767,2723063100,35803045,54000,1988-01-01,SA005,13,25,23.67,,0,0,20119006912.0,1,25-STS-88,IQT903,37767,SA005,,B,470,520,P0,0.8,1988-01-01,SS00201,,1988-01-01,STS,True
"MultiLineString ((1099616.84213213995099068 1767048.13852881011553109, 1099616.81933821993879974 1767049.63795769005082548, 1099616.79040727997198701 1767051.53715289011597633, 1099616.57084107003174722 1767066.01525798998773098, 1099616.54087854991666973 1767067.98347176006063819, 1099616.52889900002628565 1767068.77113353996537626, 1099615.97512187995016575 1767079.17029188992455602, 1099615.19899723003618419 1767081.55588394007645547, 1099615.18534388998523355 1767085.40599184995517135, 1099614.67954517994076014 1767092.83892321004532278, 1099614.67231850000098348 1767095.05611092993058264, 1099614.6593816599342972 1767099.0204636799171567, 1099614.63627944001927972 1767105.98593048006296158))",SA001,10937,2723063100,35803045,54000,1993-01-01,SA005,10,40,58.02,,0,0,20119006912.0,1,40-PFP-93,IQT903,10937,SA005,,B,470,520,P0,0.8,1993-01-01,SS00201,,1993-01-01,PFP,True
"MultiLineString ((1099527.99041128996759653 1767055.69421810004860163, 1099526.65445482009090483 1767055.68813923001289368, 1099525.58201287989504635 1767055.68321408005431294))",SA001,143235,2723063100,35803045,54000,1994-01-01,SA005,4,200,2.41,,0,0,20119006912.0,1,200-DTC-94,IQT903,143235,SA005,,B,243,520,P0,1.3,1994-01-01,SS00201,,1994-01-01,DTC,True
"MultiLineString ((1099539.49939511995762587 1767126.94336032005958259, 1099536.36251579993404448 1767125.00384669005870819, 1099536.33413268998265266 1767122.20590396993793547, 1099536.30852529010735452 1767119.7519966799300164))",SA001,324843,2723063100,35803045,54000,2006-07-18,SA005,4,100,9.0,,0,0,2006540000000.0,1,100-DTC-06,IQT903,324843,SA005,,B,470,520,P0,1.0,2006-07-18,SS00201,,2006-07-18,DTC,True
"MultiLineString ((1099535.14595783990807831 1766990.94116405001841486, 1099536.21734482003375888 1766990.94348994991742074, 1099547.77431030990555882 1766990.96857420005835593, 1099575.64442300004884601 1766991.03010547999292612))",SA001,244567,2723063100,35803045,54000,1995-01-01,SA005,10,40,40.51,,0,0,20119006912.0,1,40-PFP-95,IQT903,244567,SA005,,B,470,520,P0,0.8,1995-01-01,SS00201,,1995-01-01,PFP,True
"MultiLineString ((1099535.44139586994424462 1767036.0066537200473249, 1099537.43069752003066242 1767036.02899477002210915, 1099550.32744738995097578 1767036.09244744991883636, 1099565.5465997199062258 1767036.16726826992817223, 1099566.22442759992554784 1767036.1705992401111871, 1099567.82009979011490941 1767036.178419099887833, 1099595.44806465995498002 1767036.31375003000721335, 1099609.78544901008717716 1767036.38415848999284208, 1099634.03131390991620719 1767036.50350412004627287, 1099639.6143032000400126 1767036.52798145008273423, 1099640.85869170003570616 1767036.53344059991650283, 1099660.66273890994489193 1767036.62216101004742086, 1099682.71244182996451855 1767036.72000453993678093, 1099685.97319797007367015 1767036.75869190995581448, 1099698.98892872990109026 1767036.82239891006611288, 1099719.14889230998232961 1767036.92104691988788545, 1099724.62699547992087901 1767036.81218997994437814, 1099724.62699590995907784 1767036.81216191011480987, 1099730.38634804007597268 1767036.6977123599499464, 1099730.93941492005251348 1767036.92961715999990702, 1099731.7703394100535661 1767037.27808423992246389))",SA001,106607,2723063100,35803045,54000,1988-01-01,SA005,4,100,196.51,,0,0,20119006912.0,1,100-DTC-88,IQT903,106607,SA005,,B,470,520,P0,1.0,1988-01-01,SS00201,,1988-01-01,DTC,True
"MultiLineString ((1099621.97363308002240956 1767066.09752556006424129, 1099626.33985977992415428 1767066.16402060003019869))",SA001,211253,2723063100,35803045,54000,1996-01-01,SA005,13,20,4.37,,0,0,20119006912.0,1,20-STS-96,IQT903,211253,SA005,,B,470,520,P0,0.8,1996-01-01,SS00201,,1996-01-01,STS,True
"MultiLineString ((1099531.57877861009910703 1766784.64057332999072969, 1099531.86508964002132416 1766785.30375688010826707, 1099546.23910654010251164 1766785.52968513988889754, 1099548.4190631399396807 1766785.57193607999943197, 1099550.45415981998667121 1766785.60486056003719568, 1099554.00869258004240692 1766785.66301840008236468, 1099557.67108987993560731 1766785.72277588001452386, 1099559.53336081001907587 1766785.75212093000300229, 1099561.60547738010063767 1766785.78569791000336409, 1099563.16410399996675551 1766785.81099946005269885))",SA001,324941,2723063100,35803045,54000,2006-07-18,SA004,4,200,32.03,,0,0,2006540000000.0,1,200-DTC-06,IQT903,324941,SA004,,B,470,520,P0,1.3,2006-07-18,SS00201,,2006-07-18,DTC,True
"MultiLineString ((1099681.9021660799626261 1767107.04622976994141936, 1099680.40280643990263343 1767107.02439115010201931, 1099667.57691324991174042 1767106.84004094009287655, 1099663.1196301500312984 1767106.77610590006224811, 1099653.22153039998374879 1767106.6343160099349916, 1099649.48203448997810483 1767106.58041764004155993, 1099638.04659989988431334 1767106.41623422992415726, 1099614.63627944001927972 1767105.98593048006296158, 1099596.63096060999669135 1767105.82139372010715306, 1099585.95727039990015328 1767105.66780951991677284, 1099575.40337249008007348 1767105.51609241007827222, 1099565.08950957003980875 1767105.36800409993156791, 1099553.10848850989714265 1767105.19625920010730624, 1099540.50225359993055463 1767105.01553383003920317, 1099539.04542697011493146 1767103.44659100007265806, 1099537.85467912000603974 1767103.44540817011147738, 1099536.13856166996993124 1767103.40331324003636837))",SA001,211478,2723063100,35803045,54000,1992-01-01,SA005,4,80,146.51,,0,0,20119006912.0,1,80-DTC-92,IQT903,211478,SA005,,B,470,520,P0,1.0,1992-01-01,SS00201,,1992-01-01,DTC,True
"MultiLineString ((1099622.19990019011311233 1767110.12515914998948574, 1099622.18495767004787922 1767112.21951624006032944, 1099622.11350104003213346 1767122.22866110992617905, 1099622.09674747008830309 1767124.31114309001713991, 1099622.08901585009880364 1767125.4127675099298358))",SA001,3700,2723063100,35803045,54000,1997-01-01,SA005,10,40,15.29,,0,0,20119006912.0,1,40-PFP-97,IQT903,3700,SA005,,B,470,520,P0,0.8,1997-01-01,SS00201,,1997-01-01,PFP,True
"MultiLineString ((1099520.81827981001697481 1766977.54331208998337388, 1099520.80155961005948484 1766978.75684215989895165, 1099520.77806650009006262 1766980.46277341991662979, 1099524.58556268992833793 1766983.37647882010787725, 1099525.65840313001535833 1767044.952052460052073, 1099526.61572033003903925 1767045.91293250001035631, 1099528.01499302010051906 1767045.92391370004042983, 1099529.94963306002318859 1767045.93901477009057999))",SA001,407185,2723063100,35803045,54000,2007-07-06,SA004,4,300,74.01,,0,0,20079004593.0,1,300-DTC-07,IQT903,407185,SA004,,B,580,520,P0,1.5,2007-07-06,SS00201,,2007-07-06,DTC,True
"MultiLineString ((1099529.94963306002318859 1767045.93901477009057999, 1099534.45499248988926411 1767046.01292336010374129, 1099534.61672045988962054 1767046.51448067999444902, 1099535.00758909992873669 1767046.86795512004755437, 1099535.52282000007107854 1767046.97861616010777652, 1099535.55529381008818746 1767046.96816575992852449, 1099536.02440582006238401 1767046.81686056009493768, 1099536.3778517700266093 1767046.42601956008002162, 1099536.48854086990468204 1767045.91078907996416092, 1099665.24350402993150055 1767046.42347184009850025, 1099666.5162818799726665 1767046.42852461989969015))",SA001,407186,2723063100,35803045,54000,2007-07-06,SA004,4,300,137.74,,0,0,20079004593.0,1,300-DTC-07,IQT903,407186,SA004,,B,470,520,P0,1.5,2007-07-06,SS00201,,2007-07-06,DTC,True
"MultiLineString ((1099532.54605364007875323 1767063.36279365001246333, 1099532.79126192000694573 1767067.95971700991503894, 1099532.80557712004519999 1767070.03551640990190208, 1099532.82311594998463988 1767072.62734048999845982, 1099532.85286479000933468 1767085.6852065899875015, 1099532.94452298991382122 1767094.84379077004268765, 1099532.92975171003490686 1767096.45701470994390547, 1099532.9450790099799633 1767098.89114030008204281, 1099532.96425406006164849 1767109.07899000006727874, 1099532.99197569000534713 1767113.16173700010403991, 1099532.99446101998910308 1767113.52468997007235885, 1099533.39607855002395809 1767114.99391286005266011))",SA001,407421,2723063100,35803045,54000,1995-01-01,SA005,4,150,51.71,,0,0,20119006912.0,1,150-DTC-95,IQT903,407421,SA005,,B,243,520,P0,1.1,1995-01-01,SS00201,,1995-01-01,DTC,True
"MultiLineString ((1099563.16410399996675551 1766785.81099950009956956, 1099589.43034769990481436 1766786.23723950004205108, 1099591.60568920010700822 1766786.27254020003601909, 1099601.73655400006100535 1766786.43694059993140399, 1099603.9694393000099808 1766786.47315389988943934, 1099634.81033849995583296 1766786.97361689992249012))",SA001,412000,2723063100,35803045,54000,2006-07-18,SA005,4,200,71.68,,0,0,2006540000000.0,1,200-DTC-06,IQT903,412000,SA005,,B,470,520,P0,1.3,2006-07-18,SS00201,,2006-07-18,DTC,True
"MultiLineString ((1099613.44310951000079513 1767048.11276647006161511, 1099610.33405630989000201 1767048.08940618997439742, 1099596.88295124005526304 1767047.98754382994957268, 1099568.68925678008235991 1767047.7740153600461781, 1099549.92073311004787683 1767047.63215657998807728, 1099546.67169129010289907 1767047.60771408001892269, 1099537.32339351996779442 1767047.54132333002053201, 1099535.56136723002418876 1767047.55641289008781314))",SA001,439268,2723063100,35803045,54000,1995-01-01,SA005,4,80,77.91,,0,0,20119006912.0,1,80-DTC-95,IQT903,439268,SA005,,B,470,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,DTC,True
"MultiLineString ((1099625.92912392993457615 1767148.48878579004667699, 1099626.01221389998681843 1767139.26901266002096236, 1099626.02256033010780811 1767138.13239178992807865))",SA001,440011,2723063100,35803045,54000,1990-01-01,SA005,13,25,10.36,,0,0,20119006912.0,1,25-STS-90,IQT903,440011,SA005,,B,470,520,P0,0.8,1990-01-01,SS00201,,1990-01-01,STS,True
"MultiLineString ((1099621.97363308002240956 1767066.09752556006424129, 1099616.57084107003174722 1767066.01525798998773098))",SA001,448269,2723063100,35803045,54000,2016-05-03,SA005,13,25,5.41,,0,0,20169004796.0,1,25-STS-16,IQT903,448269,SA005,,B,470,520,P0,0.8,2016-05-03,SS00201,,2016-05-03,STS,True
"MultiLineString ((1099902.36017147009260952 1766783.90328452992253006, 1099902.09710660995915532 1766797.76484373002313077, 1099902.06992817996069789 1766799.2171262800693512, 1099902.03034319006837904 1766801.28558756993152201, 1099902.00123781990259886 1766802.80853139003738761, 1099901.99447914003394544 1766803.19029298005625606))",SA001,3677,2723063000,35803045,54000,1989-01-01,SA005,13,25,19.3,,0,0,20119006912.0,1,25-STS-89,IQT903,3677,SA005,,B,490,520,P0,0.8,1989-01-01,SS00201,,1989-01-01,STS,True
"MultiLineString ((1099971.30083066993393004 1766780.04411611007526517, 1099972.80042143003083766 1766780.05099307000637054, 1099978.7819310799241066 1766780.07908444991335273, 1099989.17638141009956598 1766780.1283982100430876, 1099998.29011445003561676 1766780.17222963995300233, 1100010.9719700999557972 1766780.23240035003982484, 1100011.85092761996202171 1766777.99321782006882131, 1100013.63720982009544969 1766778.02038565999828279))",SA001,178123,2723063000,35803045,54000,1995-01-01,SA005,4,80,43.88,,0,0,20119006912.0,1,80-DTC-95,IQT903,178123,SA005,,B,490,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,DTC,True
"MultiLineString ((1099751.18200220004655421 1766779.43815813004039228, 1099752.6815943899564445 1766779.44304185989312828, 1099768.27341443998739123 1766779.49403611989691854, 1099769.06686341995373368 1766779.49664276000112295, 1099794.64908652007579803 1766779.58033293997868896, 1099799.21602950990200043 1766779.59487949009053409, 1099805.00168766989372671 1766779.61398467002436519, 1099813.1224009299185127 1766779.6067219499964267, 1099814.88953641010448337 1766779.64662232995033264, 1099820.90416061994619668 1766779.6662102600093931, 1099823.20708378008566797 1766779.67374001001007855, 1099827.24670358002185822 1766779.68684540991671383, 1099828.96085461997427046 1766779.69255221006460488, 1099831.02479238994419575 1766779.69941733009181917, 1099834.70103782997466624 1766779.7113523599691689, 1099836.15466828993521631 1766779.71654120995663106, 1099838.83505769004113972 1766779.72534536011517048, 1099842.37628091010265052 1766779.73633067007176578, 1099849.05875763995572925 1766779.75808518007397652, 1099851.66713786008767784 1766779.76682267989963293, 1099854.6175271300598979 1766779.77679562009871006, 1099856.45643782010301948 1766779.78264889004640281, 1099857.24901865003630519 1766779.78512989007867873, 1099858.84549243003129959 1766779.79020940000191331, 1099868.63534478005021811 1766779.82226918009109795, 1099876.6668258800636977 1766779.84884172002784908, 1099885.07554884999990463 1766779.8766852100379765, 1099895.71943975007161498 1766779.91107450006529689, 1099896.99088554992340505 1766779.91517923003993928, 1099908.97815995989367366 1766779.9547775499522686, 1099912.78867692011408508 1766779.96725769992917776, 1099932.39884310006164014 1766780.03156406991183758, 1099948.30854178010486066 1766780.08353552990593016, 1099950.87689415994100273 1766780.09193932008929551, 1099953.46405574004165828 1766780.10037915990687907, 1099960.67584082996472716 1766780.1243071099743247, 1099963.7827679798938334 1766780.13460549991577864, 1099965.28140779002569616 1766780.13941844995133579))",SA001,199088,2723063000,35803045,54000,1995-01-01,SA005,10,100,214.16,,0,0,20119006912.0,1,100-PFP-95,IQT903,199088,SA005,,B,490,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,PFP,True
"MultiLineString ((1099861.26314770989120007 1766668.83964397991076112, 1099861.17908033006824553 1766681.25512361992150545, 1099861.15455813007429242 1766684.8351624000351876, 1099861.14569295011460781 1766686.20277333003468812))",SA001,212293,2723063000,35803045,54000,1993-01-01,SA005,13,25,17.37,,0,0,20119006912.0,1,25-STS-93,IQT903,212293,SA005,,B,490,520,P0,0.8,1993-01-01,SS00201,,1993-01-01,STS,True
"MultiLineString ((1099940.47625891002826393 1766723.71752588008530438, 1099940.64514216990210116 1766712.56202397006563842, 1099940.65605630003847182 1766711.84736600005999207, 1099940.71187470993027091 1766708.18181536998599768, 1099940.82067034998908639 1766700.97178264008834958))",SA001,211232,2723063000,35803045,54000,1989-01-01,SA005,13,25,22.76,,0,0,20119006912.0,1,25-STS-89,IQT903,211232,SA005,,B,490,520,P0,0.8,1989-01-01,SS00201,,1989-01-01,STS,True
"MultiLineString ((1099809.77554786996915936 1766661.66457881010137498, 1099810.97602567006833851 1766661.68488738010637462, 1099811.37583373999223113 1766661.6919790399260819, 1099813.93057040008716285 1766665.22825715993531048, 1099828.85935156000778079 1766665.19966820999979973, 1099831.98584892996586859 1766665.19325287011452019, 1099832.81712179002352059 1766665.19169525988399982, 1099835.81342844991013408 1766665.18597659002989531, 1099845.28692310000769794 1766665.16792087000794709, 1099853.88321751006878912 1766665.15130730997771025, 1099859.64250123989768326 1766665.14021868002600968, 1099868.01256754994392395 1766665.12403477006591856, 1099870.70518429996445775 1766665.11907269991934299, 1099888.19957430008798838 1766665.08755855006165802, 1099899.3400162800680846 1766665.06325467000715435, 1099905.64738074992783368 1766665.05117432004772127, 1099910.18439032998867333 1766665.04246335988864303, 1099915.63259660010226071 1766665.03243903000839055, 1099917.13236895995214581 1766665.02929571992717683, 1099918.21596743003465235 1766663.59606487001292408))",SA001,246293,2723063000,35803045,54000,1995-01-01,SA005,10,80,110.99,,0,0,20119006912.0,1,80-PFP-95,IQT903,246293,SA005,,B,490,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,PFP,True
"MultiLineString ((1099963.62110783997923136 1766692.1439527899492532, 1099962.39315563999116421 1766691.36942979996092618, 1099938.97128575993701816 1766676.59592412994243205, 1099928.93879282008856535 1766670.31220014998689294, 1099927.78403232991695404 1766669.58874485990963876, 1099926.8797851400449872 1766669.02211136999540031, 1099918.21596743003465235 1766663.59606487001292408, 1099895.90995467989705503 1766649.62613481003791094, 1099856.93441381002776325 1766625.21635480993427336, 1099853.25815252005122602 1766622.91379128000698984, 1099849.64423628989607096 1766620.65014111995697021, 1099837.59732916997745633 1766613.10497925011441112, 1099825.55732236010953784 1766605.56388236000202596, 1099809.69544637994840741 1766591.42872815998271108, 1099799.96517094993032515 1766584.91480807005427778, 1099789.4709204500541091 1766578.31807757006026804, 1099786.04750933009199798 1766576.22130596009083092, 1099777.64051025989465415 1766571.1358725200407207, 1099777.28474424011074007 1766570.92069731000810862, 1099772.77684067003428936 1766568.19388595991767943, 1099769.72486688010394573 1766566.32471452001482248))",SA001,106306,2723063000,35803045,54000,1996-01-01,SA005,4,200,231.49,,0,0,20119006912.0,1,200-DTC-96,IQT903,106306,SA005,,B,490,520,P0,1.3,1996-01-01,SS00201,,1996-01-01,DTC,True
"MultiLineString ((1099892.1678889999166131 1766711.8947745799086988, 1099892.16760522010736167 1766711.71574102994054556, 1099892.14543266990222037 1766700.56640418991446495, 1099892.14162007998675108 1766698.78470051009207964))",SA001,177115,2723063000,35803045,54000,1989-01-01,SA005,13,25,13.11,,0,0,20119006912.0,1,25-STS-89,IQT903,177115,SA005,,B,490,520,P0,0.8,1989-01-01,SS00201,,1989-01-01,STS,True
"MultiLineString ((1099964.34088470996357501 1766904.65114931995049119, 1099964.3456993899308145 1766903.94431458995677531, 1099964.38131216005422175 1766900.74841578002087772, 1099964.46844585007056594 1766889.05184708000160754, 1099964.56767930998466909 1766875.84465043991804123, 1099964.64902849006466568 1766864.8558561101090163, 1099964.73343034996651113 1766853.54015639005228877, 1099964.74880489008501172 1766851.54372641001828015, 1099964.75352385989390314 1766850.90895670000463724, 1099964.82440059003420174 1766841.3978561800904572, 1099964.83255232009105384 1766840.29988661990500987, 1099964.86082949000410736 1766836.51010562991723418, 1099965.03739769989624619 1766812.90088830003514886, 1099965.07172639993950725 1766808.28525690990500152, 1099965.16102229990065098 1766796.31774913007393479, 1099965.25289344997145236 1766783.98127344995737076, 1099965.28140779002569616 1766780.13941844995133579, 1099965.29128681006841362 1766778.83381045004352927, 1099965.32327699009329081 1766774.63201320008374751, 1099965.36791148991324008 1766766.90709652006626129, 1099965.38346164999529719 1766764.25176750007085502, 1099965.44174083997495472 1766753.98648451990447938, 1099965.50687811989337206 1766742.5574903900269419, 1099965.58310480997897685 1766729.41296721994876862, 1099965.61489044991321862 1766723.8454687399789691, 1099965.67384923994541168 1766713.40414283005520701, 1099965.69063347997143865 1766710.53487918991595507, 1099965.80430121999233961 1766694.17387881991453469))",SA001,181569,2723063000,35803045,54000,1992-01-01,SA005,4,150,210.54,,0,0,20119006912.0,1,150-DTC-92,IQT903,181569,SA005,,B,490,520,P0,1.1,1992-01-01,SS00201,,1992-01-01,DTC,True
"MultiLineString ((1099965.25289344997145236 1766783.98127344995737076, 1099963.75316859991289675 1766783.97947583999484777, 1099948.24617736996151507 1766783.95965463994070888, 1099946.48556572990491986 1766783.9574176799505949, 1099933.91852410999126732 1766783.94193470990285277, 1099914.98471055994741619 1766783.9185833299998194, 1099902.36017147009260952 1766783.90328452992253006, 1099885.41748845996335149 1766783.88217135006561875, 1099878.77558316988870502 1766783.87106205988675356, 1099856.10900003998540342 1766783.83302689995616674, 1099853.503700080094859 1766783.84309021010994911, 1099850.0765521100256592 1766783.89912848989479244, 1099835.8651815599296242 1766783.82140218000859022, 1099822.14288552990183234 1766783.80446828994899988, 1099810.22131858998909593 1766783.78979762992821634))",SA001,99395,2723063000,35803045,54000,1995-01-01,SA005,10,100,155.08,,0,0,20119006912.0,1,100-PFP-95,IQT903,99395,SA005,,B,490,520,P0,1.0,1995-01-01,SS00201,,1995-01-01,PFP,True
