긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호 ,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분명,시공년도,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,손괴원인,손괴원인코드명,누수부위형태코드,누수부위형태코드명,파열상태,파열상태명,측정수압,누수시간,시간당 누수량,누수량,살수량,총공사비,과수압여부,위도,경도,작업일시
201606504,54000,북부사업소,,,5.0,급수관,201611230111.0,201611231033.0,,201611231345.0,D=80(계량기전) 연결부수선,B,북구,"북구 연암로 40 (산격동,구 교육청 본관) / 1445-3번지",520.0,461.0,1130.0,20169014374,"북구 연암로 40 (산격동,구 교육청 본관) / 1445-3번지",G,지상누수,2.0,사유지,,7.0,80.0,2.0,닥타일관,101.0,직관,1.0,노후,,,,,,,,,,,,"696,320",N,35.8925102,128.6007659,2016-11-23 10:33:00
201606344,54000,북부사업소,,,5.0,급수관,201611010437.0,201611011610.0,,201611011830.0,앵글밸브수선,B,북구,북구 연암로12길 12-24 (산격동) / 1093-1번지,520.0,461.0,1025.0,20169014120,북구 연암로12길 12-24 (산격동) / 1093-1번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,2.0,부식,,,,,,,,,,,,"61,540",N,35.8925429,128.5976192,2016-11-01 16:10:00
201600833,54000,북부사업소,,,5.0,급수관,201601200126.0,201601201103.0,201601201130.0,201601201330.0,D=50×15㎜ 분기점 수선,B,북구,북구 연암공원로20길 20 (산격동) / 1188-42번지,520.0,243.0,36.0,20169001836,북구 연암공원로20길 20 (산격동) / 1188-42번지,G,지상누수,1.0,공도,,1.0,15.0,5.0,PFP관,201.0,이형관,2.0,부식,,,1.0,소켓,3.0,1/3,3.0,3.0,0.0,1.0,0.0,"186,990",N,35.8979762,128.603352,2016-01-20 11:03:00
201600851,54000,북부사업소,,,5.0,급수관,201601240015.0,201601240810.0,,201601242211.0,80*13분기점수선,B,북구,"북구 대구체육관로10길 17 (산격동,드림빌) / 1490-34번지",520.0,470.0,56.0,20169001855,"북구 대구체육관로10길 17 (산격동,드림빌) / 1490-34번지",G,지상누수,1.0,공도,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,,,1.0,소켓,5.0,1/7,3.0,3.0,0.0,0.0,0.0,"137,640",N,35.8917564,128.6040532,2016-01-24 08:10:00
201602320,54000,북부사업소,,,5.0,급수관,201604120326.0,201604121736.0,201604121748.0,201604121911.0,D=15㎜ 연결부 수선,B,북구,"북구 연암공원로13길 6-9, (급수중지-2013.11.1) (산격동) / 1180-93번지",520.0,461.0,393.0,20169004999,"북구 연암공원로13길 6-9, (급수중지-2013.11.1) (산격동) / 1180-93번지",G,지상누수,2.0,사유지,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,,,,,,,,,,,,"109,060",N,35.8972015,128.5994722,2016-04-12 17:36:00
201602058,54000,북부사업소,,,5.0,급수관,201603300208.0,201603301139.0,201603301158.0,201603301440.0,D=15㎜앵글밸브수선,B,북구,북구 산격로14길 34-1 (산격동) / 1311-23번지,520.0,480.0,331.0,20169004398,북구 산격로14길 34-1 (산격동) / 1311-23번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,2.0,부식,,,,,,,,,,,,"77,650",N,35.895795,128.6089641,2016-03-30 11:39:00
201602701,54000,북부사업소,,,5.0,급수관,201604120290.0,201604121626.0,201604121700.0,201604122000.0,200*40분기점 수선,B,북구,"북구 연암공원로14길 14 (산격동,목련미용실) / 1434-33번지",520.0,243.0,392.0,20169005684,"북구 연암공원로14길 14 (산격동,목련미용실) / 1434-33번지",G,지상누수,1.0,공도,,5.0,40.0,2.0,닥타일관,201.0,이형관,2.0,부식,,,1.0,소켓,7.0,1/4,3.0,3.0,1.0,3.0,0.0,"1,894,150",N,35.8964338,128.601439,2016-04-12 16:26:00
201604586,54000,북부사업소,,,5.0,급수관,201608010100.0,201608010955.0,201608011300.0,201608011500.0,D=15㎜ 연결부 수선,B,북구,북구 대학로9길 40-4 (산격동) / 1409-23번지,520.0,490.0,719.0,20169010094,북구 대학로9길 40-4 (산격동) / 1409-23번지,G,지상누수,2.0,사유지,,3.0,25.0,6.0,스텐레스관,101.0,직관,2.0,부식,,,,,,,,,,,,"236,800",N,35.8944865,128.6061309,2016-08-01 09:55:00
201603348,54000,북부사업소,,,5.0,급수관,201606100254.0,201606101505.0,,201606101811.0,25직관부수선(원인자수선),B,북구,"북구 대학로17길 1 (산격동,파리바케트) / 1399번지",520.0,490.0,564.0,20169007224,"북구 대학로17길 1 (산격동,파리바케트) / 1399번지",G,지상누수,1.0,공도,,3.0,25.0,6.0,스텐레스관,101.0,직관,12.0,타공사손괴,9.0,구청(도로개설),4.0,직관,1.0,1,2.0,1.0,9.0,8.0,0.0,"265,770",N,35.8924486,128.6086639,2016-06-10 15:05:00
201601608,54000,북부사업소,,,5.0,급수관,201602230370.0,201602231524.0,201602231555.0,201602231811.0,"D=50×15㎜분기점 누수수선(손괴)
",B,북구,"북구 대학로23길 35, 편의점 (산격동) / 1336-4번지",520.0,490.0,196.0,20169003228,"북구 대학로23길 35, 편의점 (산격동) / 1336-4번지",G,지상누수,1.0,공도,,1.0,15.0,2.0,닥타일관,201.0,이형관,12.0,타공사손괴,9.0,구청(도로개설),2.0,반도,7.0,1/4,3.0,3.0,0.0,3.0,0.0,"132,180",N,35.893,128.6091518,2016-02-23 15:24:00
201600845,54000,북부사업소,,,5.0,급수관,201601220076.0,201601221008.0,201601221034.0,201601221444.0,50*15분기점수선,B,북구,북구 산격로11길 2-9 (산격동) / 1227-4번지,520.0,470.0,52.0,20169001848,북구 산격로11길 2-9 (산격동) / 1227-4번지,G,지상누수,1.0,공도,,1.0,15.0,6.0,스텐레스관,101.0,직관,1.0,노후,,,4.0,직관,6.0,1/10,3.0,3.0,0.0,1.0,,"65,920",N,35.8964003,128.6048753,2016-01-22 10:08:00
201605568,54000,북부사업소,,,5.0,급수관,201609200523.0,201609201711.0,201609201730.0,201609201900.0,D=15㎜ 앵글밸브 수선,B,북구,"북구 연암공원로 82, 급수중지(2014.2.10)자납 (산격동) / 1186-66번지",520.0,243.0,867.0,20169012084,"북구 연암공원로 82, 급수중지(2014.2.10)자납 (산격동) / 1186-66번지",G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,11.0,볼트이완,,,,,,,,,,,,"100,610",N,35.8974151,128.6010253,2016-09-20 17:11:00
201601615,54000,북부사업소,,,5.0,급수관,201602260078.0,201602261001.0,201602261025.0,201602261311.0,D=100㎜클럼프수선,B,북구,북구 연암공원로14길 28 (산격동) / 1224-1번지,520.0,470.0,208.0,20169003236,북구 연암공원로14길 28 (산격동) / 1224-1번지,G,지상누수,1.0,공도,,8.0,100.0,2.0,닥타일관,101.0,직관,2.0,부식,,,4.0,직관,5.0,1/7,3.0,2.0,20.0,39.0,0.0,"1,745,740",N,35.8964629,128.6030102,2016-02-26 10:01:00
201601625,54000,북부사업소,,,5.0,급수관,201602020001.0,201602020809.0,201602020830.0,201602021123.0,40*15분기점,B,북구,"북구 연암공원로32길 64 (산격동,세동마트) / 1221-1번지",520.0,470.0,126.0,20169003251,"북구 연암공원로32길 64 (산격동,세동마트) / 1221-1번지",G,지상누수,1.0,공도,,1.0,15.0,8.0,에폭시강관,201.0,이형관,2.0,부식,,,1.0,소켓,5.0,1/7,3.0,3.0,0.0,0.0,,"251,410",N,35.8972954,128.6046739,2016-02-02 08:09:00
201602055,54000,북부사업소,,,5.0,급수관,201603180056.0,201603180959.0,201603181012.0,201603181248.0,D=15㎜앵글밸브교체,B,북구,북구 대학로9길 86-1 (산격동) / 1241-11번지,520.0,480.0,283.0,20169004395,북구 대학로9길 86-1 (산격동) / 1241-11번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,2.0,부식,,,,,,,,,,,,"153,010",N,35.8979053,128.607681,2016-03-18 09:59:00
201606114,54000,북부사업소,,,5.0,급수관,201610270389.0,201610271652.0,,201610271901.0,앵글밸브수선,B,북구,"북구 대학로23길 14-1 (산격동,미니수퍼자납) / 1308-21번지",520.0,490.0,1004.0,20169013451,"북구 대학로23길 14-1 (산격동,미니수퍼자납) / 1308-21번지",G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,2.0,부식,,,,,,,,,,,,"112,780",N,35.8945281,128.6102834,2016-10-27 16:52:00
201602108,54000,북부사업소,,,5.0,급수관,201603070476.0,201603071435.0,201603071455.0,201603071754.0,D=15mm계량기보호통교체,B,북구,"북구 연암로12길 2, 고물상 (산격동) / 1018-2번지",520.0,461.0,238.0,20169004449,"북구 연암로12길 2, 고물상 (산격동) / 1018-2번지",G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,,,,,,,,,,,,"883,840",N,35.8913465,128.5973101,2016-03-07 14:35:00
201605029,54000,북부사업소,,,5.0,급수관,201609050493.0,201609051556.0,,201609051811.0,25연결부수선(손괴),B,북구,북구 연암공원로17길 20 (산격동) / 79-1번지,503.0,2430.0,841.0,20169010841,북구 연암공원로17길 20 (산격동) /산 79-1번지,G,지상누수,2.0,사유지,,3.0,25.0,6.0,스텐레스관,101.0,직관,12.0,타공사손괴,7.0,건축,,,,,,,,4.0,,"37,290",N,35.8984449,128.5990145,2016-09-05 15:56:00
201701508,54000,북부사업소,,,4.0,배수지관,201703230037.0,201703230934.0,,201703231128.0,D=25*15분기점 수선,B,북구,북구 연암공원로32길 50-4 (산격동) / 1222-30번지,520.0,243.0,250.0,20179003616,북구 연암공원로32길 50-4 (산격동) / 1222-30번지,G,지상누수,1.0,공도,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,,,1.0,소켓,5.0,1/7,2.0,3.0,0.0,0.0,0.0,"640,900",N,35.8984303,128.6057365,2017-03-23 09:34:00
201700495,54000,북부사업소,,,5.0,급수관,201701170372.0,201701171722.0,,201701171911.0,D=15㎜연결부수선,B,북구,북구 산격로11길 23 (산격동) / 1437-164번지,520.0,243.0,63.0,20179001274,북구 산격로11길 23 (산격동) / 1437-164번지,G,지상누수,2.0,사유지,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,,,,,,,,,,,,"33,930",N,35.8957186,128.6026908,2017-01-17 17:22:00
201605070,54000,북부사업소,,,5.0,급수관,201603100298.0,201603101455.0,201603101522.0,201603101811.0,D=80×20㎜분기점수선,B,북구,"북구 산격로10길 34-1 (산격동,블루밍하우스) / 1313-15번지",520.0,490.0,252.0,20169010984,"북구 산격로10길 34-1 (산격동,블루밍하우스) / 1313-15번지",G,지상누수,1.0,공도,,2.0,20.0,10.0,부분기대,501.0,부분기대,12.0,타공사손괴,9.0,구청(도로개설),2.0,반도,7.0,1/4,3.0,3.0,1.0,4.0,,"221,670",N,35.8948091,128.6090867,2016-03-10 14:55:00
201606074,54000,북부사업소,,,5.0,급수관,201610110007.0,201610110851.0,201610111000.0,201610111200.0,D=20㎜ 앵글밸브 교체,B,북구,북구 연암로 52-5 (산격동) / 1004-3번지,520.0,461.0,923.0,20169013396,북구 연암로 52-5 (산격동) / 1004-3번지,G,지상누수,2.0,사유지,,2.0,20.0,12.0,계량기보호통(실),603.0,앵글밸브,2.0,부식,,,,,,,,,,,,"140,670",N,35.8913576,128.5979953,2016-10-11 08:51:00
201606080,54000,북부사업소,,,4.0,배수지관,201610170192.0,201610171148.0,,201610171458.0,d=40×15㎜연결부수선,B,북구,북구 연암공원로14길 25-8 (산격동) / 1186-125번지,523.0,520.0,951.0,20169013403,북구 연암공원로14길 25-8 (산격동) / 1186-125번지,G,지상누수,1.0,공도,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,,,2.0,반도,5.0,1/7,2.0,2.0,0.0,0.0,,"286,170",N,35.8968332,128.6027983,2016-10-17 11:48:00
201602684,54000,북부사업소,,,5.0,급수관,201604260025.0,201604260903.0,201604260923.0,201604261211.0,D=80*25구분기점수선,B,북구,북구 대학로17길 20-1 (산격동) / 1313-6번지,520.0,490.0,430.0,20169005647,북구 대학로17길 20-1 (산격동) / 1313-6번지,G,지상누수,1.0,공도,,3.0,25.0,10.0,부분기대,501.0,부분기대,2.0,부식,,,2.0,반도,2.0,1/2,3.0,3.0,3.0,9.0,,"322,900",N,35.8940179,128.6089717,2016-04-26 09:03:00
201701094,54000,북부사업소,,,5.0,급수관,201702180020.0,201702181341.0,,201702181611.0,PFP d=40×20연결부수선,B,북구,북구 대동로 32 (산격동) / 1266-2번지,520.0,490.0,162.0,20179002613,북구 대동로 32 (산격동) / 1266-2번지,G,지상누수,1.0,공도,,2.0,20.0,5.0,PFP관,201.0,이형관,1.0,노후,,,2.0,반도,7.0,1/4,3.0,1.0,1.0,1.0,0.0,"598,140",N,35.8970081,128.6100978,2017-02-18 13:41:00
201607045,54000,북부사업소,,,5.0,급수관,201612020031.0,201612020913.0,201612021000.0,201612021200.0,d=20㎜계량기보호통교체,B,북구,"북구 연암로12길 10-4, 호 (산격동) / 1036-1번지",520.0,461.0,1165.0,20169015197,"북구 연암로12길 10-4, 호 (산격동) / 1036-1번지",G,지상누수,2.0,사유지,,2.0,20.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,,,,,,,,,,0.0,0.0,"529,750",N,35.891814,128.5974542,2016-12-02 09:13:00
201604769,54000,북부사업소,,,5.0,급수관,201608260358.0,201608261557.0,,201608261758.0,d=15㎜연결부수선,B,북구,북구 대구체육관로10길 28 (산격동) / 1497-3번지,520.0,470.0,806.0,20169010464,북구 대구체육관로10길 28 (산격동) / 1497-3번지,G,지상누수,2.0,사유지,,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,,,,,,,,,,,,"191,850",N,35.8913034,128.6038482,2016-08-26 15:57:00
201701914,54000,북부사업소,,,5.0,급수관,201704280438.0,201704281748.0,,201704291011.0,앵글밸브교체,B,북구,북구 연암공원로10길 15-12 (산격동) / 1435-33번지,520.0,461.0,395.0,20179004534,북구 연암공원로10길 15-12 (산격동) / 1435-33번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,2.0,부식,,,,,,,,,,,,"126,110",N,35.8946636,128.6006998,2017-04-28 17:48:00
201604357,54000,북부사업소,,,5.0,급수관,201607190084.0,201607191004.0,,201607191301.0,공사현장으로 15㎜플럭침,B,북구,북구 대학로9길 40-4 (산격동) / 1409-23번지,520.0,490.0,669.0,20169009508,북구 대학로9길 40-4 (산격동) / 1409-23번지,G,지상누수,2.0,사유지,,1.0,15.0,6.0,스텐레스관,101.0,직관,1.0,노후,,,,,,,,,,0.0,0.0,"193,510",N,35.8944865,128.6061309,2016-07-19 10:04:00
201604696,54000,북부사업소,,,5.0,급수관,201608240023.0,201608240912.0,,201608241158.0,d=20연결부수선,B,북구,북구 대학로9길 40-4 (산격동) / 1409-23번지,514.0,400.0,800.0,20169010352,북구 대학로9길 40-4 (산격동) / 1409-23번지,G,지상누수,2.0,사유지,,2.0,20.0,6.0,스텐레스관,101.0,직관,2.0,부식,,,,,,,,,,0.0,0.0,"175,850",N,35.8944865,128.6061309,2016-08-24 09:12:00
201700486,54000,북부사업소,,,5.0,급수관,201701060084.0,201701061007.0,,201701161305.0,D=15㎜계량기보호통교체,B,북구,북구 대동로4길 17 (산격동) / 1253-28번지,520.0,480.0,22.0,20179001265,북구 대동로4길 17 (산격동) / 1253-28번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,,,,,,,,,,0.0,0.0,"357,170",N,35.8971507,128.6089729,2017-01-06 10:07:00
201606898,54000,북부사업소,,,5.0,급수관,201612120081.0,201612121007.0,201612121030.0,201612121200.0,20mm 직관부 수선,B,북구,"북구 연암공원로17길 20 (산격동,구암서원) / 79-1번지",520.0,243.0,1203.0,20169015035,"북구 연암공원로17길 20 (산격동,구암서원) /산 79-1번지",G,지상누수,1.0,공도,,3.0,25.0,6.0,스텐레스관,101.0,직관,12.0,타공사손괴,11.0,구청(기타),4.0,직관,2.0,1/2,1.0,1.0,4.0,3.0,,"48,500",N,35.8984449,128.5990145,2016-12-12 10:07:00
201700675,54000,북부사업소,,,4.0,배수지관,201701310413.0,201701311452.0,,201701311700.0,d=80×15분기점수선,B,북구,북구 대동로10길 6 (산격동) / 1305번지,520.0,490.0,112.0,20179001551,북구 대동로10길 6 (산격동) / 1305번지,G,지상누수,1.0,공도,,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,,,2.0,반도,3.0,1/3,2.0,3.0,0.0,1.0,0.0,"630,310",N,35.8961776,128.6111316,2017-01-31 14:52:00
201701674,54000,북부사업소,,,4.0,배수지관,201703090122.0,201703091110.0,,201703091428.0,eps D=50×15㎜분기점 수선,B,북구,북구 산격로서9길 16-12 (산격동) / 1434-10번지,520.0,461.0,207.0,20179003843,북구 산격로서9길 16-12 (산격동) / 1434-10번지,G,지상누수,1.0,공도,,6.0,50.0,7.0,아연도강관,201.0,이형관,1.0,노후,,,1.0,소켓,4.0,1/5,2.0,3.0,1.0,3.0,,"341,130",N,35.8956022,128.6009715,2017-03-09 11:10:00
201700494,54000,북부사업소,,,5.0,급수관,201701170251.0,201701171501.0,,201701171811.0,D=15㎜앵글벨브수선,B,북구,북구 대학로9길 40-3 (산격동) / 1409-22번지,520.0,490.0,62.0,20179001273,북구 대학로9길 40-3 (산격동) / 1409-22번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,2.0,부식,,,,,,,,,,0.0,0.0,"100,610",N,35.8944865,128.6061309,2017-01-17 15:01:00
201700215,54000,북부사업소,,,5.0,급수관,201612240048.0,201612241606.0,,201612241811.0,D=13㎜직관부수선,B,북구,북구 대학로25길 5-2 (산격동) / 1277-1번지,520.0,490.0,1255.0,20179000559,북구 대학로25길 5-2 (산격동) / 1277-1번지,G,지상누수,1.0,공도,,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,,,4.0,직관,6.0,1/10,2.0,2.0,0.0,0.0,0.0,"301,900",N,35.8954183,128.6116362,2016-12-24 16:06:00
201607072,54000,북부사업소,,,5.0,급수관,201612130297.0,201612131903.0,201612140900.0,201612141200.0,계량기보호통 교체,B,북구,북구 연암공원로10길 2-1 (산격동) / 1144-7번지,520.0,461.0,1217.0,20169015224,북구 연암공원로10길 2-1 (산격동) / 1144-7번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,,,,,,,,,,0.0,0.0,"420,990",N,35.8943127,128.5986161,2016-12-13 19:03:00
201702124,54000,북부사업소,,,5.0,급수관,201704100160.0,201704101016.0,,201704101150.0,"13mm보호통교체
",B,북구,북구 산격로17길 9-1 (산격동) / 1222-44번지,520.0,243.0,320.0,20179004822,북구 산격로17길 9-1 (산격동) / 1222-44번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,,,,,,,,,,,,"514,860",N,35.8982773,128.6052341,2017-04-10 10:16:00
201705407,54000,북부사업소,,,5.0,급수관,201710250504.0,201710251623.0,,201710251750.0,D=15㎜계량기접합부수선,B,북구,북구 연암로4길 41-13 (산격동) / 1401-12번지,520.0,470.0,1049.0,20179011452,북구 연암로4길 41-13 (산격동) / 1401-12번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),702.0,접합부,2.0,부식,,,,,,,,,,,,"63,080",N,35.8906021,128.60294,2017-10-25 16:23:00
201705408,54000,북부사업소,,,5.0,급수관,201710270013.0,201710270859.0,,201710271100.0,D=80×15㎜분기점수선,B,북구,북구 연암공원로 90-23 (산격동) / 1185-78번지,520.0,243.0,1050.0,20179011453,북구 연암공원로 90-23 (산격동) / 1185-78번지,G,지상누수,1.0,공도,,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,,,2.0,반도,5.0,1/7,,1.0,,0.0,,"675,090",N,35.8975656,128.6026257,2017-10-27 08:59:00
201705474,54000,북부사업소,,,5.0,급수관,201710240218.0,201710241224.0,,201710241400.0,15㎜보호통교체,B,북구,"북구 산격로6길 8 (산격동,시장떡) / 1414-8번지",520.0,490.0,1039.0,20179011524,"북구 산격로6길 8 (산격동,시장떡) / 1414-8번지",G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,,,,,,,,,,,,"391,240",N,35.8924757,128.6060081,2017-10-24 12:24:00
201703180,54000,북부사업소,,,5.0,급수관,201706020373.0,201706021642.0,,201706021750.0,"D=13㎜직관부폐쇄
",B,북구,북구 연암공원로 31-17 (산격동) / 878-2번지,520.0,461.0,503.0,20179006931,북구 연암공원로 31-17 (산격동) / 878-2번지,G,지상누수,2.0,사유지,,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,,,,,,,,,,,,"88,170",N,35.8941488,128.5977106,2017-06-02 16:42:00
201705405,54000,북부사업소,,,5.0,급수관,201710250419.0,201710251504.0,,201710251711.0,D=15㎜앵글밸브교체,B,북구,"북구 산격로 65 (산격동,물레떡방앗간) / 1228-13번지",520.0,470.0,1047.0,20179011448,"북구 산격로 65 (산격동,물레떡방앗간) / 1228-13번지",G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,2.0,부식,,,,,,,,,,,,"121,270",N,35.8963696,128.6051019,2017-10-25 15:04:00
201705472,54000,북부사업소,,,5.0,급수관,201710240139.0,201710241056.0,,201710241150.0,15㎜보호통교체,B,북구,북구 대학로25길 43-1 (산격동) / 1407-70번지,520.0,480.0,1037.0,20179011522,북구 대학로25길 43-1 (산격동) / 1407-70번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,,,,,,,,,,,,"478,480",N,35.8953074,128.6074242,2017-10-24 10:56:00
201701907,54000,북부사업소,,,4.0,배수지관,201704240001.0,201704240617.0,,201704241011.0,d=80㎜직관부수선(2개소) 및 분기점수선,B,북구,북구 연암공원로11길 3-16 (산격동) / 1166-6번지,520.0,461.0,369.0,20179004521,북구 연암공원로11길 3-16 (산격동) / 1166-6번지,G,지상누수,1.0,공도,,1.0,15.0,2.0,닥타일관,101.0,직관,2.0,부식,,,4.0,직관,4.0,1/5,2.0,3.0,0.0,1.0,,"1,275,310",N,35.8961547,128.5988809,2017-04-24 06:17:00
201700739,54000,북부사업소,,,4.0,배수지관,201701280002.0,201701280736.0,,201701281128.0,PFP D=100㎜소켓연결부수선,B,북구,북구 연암공원로14길 55 (산격동) / 1422-17번지,520.0,470.0,98.0,20179001625,북구 연암공원로14길 55 (산격동) / 1422-17번지,G,지상누수,1.0,공도,,8.0,100.0,5.0,PFP관,201.0,이형관,2.0,부식,,,3.0,연부,8.0,1/50,4.0,3.0,2.0,5.0,,"218,660",N,35.8952327,128.6046783,2017-01-28 07:36:00
201703307,54000,북부사업소,,,4.0,배수지관,201706220178.0,201706221203.0,,201706221500.0,EPS 40×15 분기점,B,북구,북구 연암공원로 81-10 (산격동) / 1183-39번지,520.0,461.0,570.0,20179007153,북구 연암공원로 81-10 (산격동) / 1183-39번지,G,지상누수,1.0,공도,,1.0,15.0,6.0,스텐레스관,201.0,이형관,2.0,부식,,,1.0,소켓,6.0,1/10,3.0,3.0,0.0,0.0,,"289,510",N,35.89779,128.6006515,2017-06-22 12:03:00
201704540,54000,북부사업소,,,5.0,급수관,201708300360.0,201708301428.0,,201708301630.0,15mm파킹교체,B,북구,북구 대학로25길 5-2 (산격동) / 1277-1번지,520.0,490.0,866.0,20179009544,북구 대학로25길 5-2 (산격동) / 1277-1번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,2.0,부식,,,,,,,,,,,,"58,650",N,35.8954183,128.6116362,2017-08-30 14:28:00
201703641,54000,북부사업소,,,5.0,급수관,201707240121.0,201707241025.0,,201707241331.0,EPS 50×15분기점 수선,B,북구,북구 연암공원로13길 6-10 (산격동) / 1180-62번지,520.0,461.0,683.0,20179007841,북구 연암공원로13길 6-10 (산격동) / 1180-62번지,G,지상누수,1.0,공도,,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,,,4.0,직관,5.0,1/7,5.0,1.0,0.0,0.0,,"171,960",N,35.8972359,128.5996551,2017-07-24 10:25:00
201705344,54000,북부사업소,,,5.0,급수관,201710050017.0,201710051621.0,,201710051750.0,15㎜보호통교체,B,북구,북구 연암공원로8길 15-9 (산격동) / 1107-1번지,520.0,461.0,990.0,20179011344,북구 연암공원로8길 15-9 (산격동) / 1107-1번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,,,,,,,,,,0.0,0.0,"373,330",N,35.8932312,128.5987044,2017-10-05 16:21:00
201704914,54000,북부사업소,,,5.0,급수관,201709260188.0,201709261200.0,,201709271632.0,앵글밸브수선,B,북구,"북구 산격로서9길 3-4, (정수처분_2014.4.9) (산격동) / 1437-170번지",520.0,243.0,969.0,20179010358,"북구 산격로서9길 3-4, (정수처분_2014.4.9) (산격동) / 1437-170번지",G,지상누수,2.0,사유지,,2.0,20.0,12.0,계량기보호통(실),603.0,앵글밸브,11.0,볼트이완,,,,,,,,,,,,"65,740",N,35.8949448,128.6021882,2017-09-26 12:00:00
201704671,54000,북부사업소,,,5.0,급수관,201709080258.0,201709081612.0,,201709081750.0,13㎜연결관후쿠너트교체,B,북구,북구 연암공원로20길 30-23 (산격동) / 1197-84번지,520.0,243.0,906.0,20179009865,북구 연암공원로20길 30-23 (산격동) / 1197-84번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),603.0,앵글밸브,2.0,부식,,,,,,,,,,0.0,0.0,"96,860",N,35.8976764,128.6042341,2017-09-08 16:12:00
201703351,54000,북부사업소,,,4.0,배수지관,201706230190.0,201706231221.0,,201706231310.0,EPS40×15분기점수선,B,북구,북구 연암공원로 81-8 (산격동) / 1183-29번지,520.0,461.0,575.0,20179007231,북구 연암공원로 81-8 (산격동) / 1183-29번지,G,지상누수,1.0,공도,,1.0,15.0,8.0,에폭시강관,201.0,이형관,1.0,노후,,,1.0,소켓,2.0,1/2,3.0,1.0,0.0,0.0,0.0,"480,480",N,35.8976775,128.6007088,2017-06-23 12:21:00
201703260,54000,북부사업소,,,5.0,급수관,201706070376.0,201706071516.0,,201706071700.0,15mm보호통교체,B,북구,북구 연암공원로10길 13-3 (산격동) / 1117-22번지,520.0,461.0,512.0,20179007099,북구 연암공원로10길 13-3 (산격동) / 1117-22번지,G,지상누수,2.0,사유지,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,,,,,,,,,,0.0,0.0,"489,080",N,35.8945891,128.599929,2017-06-07 15:16:00
201703266,54000,북부사업소,,,5.0,급수관,201706150071.0,201706151023.0,,201706151411.0,d15직관부수선,B,북구,북구 연암공원로11길 13-1 (산격동) / 1180-77번지,520.0,461.0,547.0,20179007105,북구 연암공원로11길 13-1 (산격동) / 1180-77번지,G,지상누수,1.0,공도,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,,,1.0,소켓,7.0,1/4,4.0,1.0,0.0,0.0,,"23,560",N,35.8973333,128.5990967,2017-06-15 10:23:00
