cluster_id,repair_count,avg_lat,avg_lon,nearest_d_final,nearest_pipe,nearest_type,nearest_dist,max_d_final,max_d_pipe,avg_d_final,pipe_count,d_final_quartile
411,2,35.8938925,128.6104273,0.0075015674600096,143921,SPLY_LS,7.78900464242779,0.0100029812198836,107363,0.008627030914370486,2,Q3
412,1,35.8945878,128.6061176,0.0072083828040561,246321,SPLY_LS,3.343097859983472,0.0130382109657319,106337,0.008903524425899275,3,Q3
414,1,35.897163,128.6040123,0.0533045613371663,324769,PIPE_LM,8.443913728074907,0.0533045613371663,324769,0.023324903148928187,3,Q4
415,1,35.8929347,128.6089261,0.0074283331351116,143882,SPLY_LS,4.606205391071486,0.0074283331351116,143882,0.0074283331351116,1,Q2
417,1,35.8965494,128.6049679,0.0074292651280398,38000,SPLY_LS,6.479889932212219,0.0074292651280398,38000,0.006836274415799314,2,Q1
418,1,35.8925429,128.5976192,0.0091385751080956,142103,SPLY_LS,5.504287107308291,0.0094269337200811,105121,0.009266311325277174,2,Q3
419,1,35.8979762,128.603352,0.0068943011872523,72668,SPLY_LS,8.750850198110484,0.0178972991594237,72676,0.012386604454291492,2,Q4
420,1,35.8917564,128.6040532,0.0069553467240495,107456,SPLY_LS,7.7214814260351385,0.0438277272643519,246346,0.01705587420932865,4,Q4
421,2,35.89721955,128.5994722,0.0072887671941135,244052,SPLY_LS,8.990562088631782,0.0072887671941135,244052,0.007288767194113499,1,Q2
422,1,35.895795,128.6089641,0.0074166832235091,106490,SPLY_LS,7.892784953851822,0.0074166832235091,106490,0.0074166832235091,1,Q2
