FTR_IDN,ORIG_FTR_IDN,SUB_IDN,SEGMENT_LENGTH,IS_SEMICIRCULAR,CNT_JNT
2863_1,2863,1,3.565462121453266,False,2
105174_1,105174,1,2.36244446670305,False,2
71460_1,71460,1,4.707033922374823,False,2
244067_1,244067,1,5.564144250225533,False,2
71462_1,71462,1,3.6443016706363554,False,2
210489_1,210489,1,3.658480307911643,False,2
71463_1,71463,1,2.702172872095659,False,2
142242_1,142242,1,4.935434809215293,False,2
175954_1,175954,1,2.971043176013556,False,2
142153_1,142153,1,3.9092809732733276,False,2
87196_1,87196,1,4.703305762665482,False,2
142158_1,142158,1,4.157914461167107,False,2
105176_1,105176,1,2.2005123736630177,False,2
142085_1,142085,1,2.5282654453269715,False,2
142156_1,142156,1,3.087305100460307,False,2
210506_1,210506,1,3.55145370919568,False,2
175957_1,175957,1,1.962791924236773,False,2
210497_1,210497,1,3.0065265315303553,False,2
105178_1,105178,1,3.168526837360637,False,2
105153_1,105153,1,4.587289956118349,False,2
210498_1,210498,1,4.103305458655213,False,2
175956_1,175956,1,2.324516960800079,False,2
2844_1,2844,1,3.6462507275446803,False,1
142152_1,142152,1,4.347843169212787,False,2
71461_1,71461,1,3.614655282985499,False,2
2843_1,2843,1,3.3482171888889525,False,2
105179_1,105179,1,4.274021892525021,False,2
142163_1,142163,1,4.060566719415468,False,2
142151_1,142151,1,4.181524330040175,False,2
105177_1,105177,1,2.51093185797006,False,2
142162_1,142162,1,3.7167274438596034,False,2
417695_1,417695,1,2.4251661398392015,False,3
417695_2,417695,2,2.91114162658816,False,2
417695_3,417695,3,3.199555086534921,True,2
417695_4,417695,4,22.486837573217436,False,1
142157_1,142157,1,2.8769703364716004,False,2
473190_1,473190,1,12.373340328698557,False,3
473190_2,473190,2,5.134388509121791,False,2
473190_3,473190,3,2.7456695683183727,False,1
244083_1,244083,1,2.6216880844953403,False,2
210494_1,210494,1,3.926239019638868,False,2
175964_1,175964,1,4.375620559817171,False,0
2847_1,2847,1,3.493330237175645,False,2
2847_2,2847,2,1.1313209599153529,False,1
175961_1,175961,1,3.1923752219992774,False,2
2870_1,2870,1,2.858897397411614,False,2
142159_1,142159,1,3.3245459207650527,False,2
210495_1,210495,1,3.9511899507066666,False,2
105183_1,105183,1,2.1479556947228247,False,2
244073_1,244073,1,3.258415033834123,False,2
175959_1,175959,1,2.8007725932441554,False,2
2869_1,2869,1,2.412571183848712,False,2
105182_1,105182,1,6.104412685587098,False,2
142164_1,142164,1,4.462941122728348,False,2
210499_1,210499,1,4.247357208665344,False,2
142167_1,142167,1,2.0374472033090303,False,2
142169_1,142169,1,3.808805596000279,False,2
210505_1,210505,1,3.1584070932785258,False,2
210496_1,210496,1,3.2195179753998655,False,1
36489_1,36489,1,3.0696052951198163,False,2
175958_1,175958,1,3.5128719382305,False,2
210493_1,210493,1,12.7000394011073,False,2
71467_1,71467,1,3.154588642323696,False,2
71466_1,71466,1,10.494229748460171,False,3
71466_2,71466,2,8.89597080400893,False,1
71375_1,71375,1,13.361269828829016,False,3
71375_2,71375,2,3.0749041692873087,False,1
175963_1,175963,1,4.366257076268311,False,2
175960_1,175960,1,5.253481332402805,False,2
244047_1,244047,1,4.193880473664013,False,2
142160_1,142160,1,16.039460810146014,False,2
142126_1,142126,1,11.768714031567912,False,2
210500_1,210500,1,1.995114609091033,False,1
105181_1,105181,1,3.60875142058014,False,2
73509_1,73509,1,3.572826346755975,False,2
105185_1,105185,1,3.0729285166340072,False,2
212530_1,212530,1,4.215955092805643,False,2
39068_1,39068,1,1.8103659222802193,False,2
210508_1,210508,1,2.4451391576688617,False,2
246547_1,246547,1,7.141551956456399,False,2
105184_1,105184,1,3.1479393501031576,False,2
3982_1,3982,1,4.04143299015151,False,2
3983_1,3983,1,2.32313579620495,False,2
245491_1,245491,1,3.462036693786338,False,2
245489_1,245489,1,3.9568734228900873,False,2
177403_1,177403,1,4.075944646151388,False,2
144191_1,144191,1,4.337499403957996,False,2
36490_1,36490,1,2.2992266471773477,False,2
38067_1,38067,1,4.554656954179119,False,2
245493_1,245493,1,2.876249995004689,False,2
177404_1,177404,1,2.908769215010214,False,2
211503_1,211503,1,3.07547874523909,False,2
143210_1,143210,1,14.136564338964465,False,2
7396_1,7396,1,1.8515803552339962,False,3
7396_2,7396,2,2.188482653418286,False,1
245492_1,245492,1,3.7162908293288672,False,2
3984_1,3984,1,3.426549110821278,False,1
246552_1,246552,1,3.8275800469468533,False,2
38066_1,38066,1,2.7793917098987384,False,2
39069_1,39069,1,3.128705279145532,False,2
143211_1,143211,1,19.94762679379871,False,2
245490_1,245490,1,4.629026283348535,False,1
72516_1,72516,1,2.4291746733680193,False,2
106632_1,106632,1,3.516525479578982,False,2
143212_1,143212,1,4.185409642016595,False,2
36999_1,36999,1,4.542812788774962,False,2
36421_1,36421,1,6.383634655260247,False,2
2949_1,2949,1,16.20251826703839,False,2
142240_1,142240,1,5.6848923928876465,False,2
244133_1,244133,1,4.88179095688284,False,2
71541_1,71541,1,4.502231212904805,False,2
36994_1,36994,1,4.007879097230256,False,2
105250_1,105250,1,3.4549169015267878,False,2
176444_1,176444,1,2.7994411851494476,False,2
176446_1,176446,1,4.347359763174087,False,2
142239_1,142239,1,3.8384455472077477,False,2
210575_1,210575,1,5.531844795888567,False,2
36995_1,36995,1,3.6770813793362853,False,2
71538_1,71538,1,4.282504004475594,False,2
71539_1,71539,1,1.8114885028219814,False,1
244135_1,244135,1,4.17265505375803,False,1
105244_1,105244,1,1.895009522085404,False,3
105244_2,105244,2,1.7468661874687796,False,1
105245_1,105245,1,4.742661605459938,False,2
105246_1,105246,1,0.6201778586118052,False,3
105246_2,105246,2,2.9074427065133897,False,1
176443_1,176443,1,2.937591879290965,False,1
176445_1,176445,1,3.6675790534748125,False,2
244012_1,244012,1,2.6882652924415793,False,2
210577_1,210577,1,3.916230159885698,False,2
