긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부),위도,경도,작업일시
201803277,54000,북부사업소,,,5.0,급수관,201804200175.0,201804201121.0,,201804201320.0,80×15분기점수선 및 50연결부수선,B,북구,북구 산격동 1043 삼성명가빌102동 102동,520.0,461.0,592.0,20189005675,"북구 연암공원로 10, 102동 (산격동,삼성명가빌102동) / 1043번지",U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,5.0,1/7,3.0,110.0,0.0,475,786,0.0,"668,350",N,35.8921997,128.5965135,2018-04-20 11:21:00
202102372,54000,북부사업소,,,5.0,급수관,202103110030.0,202103110927.0,,202103111055.0,PFP D40X13 니플교체,B,북구,북구 산격동 1052,520.0,461.0,259.0,20219003826,북구 연암로12길 9-2 (산격동) / 1052번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,3.0,1/3,3.0,35.0,0.0,218,"1,136",0.0,"360,880",N,35.8920608,128.5969805,2021-03-11 09:27:00
202104800,54000,북부사업소,,,4.0,배수지관,202108230055.0,202108230930.0,,202108231330.0,D40*15 구분기점 폐쇄,B,북구,북구 산격동 1052,520.0,461.0,657.0,20219008221,북구 연암로12길 9-2 (산격동) / 1052번지,U,지하누수,1.0,공도,,2.0,용역,,,5.0,40.0,5.0,PFP관,101.0,직관,99.0,기타,1,누수,4.0,직관,21.0,1/300,4.0,125.0,1.0,"3,000","4,368",0.0,"563,810",N,35.8920608,128.5969805,2021-08-23 09:30:00
201905774,54000,북부사업소,,,5.0,급수관,201911300022.0,201911300931.0,,201911301500.0,D80*15 분기대신설 및 계량기보호통교체수선,B,북구,북구 산격동 1056 엄지유통,520.0,461.0,687.0,20199010894,"북구 연암로12길 11-1 (산격동,엄지유통) / 1056번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,5.0,1/7,4.0,334.0,0.0,"1,683",917,0.0,"1,234,980",N,35.8921578,128.5971933,2019-11-30 09:31:00
201905785,54000,북부사업소,,,5.0,급수관,201912020091.0,201912020945.0,,201912020945.0,PFP D80×15 구분기점폐쇄 및 임시급수관연결수선,B,북구,북구 산격동 1056 엄지유통,520.0,461.0,694.0,20199010908,"북구 연암로12길 11-1 (산격동,엄지유통) / 1056번지",U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,5.0,1/7,4.0,336.0,0.0,"2,339","1,267",0.0,"822,700",N,35.8921578,128.5971933,2019-12-02 09:45:00
202102374,54000,북부사업소,,,4.0,배수지관,202103110031.0,202103110928.0,,202103111030.0,PFP D100 접합소켓 조으기,B,북구,북구 산격동 1057-1,520.0,461.0,260.0,20219003828,"북구 연암로12길 15 (산격동,부흥어패럴) / 1057-1번지",U,지하누수,1.0,공도,,2.0,용역,,,7.0,80.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,3.0,연부,9.0,1/100,4.0,35.0,1.0,571,"2,970",0.0,"797,790",N,35.8923038,128.5969296,2021-03-11 09:28:00
201404914,54000,북부사업소,,,4.0,배수지관,201409040019.0,201409040905.0,201409040905.0,201409041200.0,지상식 소화전 교체,B,북구,북구 산격동 1064-2 일이상사,,241.0,906.0,20149011382,"북구 연암공원로 20 (산격동,일이상사) / 1064-2번지",U,지하누수,1.0,공도,,2.0,용역,,,8.0,100.0,9.0,변류,402.0,접합부,1.0,노후,1,누수,3.0,연부,9.0,1/100,3.0,66.0,1.0,"1,061","2,927",0.0,"1,060,610",N,35.8928402,128.5971616,2014-09-04 09:05:00
201902014,54000,북부사업소,,,5.0,급수관,201903220013.0,201903220858.0,,201903270840.0,D15 계량기보호통교체,B,북구,북구 산격동 1087,520.0,461.0,233.0,20199003669,북구 연암로12길 10-7 (산격동) / 1087번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,87.0,0.0,376,786,0.0,"787,730",N,35.8919287,128.5977446,2019-03-22 08:58:00
201900217,54000,북부사업소,,,5.0,급수관,201812110132.0,201812111137.0,,201812111300.0,분기점연결부교체,B,북구,북구 산격동 1096-2,520.0,461.0,1347.0,20199000428,북구 연암공원로 22-51 (산격동) / 1096-2번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,8.0,에폭시강관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,4.0,1/5,3.0,344.0,0.0,"1,238",655,,"387,910",N,35.8924013,128.5980199,2018-12-11 11:37:00
202000704,54000,북부사업소,,,5.0,급수관,202001280403.0,202001281634.0,,202001281943.0,D15mm 계량기보호통교체,B,북구,북구 산격동 1099-45,520.0,461.0,831.0,20209001438,북구 연암공원로 22-39 (산격동) / 1099-45번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,28.0,0.0,121,786,0.0,"794,650",N,35.892603,128.5979688,2020-01-28 16:34:00
201206007,54000,북부사업소,,,5.0,급수관,,201210170900.0,,,D15 인입선 수선,B,북구,북구 산격동 1099-6,520.0,461.0,863.0,20129011593,북구 산격동 1099-6,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,109.0,0.0,183,306,,"121,370",N,35.8930076,128.5976732,2012-10-17 09:00:00
201803259,54000,북부사업소,,,5.0,급수관,201804090188.0,201804091123.0,,201804091320.0,STS D15 직관부수선,B,북구,북구 산격동 1102-16,520.0,461.0,543.0,20189005653,북구 연암공원로 30-5 (산격동) / 1102-16번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,5.0,1/7,3.0,99.0,0.0,879,"1,616",,"363,600",N,35.8934978,128.5981341,2018-04-09 11:23:00
201606140,54000,북부사업소,,,5.0,급수관,201610100011.0,201610100851.0,201610100900.0,201610101200.0,D=15㎜ 계량기보호통 교체,B,북구,북구 산격동 1102-16 층,520.0,461.0,917.0,20169013505,"북구 연암공원로 30-5, 층 (산격동) / 1102-16번지",U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,7.0,1/4,3.0,284.0,0.0,"1,295",830,,"432,560",N,35.8934978,128.5981341,2016-10-10 08:51:00
201806028,54000,북부사업소,,,5.0,급수관,201809280095.0,201809280947.0,,201809281150.0,계량기보호통교체(고압블럭)_김진곤,B,북구,북구 산격동 1103-5,520.0,461.0,1101.0,20189010940,북구 연암공원로8길 19-3 (산격동) / 1103-5번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,1,누수,1.0,소켓,,,2.0,271.0,0.0,260,175,,"474,060",N,35.8932436,128.5984591,2018-09-28 09:47:00
201703412,54000,북부사업소,,,4.0,배수지관,201706290207.0,201706291251.0,,201706291530.0,PFP40×20분기점폐쇄,B,북구,북구 산격동 1106-10,520.0,461.0,599.0,20179007340,북구 연암공원로8길 12-1 (산격동) / 1106-10번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,5.0,40.0,5.0,PFP관,101.0,직관,1.0,노후,1,누수,4.0,직관,4.0,1/5,3.0,181.0,9.0,"37,619","37,827",,"571,070",N,35.8935842,128.5987172,2017-06-29 12:51:00
201405717,54000,북부사업소,,,5.0,급수관,201410100228.0,201410101312.0,201410101312.0,201410101550.0,D25*15mm 분기점 수선,B,북구,북구 산격동 1117-17,520.0,461.0,996.0,20149013191,북구 산격로서9길 23-2 (산격동) / 1117-17번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,1.0,소켓,5.0,1/7,3.0,102.0,1.0,"1,564","2,795",0.0,"67,850",N,35.8949938,128.6000525,2014-10-10 13:12:00
201803276,54000,북부사업소,,,,,201804200169.0,201804201119.0,,201804201320.0,터파기 결과 미누수,B,북구,북구 산격동 1117-17,520.0,461.0,591.0,20189005674,북구 산격로서9길 23-2 (산격동) / 1117-17번지,U,지하누수,,,,2.0,용역,,,,,,,,,,,2,미누수,,,,,,,,,,,"120,540",N,35.8949938,128.6000525,2018-04-20 11:19:00
202201729,54000,북부사업소,SS00201,생활용수,5.0,급수관,202202070031.0,202202070926.0,,202202141200.0,D25 STS 접합부 수선,B,북구,북구 산격동 1133,520.0,461.0,94.0,20229002649,북구 연암공원로 37-6 (산격동) / 1133번지,U,지하누수,2.0,사유지,2022.0,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,2.0,19.0,0.0,27,262,0.0,"216,970",,35.8943094,128.5979899,2022-02-07 09:26:00
201902004,54000,북부사업소,,,5.0,급수관,201903110015.0,201903110904.0,,201903130919.0,D13 계량기보호통교체 및 인입선누수수선,B,북구,북구 산격동 1135 2016.12.05.급수중지 연장,520.0,461.0,202.0,20199003655,"북구 연암공원로7길 6-4, 2016.12.05.급수중지 연장 (산격동) / 1135번지",U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,70.0,0.0,302,786,,"740,910",N,35.8946261,128.5980171,2019-03-11 09:04:00
201602101,54000,북부사업소,,,5.0,급수관,201603020314.0,201603021248.0,201603021330.0,201603021630.0,D=80×15㎜ 분기점 폐쇄,B,북구,북구 산격동 1135-15 (2011.06.27 급수중지),520.0,461.0,222.0,20169004442,"북구 연암공원로7길 6-13, (2011.06.27 급수중지) (산격동) / 1135-15번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,6.0,1/10,3.0,62.0,0.0,179,524,,"251,060",N,35.8949121,128.5981508,2016-03-02 12:48:00
201803260,54000,북부사업소,,,5.0,급수관,201804110021.0,201804110911.0,,201804111150.0,40×15분기점수선,B,북구,북구 산격동 1136-1,520.0,461.0,553.0,20189005654,북구 연암공원로7길 6-24 (산격동) / 1136-1번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,8.0,에폭시강관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,3.0,1/3,3.0,101.0,0.0,630,"1,136",,"242,340",N,35.8951113,128.5981282,2018-04-11 09:11:00
201904492,54000,북부사업소,,,5.0,급수관,201908290491.0,201908291706.0,,201909011500.0,D15 계량기보호통교체수선,B,북구,북구 산격동 1136-11,520.0,461.0,546.0,20199008610,북구 연암공원로7길 6-28 (산격동) / 1136-11번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,241.0,0.0,"1,041",786,,"608,680",N,35.8950838,128.5979938,2019-08-29 17:06:00
202203946,54000,북부사업소,SS00201,생활용수,4.0,배수지관,202206090083.0,202206090946.0,,202206091500.0,D80X15 DTC 분기대 교체,B,북구,북구 산격동 1139-1,520.0,461.0,425.0,20229006417,북구 연암공원로7길 2-5 (산격동) / 1139-1번지,U,지하누수,1.0,공도,2022.0,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,5.0,1/7,4.0,80.0,0.0,403,917,0.0,"1,059,530",N,35.8946786,128.5982036,2022-06-09 09:46:00
201500437,54000,북부사업소,,,,,201501060447.0,201501061644.0,201501070900.0,201501071000.0,현장확인결과 미누수,B,북구,북구 산격동 1139-4,520.0,461.0,16.0,20159001163,북구 연암공원로7길 2-11 (산격동) / 1139-4번지,U,지하누수,,,,1.0,자체,1.0,주간,,,,,,,,,2,미누수,,,,,,,,0,0,0.0,"103,880",N,35.894912,128.5983583,2015-01-06 16:44:00
201706445,54000,북부사업소,,,4.0,배수지관,201711020153.0,201711021112.0,,201711021310.0,D=80㎜제수변접합부수선,B,북구,북구 산격동 1139-4,520.0,461.0,1078.0,20179013193,북구 연암공원로7길 2-11 (산격동) / 1139-4번지,U,지하누수,1.0,공도,,2.0,용역,,,7.0,80.0,9.0,변류,402.0,접합부,2.0,부식,1,누수,3.0,연부,6.0,1/10,3.0,306.0,6.0,"43,330","25,771",0.0,"188,610",N,35.894912,128.5983583,2017-11-02 11:12:00
201602102,54000,북부사업소,,,5.0,급수관,201603020499.0,201603021459.0,201603021528.0,201603021811.0,"D=80×15㎜ 구분기점 폐쇄
",B,북구,북구 산격동 1139-5,520.0,461.0,223.0,20169004443,북구 연암공원로7길 2-1 (산격동) / 1139-5번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,4.0,1/5,3.0,62.0,0.0,372,"1,092",,"356,780",N,35.894565,128.5981758,2016-03-02 14:59:00
9910223,54000,북부사업소,,,0.0,,,20060818000000.0,,,80*15분기점수선,B,북구,북구 산격동 1161,520.0,461.0,,20065400010223,산격4동 1161-61,U,지하누수,,,,,,,,1.0,15.0,99.0,,302.0,,99.0,기타,1,누수,,,0.0,,,365.0,0.0,876,876,,,,35.8962323,128.600836,2006-08-18 00:00:00
201903969,54000,북부사업소,,,5.0,급수관,201906110100.0,201906111115.0,,201906121800.0,D15 인입선누수수선,B,북구,북구 산격동 1161-7,520.0,461.0,419.0,20199007424,북구 산격로11길 45-8 (산격동) / 1161-7번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,5.0,1/7,4.0,162.0,0.0,505,568,,"353,220",N,35.8954653,128.6003191,2019-06-11 11:15:00
202000662,54000,북부사업소,,,5.0,급수관,202001280019.0,202001280919.0,,202001291300.0,D15 보호통교체수선,B,북구,북구 산격동 1169-3,520.0,461.0,827.0,20209001393,북구 연암공원로11길 3-9 (산격동) / 1169-3번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,1.0,소켓,4.0,1/5,4.0,28.0,0.0,121,786,0.0,"778,190",N,35.8962351,128.5985884,2020-01-28 09:19:00
201904716,54000,북부사업소,,,5.0,급수관,201909170335.0,201909171743.0,,201909181100.0,D15 인입선누수수선 및 철개입상 1개소,B,북구,북구 산격동 1180-109,520.0,461.0,573.0,20199008979,북구 연암공원로13길 12 (산격동) / 1180-109번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,5.0,1/7,4.0,257.0,0.0,802,568,1.0,"1,104,050",N,35.8968155,128.5987169,2019-09-17 17:43:00
201803815,54000,북부사업소,,,5.0,급수관,201805160002.0,201805160830.0,,201805161130.0,40×15연결부수선,B,북구,북구 산격동 1180-131,520.0,461.0,669.0,20189006611,북구 연암공원로13길 12-3 (산격동) / 1180-131번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,8.0,에폭시강관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,4.0,1/5,3.0,135.0,0.0,486,655,0.0,"299,360",N,35.8969202,128.5987609,2018-05-16 08:30:00
201604369,54000,북부사업소,,,5.0,급수관,201607290035.0,201607290918.0,,201607291211.0,150구분기점폐쇄,B,북구,북구 산격동 1180-136 대자비원,520.0,243.0,710.0,20169009520,"북구 연암공원로11길 20 (산격동,대자비원) / 1180-136번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,2.0,1/2,3.0,211.0,1.0,"3,241","2,796",,"459,130",N,35.8977634,128.5994017,2016-07-29 09:18:00
201905120,54000,북부사업소,,,5.0,급수관,201910180017.0,201910180913.0,,201910181200.0,PFP D40×20 분기점누수수선,B,북구,북구 산격동 1180-139,520.0,461.0,621.0,20199009790,북구 연암공원로13길 12-11 (산격동) / 1180-139번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,2.0,20.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,5.0,1/7,4.0,291.0,0.0,"1,536",961,0.0,"737,360",N,35.8970363,128.5984409,2019-10-18 09:13:00
201806752,54000,북부사업소,,,5.0,급수관,201810150052.0,201810150940.0,,201810151150.0,15 직관부수선,B,북구,북구 산격동 1180-154,520.0,243.0,1157.0,20189012069,북구 연암공원로17길 23-13 (산격동) / 1180-154번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,6.0,1/10,3.0,283.0,0.0,"1,698","1,092",,"229,010",N,35.897494,128.5989636,2018-10-15 09:40:00
201905433,54000,북부사업소,,,5.0,급수관,201910280104.0,201910280953.0,,201911071030.0,EPSD40×15 분기점누수수선,B,북구,북구 산격동 1180-41 연암공원6길18,520.0,243.0,632.0,20199010431,북구 연암공원로17길 23-9 (산격동) / 1180-41번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,8.0,에폭시강관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,7.0,1/4,4.0,301.0,0.0,"1,589",961,0.0,"708,480",N,35.8977155,128.5989664,2019-10-28 09:53:00
201902009,54000,북부사업소,,,5.0,급수관,201903220015.0,201903220900.0,,201903270841.0,D13 인입선누수 수선,B,북구,북구 산격동 1180-43,520.0,243.0,235.0,20199003661,북구 연암공원로17길 23-8 (산격동) / 1180-43번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,101.0,직관,1.0,노후,1,누수,4.0,직관,6.0,1/10,4.0,81.0,0.0,564,"1,267",0.0,"435,720",N,35.8977425,128.5987645,2019-03-22 09:00:00
201602036,54000,북부사업소,,,5.0,급수관,201603030006.0,201603030849.0,201603030930.0,201603031230.0,D=40×15㎜ 구분기점 직선처리,B,북구,북구 산격동 1180-43 (2010.4.27직권폐전),520.0,243.0,224.0,20169004324,북구 산격동 1180-43 (2010.4.27직권폐전),U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,8.0,에폭시강관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,4.0,1/5,3.0,63.0,0.0,227,655,,"617,680",N,35.8977425,128.5987645,2016-03-03 08:49:00
201602095,54000,북부사업소,,,5.0,급수관,201603030007.0,201603030851.0,201603030900.0,201603031200.0,구분기점 폐쇄,B,북구,북구 산격동 1180-71,520.0,461.0,225.0,20169004436,북구 연암공원로13길 6 (산격동) / 1180-71번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,1.0,15.0,8.0,에폭시강관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,4.0,1/5,3.0,63.0,0.0,227,655,0.0,"2,696,470",N,35.8968109,128.59946,2016-03-03 08:51:00
201605664,54000,북부사업소,,,4.0,배수지관,201609230007.0,201609230847.0,201609230900.0,201609231200.0,재분기 및 구관정리,B,북구,북구 산격동 1180-71,520.0,461.0,881.0,20169012218,북구 연암공원로13길 6 (산격동) / 1180-71번지,U,지하누수,1.0,공도,,1.0,자체,1.0,주간,6.0,50.0,5.0,PFP관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,6.0,1/10,2.0,267.0,0.0,"2,884","1,966",,"5,004,970",N,35.8968109,128.59946,2016-09-23 08:47:00
202000663,54000,북부사업소,,,5.0,급수관,202001280020.0,202001280922.0,,202001281500.0,D150*15 분기점누수수선,B,북구,북구 산격동 1180-72,520.0,461.0,828.0,20209001394,북구 연암공원로13길 8 (산격동) / 1180-72번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,5.0,1/7,4.0,28.0,0.0,141,917,0.0,"825,970",N,35.8968111,128.5993156,2020-01-28 09:22:00
202201730,54000,북부사업소,SS00201,생활용수,5.0,급수관,202202070037.0,202202070931.0,,202202071130.0,D150X15 분기대 교체,B,북구,북구 산격동 1180-77,520.0,461.0,95.0,20229002650,북구 연암공원로11길 13-1 (산격동) / 1180-77번지,U,지하누수,1.0,공도,2022.0,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,4.0,1/5,3.0,19.0,0.0,114,"1,092",0.0,"903,360",N,35.897346,128.5991107,2022-02-07 09:31:00
201706378,54000,북부사업소,,,5.0,급수관,201711200477.0,201711201610.0,,201711201750.0,EPS 50×15분기점수선,B,북구,북구 산격동 1180-93 (주)유정인터내셔널 ,502.0,461.0,1166.0,20179013116,"북구 연암공원로13길 6-9 (산격동,(주)유정인터내셔널) / 1180-93번지",U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,8.0,에폭시강관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,3.0,1/3,3.0,324.0,0.0,"2,022","1,136",0.0,"705,250",N,35.8972376,128.5994722,2017-11-20 16:10:00
202003119,54000,북부사업소,,,5.0,급수관,202007020136.0,202007021044.0,,202007060847.0,D15 직관부누수 수선,B,북구,북구 산격동 1180-96,520.0,461.0,314.0,20209006020,북구 연암공원로13길 12-27 (산격동) / 1180-96번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,101.0,직관,1.0,노후,1,누수,4.0,직관,5.0,1/7,4.0,190.0,0.0,"1,915","1,835",0.0,"503,770",N,35.8971737,128.5986068,2020-07-02 10:44:00
202001715,54000,북부사업소,,,5.0,급수관,202004280123.0,202004281027.0,,202005011014.0,EPS D40*20 분기점누수 수선,B,북구,북구 산격동 1180-99,520.0,461.0,147.0,20209003567,북구 연암공원로13길 12-9 (산격동) / 1180-99번지,U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,8.0,에폭시강관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,5.0,1/7,4.0,119.0,0.0,628,961,0.0,"574,230",N,35.8970342,128.5985975,2020-04-28 10:27:00
