NO,접수번호,부서,정산년월,지시번호,공사명,공사유형,탐사구분,주소,접수일시,작업시작,작업종료,용도구분,구군,중구역번호,소구역번호,도로구분,누수관경,누수관종,누수부위,누수원인,손괴원인,누수시간,누수량,용수구분,GIS 입력,위도,경도,epsg5179위도,epsg5179경도
449,20161011-0317,북부사업소,201610,928 ,북구 산격로 46-1 (산격동) / 1410-48번지,지하-공도,용역,산격로 46-1 (산격동) / 1410-48번지,2016-10-11 17:27,2016-10-12 13:00,2016-10-12 16:00,배수지관,북구,0520,49,공도,25 ,부분기대,부분기대,부식,,285일,"3,352 ",,입력,35.8947097,128.6053888,1099760.278,1767019.55
450,20161011-0007,북부사업소,201610,923 ,북구 연암로 52-5 (산격동) / 1004-3번지,지상-사유지,,연암로 52-5 (산격동) / 1004-3번지,2016-10-11 08:51,2016-10-11 10:00,2016-10-11 12:00,급수관,북구,0520,46-1,사유지,20 ,계량기보호통(실),앵글밸브,부식,,,,,미입력,35.8912802,128.5980256,1099100.005,1766631.661
451,20161010-0011,북부사업소,201610,917 ,"북구 연암공원로 30-5, 층 (산격동) / 1102-16번지",지하-사유지,용역,산격동 1102-16 층,2016-10-10 08:51,2016-10-10 09:00,2016-10-10 12:00,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),계량기보호통,노후,,284일,"1,295 ",,입력,35.8934987,128.5981342,1099107.041,1766877.845
452,20160930-0434,북부사업소,201609,902 ,"북구 산격로10길 48, 301호 (산격동,하나빌라) / 1308-13번지",지상-사유지,,"산격로10길 48, 301호 (산격동,하나빌라) / 1308-13번지",2016-09-30 15:37,2016-09-30 16:00,2016-09-30 18:00,급수관,북구,0520,49,사유지,15 ,계량기보호통(실),앵글밸브,고무링-패킹손상,,,0 ,,미입력,35.8948254,128.6105006,1100221.485,1767037.615
453,20160923-0007,북부사업소,201609,881 ,북구 연암공원로13길 6 (산격동) / 1180-71번지,지하-공도,자체-주간,산격동 1180-71,2016-09-23 08:47,2016-09-23 09:00,2016-09-23 12:00,배수지관,북구,0520,46-1,공도,50 ,PFP관,이형관,부식,,267일,"2,884 ",,입력,35.8968232,128.5994829,1099224.617,1767247.964
454,20160921-0459,북부사업소,201609,876 ,북구 대학로25길 29-6 (산격동) / 1312-9번지,지상-공도,,대학로25길 29-6 (산격동) / 1312-9번지,2016-09-21 17:02,2016-09-21 17:30,2016-09-21 19:30,급수관,북구,0520,48,공도,15 ,부분기대,부분기대,부식,,2시간,0 ,,미입력,35.8952954,128.6089955,1100085.055,1767088.204
455,20160920-0523,북부사업소,201609,867 ,"북구 연암공원로 82, 급수중지(2014.2.10)자납 (산격동) / 1186-66번지",지상-사유지,,"연암공원로 82, 급수중지(2014.2.10)자납 (산격동) / 1186-66번지",2016-09-20 17:11,2016-09-20 17:30,2016-09-20 19:00,급수관,북구,0520,24-3,사유지,15 ,계량기보호통(실),앵글밸브,볼트이완,,,,,미입력,35.8973349,128.6009667,1099357.891,1767306.229
456,20160831-0554,북부사업소,201608,823 ,"북구 대학로23길 13 (산격동,레인보우(다락)) / 1325-7번지",지하-공도,용역,산격동 1325-7 레인보우(다락),2016-08-31 17:49,,2016-09-01 10:11,급수관,북구,0520,49,공도,15 ,스텐레스관,직관,노후,,244일,"2,987 ",,미입력,35.8944685,128.6104967,1100221.583,1766998.024
457,20160826-0358,북부사업소,201608,806 ,북구 대구체육관로10길 28 (산격동) / 1497-3번지,지상-사유지,,대구체육관로10길 28 (산격동) / 1497-3번지,2016-08-26 15:57,,2016-08-26 17:58,급수관,북구,0520,47,사유지,15 ,스텐레스관,직관,부식,,,,,미입력,35.891333,128.6038589,1099626.431,1766643.449
458,20160822-0639,북부사업소,201608,793 ,북구 대학로9길 48 (산격동) / 1407-56번지,지하-공도,자체-주간,산격동 1407-56,2016-08-22 17:30,,2016-08-23 10:11,배수지관,북구,0520,48,공도,15 ,부분기대,부분기대,부식,,235일,"1,466 ",,미입력,35.8951815,128.606037,1099818.187,1767072.544
459,20160817-0005,북부사업소,201608,776 ,북구 연암로 68-3 (산격동) / 980번지,지상-사유지,,연암로 68-3 (산격동) / 980번지,2016-08-17 07:56,,2016-08-17 11:32,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),앵글밸브,노후,,,,,미입력,35.8915583,128.5961003,1098925.888,1766660.556
460,20160801-0100,북부사업소,201608,719 ,북구 대학로9길 40-4 (산격동) / 1409-23번지,지상-사유지,,대학로9길 40-4 (산격동) / 1409-23번지,2016-08-01 09:55,2016-08-01 13:00,2016-08-01 15:00,급수관,북구,0520,49,사유지,25 ,스텐레스관,직관,부식,,,,,미입력,35.8945017,128.6062545,1099838.671,1766997.363
461,20160729-0035,북부사업소,201607,710 ,"북구 연암공원로11길 20 (산격동,대자비원) / 1180-136번지",지하-공도,자체-주간,산격동 1180-136 대자비원,2016-07-29 09:18,,2016-07-29 12:11,급수관,북구,0520,24-3,공도,15 ,부분기대,부분기대,부식,,211일,"3,241 ",,입력,35.897789,128.5993894,1099214.974,1767354.995
462,20160729-0007,북부사업소,201607,709 ,"북구 대학로23길 15-3, (공용함) (산격동,희진빌) / 1325-4번지",지하-미누수,용역,산격동 1325-4 희진빌 (공용함),2016-07-29 08:45,,2016-08-02 18:00,,북구,0520,49,,,,,,,,,,미입력,35.8943373,128.6105865,1100229.853,1766983.563
463,20160727-0101,북부사업소,201607,700 ,"북구 산격로 69 (산격동,스타노래연습장) / 1228-1번지",지하-공도,용역,산격동 1228-1 스타노래연습장,2016-07-27 10:30,2016-07-27 13:00,2016-07-27 15:00,배수지관,북구,0520,47,공도,100 ,변류,접합부,노후,,209일,"33,607 ",,입력,35.8968398,128.605148,1099735.873,1767255.573
464,20160727-0099,북부사업소,201607,699 ,북구 연암공원로10길 33-5 (산격동) / 1437-82번지,지하-공도,용역,산격동 1437-82,2016-07-27 10:29,2016-07-27 15:00,2016-07-27 17:00,급수관,북구,0520,24-3,공도,15 ,스텐레스관,이형관,노후,,209일,"2,257 ",,입력,35.8947105,128.6021831,1099470.954,1767016.371
465,20160727-0098,북부사업소,201607,698 ,"북구 연암공원로14길 39, 2층 (산격동) / 1226-1번지",지하-사유지,용역,산격동 1226-1 2층,2016-07-27 10:27,2016-07-27 15:00,2016-07-27 17:00,급수관,북구,0520,47,사유지,15 ,계량기보호통(실),계량기보호통,노후,,209일,"1,304 ",,미입력,35.8965601,128.6043272,1099662.146,1767223.712
466,20160720-0398,북부사업소,201607,679 ,북구 대구체육관로4길 7-7 (산격동) / 1401-7번지,지하-공도,용역,산격동 1401-7,2016-07-20 17:14,2016-07-21 09:00,2016-07-21 12:00,배수지관,북구,0520,47,공도,15 ,부분기대,부분기대,부식,,203일,"2,533 ",,미입력,35.8909185,128.6029341,1099543.481,1766596.53
467,20160720-0397,북부사업소,201607,678 ,북구 대동로8길 1 (산격동) / 1268-15번지,지하-공도,용역,산격동 1268-15,2016-07-20 17:14,2016-07-21 09:00,2016-07-21 12:00,배수지관,북구,0520,49,공도,15 ,닥타일관,이형관,부식,,202일,"1,697 ",,입력,35.8966382,128.6108014,1100246.347,1767238.998
468,20160720-0396,북부사업소,201607,677 ,북구 대학로23길 15-5 (산격동) / 1327번지,지하-미누수,용역,산격동 1327,2016-07-20 17:13,2016-07-28 09:00,2016-07-28 12:00,,북구,0520,49,,,,,,,,,,미입력,35.8942848,128.6104521,1100217.789,1766977.602
469,20160720-0395,북부사업소,201607,676 ,"북구 대학로9길 35 (산격동,아트라스) / 1410-9번지",지하-사유지,용역,산격동 1410-9 아트라스 ,2016-07-20 17:12,2016-07-27 09:00,2016-07-27 12:00,급수관,북구,0520,49,사유지,15 ,스텐레스관,이형관,노후,,209일,"1,956 ",,미입력,35.8939882,128.6058341,1099801.373,1766939.977
470,20160719-0084,북부사업소,201607,669 ,북구 대학로9길 40-4 (산격동) / 1409-23번지,지상-사유지,,대학로9길 40-4 (산격동) / 1409-23번지,2016-07-19 10:04,,2016-07-19 13:01,급수관,북구,0520,49,사유지,15 ,스텐레스관,직관,노후,,,0 ,,미입력,35.8945017,128.6062545,1099838.671,1766997.363
471,20160719-0024,북부사업소,201607,668 ,"북구 산격로10길 47 (산격동,상록) / 1307-54번지",지하-사유지,용역,산격동 1307-54 상록,2016-07-19 09:17,2016-07-27 13:00,2016-07-27 16:00,급수관,북구,0520,49,사유지,20 ,스텐레스관,이형관,노후,,209일,"3,461 ",,미입력,35.8950412,128.6105864,1100228.957,1767061.639
472,20160719-0023,북부사업소,201607,667 ,북구 산격로14길 42-6 (산격동) / 1306-41번지,지하-사유지,용역,산격동 1306-41,2016-07-19 09:16,,2016-07-21 18:00,급수관,북구,0520,49,사유지,15 ,스텐레스관,이형관,노후,,201일,"1,881 ",,미입력,35.8958143,128.6097505,1100152.541,1767146.534
473,20160719-0020,북부사업소,201607,666 ,북구 대학로25길 34-13 (산격동) / 1311-12번지,지하-사유지,용역,산격동 1311-12,2016-07-19 09:15,2016-07-19 10:00,2016-07-19 12:00,급수관,북구,0520,48,사유지,15 ,스텐레스관,직관,노후,,201일,"3,087 ",,미입력,35.895747,128.6088062,1100067.401,1767138.101
474,20160719-0019,북부사업소,201607,665 ,북구 대학로9길 74-7 (산격동) / 1242-5번지,지하-공도,용역,산격동 1242-5,2016-07-19 09:13,2016-07-27 09:00,2016-07-27 12:00,배수지관,북구,0520,48,공도,15 ,부분기대,부분기대,부식,,201일,"2,508 ",,입력,35.8970361,128.6069861,1099901.515,1767279.225
475,20160719-0018,북부사업소,201607,664 ,북구 산격로14길 16 (산격동) / 1406-34번지,지하-공도,용역,산격동 1406-34,2016-07-19 09:10,2016-07-27 09:00,2016-07-27 12:00,급수관,북구,0520,48,공도,15 ,부분기대,부분기대,노후,,209일,"3,712 ",,입력,35.8959489,128.6070254,1099906.428,1767158.673
476,20160704-0265,북부사업소,201607,618 ,북구 대구체육관로9길 8 (산격동) / 1430-39번지,지상-사유지,,대구체육관로9길 8 (산격동) / 1430-39번지,2016-07-04 11:49,2016-07-04 13:00,2016-07-04 15:00,급수관,북구,0520,47,사유지,15 ,계량기보호통(실),계량기보호통,부식,,,0 ,,미입력,35.8930174,128.6040677,1099643.166,1766830.494
477,20160623-0274,북부사업소,201606,599 ,북구 연암로4길 49 (산격동) / 1498-220번지,미누수,,산격동 1498-220,2016-06-23 14:29,,2016-06-23 18:29,,북구,0520,47,,,,,,,,,,미입력,35.8906324,128.6037284,1099615.531,1766565.606
478,20160622-0148,북부사업소,201606,598 ,"북구 대동로 51-1 (산격동,부산횟집) / 1281-26번지",지하-공도,자체-주간,산격동 1281-26 부산횟집,2016-06-22 10:36,2016-06-27 09:00,2016-06-27 12:00,배수지관,북구,0520,49,공도,25 ,부분기대,부분기대,부식,,177일,"2,974 ",,미입력,35.8963691,128.6123103,1100382.866,1767210.699
479,20160618-0018,북부사업소,201606,579 ,북구 연암공원로 31-7 (산격동) / 878-3번지,지상-공도,,연암공원로 31-7 (산격동) / 878-3번지,2016-06-18 13:52,2016-06-18 14:22,2016-06-18 18:11,급수관,북구,0520,46-1,공도,15 ,PFP관,직관,부식,,3시간,1 ,,입력,35.8939731,128.5977068,1099067.876,1766930.031
480,20160610-0254,북부사업소,201606,564 ,"북구 대학로17길 1 (산격동,파리바케트) / 1399번지",지상-공도,,"대학로17길 1 (산격동,파리바케트) / 1399번지",2016-06-10 15:05,,2016-06-10 18:11,급수관,북구,0520,49,공도,25 ,스텐레스관,직관,타공사손괴,구청(도로개설),1시간,8 ,,미입력,35.8924715,128.6086593,1100058.266,1766774.635
481,20160516-0297,북부사업소,201605,484 ,북구 대학로 99 (산격동) / 1329-6번지,지상-공도,,대학로 99 (산격동) / 1329-6번지,2016-05-16 14:55,,2016-05-16 17:00,급수관,북구,0520,49,공도,40 ,PFP관,직관,부식,,4시간,14 ,,입력,35.8938802,128.6104446,1100217.623,1766932.716
482,20160426-0025,북부사업소,201604,430 ,북구 대학로17길 20-1 (산격동) / 1313-6번지,지상-공도,,대학로17길 20-1 (산격동) / 1313-6번지,2016-04-26 09:03,2016-04-26 09:23,2016-04-26 12:11,급수관,북구,0520,49,공도,25 ,부분기대,부분기대,부식,,3시간,9 ,,입력,35.8940861,128.6091202,1100097.832,1766954.197
483,20160412-0326,북부사업소,201604,393 ,"북구 연암공원로13길 6-9, (급수중지-2013.11.1) (산격동) / 1180-93번지",지상-사유지,,"연암공원로13길 6-9, (급수중지-2013.11.1) (산격동) / 1180-93번지",2016-04-12 17:36,2016-04-12 17:48,2016-04-12 19:11,급수관,북구,0520,46-1,사유지,15 ,스텐레스관,이형관,노후,,,,,미입력,35.8972756,128.5994897,1099224.667,1767298.151
484,20160412-0290,북부사업소,201604,392 ,"북구 연암공원로14길 14 (산격동,목련미용실) / 1434-33번지",지상-공도,,"연암공원로14길 14 (산격동,목련미용실) / 1434-33번지",2016-04-12 16:26,2016-04-12 17:00,2016-04-12 20:00,급수관,북구,0520,24-3,공도,40 ,닥타일관,이형관,부식,,3시간,3 ,,입력,35.8964474,128.6014507,1099402.682,1767208.281
485,20160404-0615,북부사업소,201604,348 ,북구 대학로9길 34-1 (산격동) / 1409-31번지,지상-공도,,대학로9길 34-1 (산격동) / 1409-31번지,2016-04-04 17:49,2016-04-04 18:00,2016-04-04 21:00,급수관,북구,0520,49,공도,15 ,부분기대,부분기대,부식,,3시간,1 ,,미입력,35.8939296,128.6060208,1099818.297,1766933.668
486,20160330-0457,북부사업소,201603,333 ,"북구 산격로13길 5-9 (산격동,자납) / 1228-10번지",지상-사유지,,"산격로13길 5-9 (산격동,자납) / 1228-10번지",2016-03-30 16:51,2016-03-30 17:11,2016-03-30 18:58,급수관,북구,0520,47,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8965955,128.6049833,1099721.315,1767228.308
487,20160330-0208,북부사업소,201603,331 ,북구 산격로14길 34-1 (산격동) / 1311-23번지,지상-사유지,,산격로14길 34-1 (산격동) / 1311-23번지,2016-03-30 11:39,2016-03-30 11:58,2016-03-30 14:40,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),앵글밸브,부식,,,,,미입력,35.8958218,128.6089818,1100083.155,1767146.578
488,20160328-0293,북부사업소,201603,320 ,북구 연암공원로 27 (산격동) / 1100-1번지,지상-공도,,연암공원로 27 (산격동) / 1100-1번지,2016-03-28 13:01,2016-03-28 13:30,2016-03-28 16:00,배수지관,북구,0520,46-1,공도,300 ,닥타일관,직관,타공사손괴,도시가스,1시간,15 ,,입력,35.893487,128.5975902,1099057.958,1766875.995
489,20160328-0032,북부사업소,201603,316 ,"북구 대학로23길 26 (산격동,야끼한남자) / 1313-62번지",지하-공도,용역,산격동 1313-62 야끼한남자 ,2016-03-28 09:16,2016-03-28 09:30,2016-03-28 11:30,급수관,북구,0520,49,공도,15 ,스텐레스관,이형관,부식,,88일,232 ,,미입력,35.8937007,128.6093953,1100123.146,1766911.731
490,20160318-0170,북부사업소,201603,285 ,북구 대학로9길 42-1 (산격동) / 1409-18번지,지상-공도,,대학로9길 42-1 (산격동) / 1409-18번지,2016-03-18 13:02,2016-03-18 13:30,2016-03-18 17:00,급수관,북구,0520,49,공도,20 ,스텐레스관,이형관,부식,,3시간,0 ,,입력,35.8945942,128.6061378,1099828.022,1767007.504
491,20160318-0169,북부사업소,201603,284 ,북구 대학로9길 40-2 (산격동) / 1409-21번지,지하-공도,자체-주간,산격동 1409-21,2016-03-18 13:02,2016-03-18 13:30,2016-03-18 16:00,급수관,북구,0520,49,공도,20 ,스텐레스관,이형관,접합부이완,,78일,243 ,,입력,35.8945442,128.6060377,1099819.051,1767001.856
492,20160318-0056,북부사업소,201603,283 ,북구 대학로9길 86-1 (산격동) / 1241-11번지,지상-사유지,,대학로9길 86-1 (산격동) / 1241-11번지,2016-03-18 09:59,2016-03-18 10:12,2016-03-18 12:48,급수관,북구,0520,48,사유지,15 ,계량기보호통(실),앵글밸브,부식,,,,,미입력,35.8979148,128.6077029,1099965.101,1767377.423
493,20160316-0329,북부사업소,201603,273 ,북구 연암로 68-5 (산격동) / 981번지,지상-사유지,,연암로 68-5 (산격동) / 981번지,2016-03-16 16:32,2016-03-16 16:58,2016-03-16 19:44,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),앵글밸브,부식,,,,,미입력,35.8917188,128.5961004,1098925.698,1766678.359
494,20160316-0155,북부사업소,201603,268 ,북구 산격동 1393-21,지상-공도,,산격동 1393-21,2016-03-16 12:00,2016-03-16 12:11,2016-03-16 14:38,급수관,북구,0520,47,공도,15 ,부분기대,부분기대,부식,,3시간,1 ,,미입력,35.8935456,128.6085246,1100044.757,1766893.635
495,20160314-0409,북부사업소,201603,265 ,북구 산격로13길 12-3 (산격동) / 1221-10번지,지하-공도,자체-주간,산격동 1221-10,2016-03-14 17:56,2016-03-15 09:00,2016-03-15 12:00,급수관,북구,0520,47,공도,15 ,PFP관,이형관,부식,,74일,266 ,,입력,35.8971808,128.6038434,1099617.705,1767292.066
496,20160310-0298,북부사업소,201603,252 ,"북구 산격로10길 34-1 (산격동,블루밍하우스) / 1313-15번지",지상-공도,,"산격로10길 34-1 (산격동,블루밍하우스) / 1313-15번지",2016-03-10 14:55,2016-03-10 15:22,2016-03-10 18:11,급수관,북구,0520,49,공도,20 ,부분기대,부분기대,타공사손괴,구청(도로개설),3시간,4 ,,미입력,35.8948442,128.6091006,1100095.108,1767038.265
497,20160307-0476,북부사업소,201603,238 ,"북구 연암로12길 2, 고물상 (산격동) / 1018-2번지",지상-사유지,,"연암로12길 2, 고물상 (산격동) / 1018-2번지",2016-03-07 14:35,2016-03-07 14:55,2016-03-07 17:54,급수관,북구,0520,46-1,사유지,15 ,계량기보호통(실),계량기보호통,노후,,,,,미입력,35.8913369,128.5973149,1099035.789,1766637.229
498,20160307-0121,북부사업소,201603,236 ,북구 산격로서9길 8 (산격동) / 1437-22번지,지하-공도,자체-주간,산격동 1437-22,2016-03-07 10:09,,2016-03-07 12:00,급수관,북구,0520,24-3,공도,20 ,스텐레스관,직관,부식,,66일,"1,093 ",,미입력,35.8952131,128.6019022,1099444.974,1767071.833
499,20160303-0007,북부사업소,201603,225 ,북구 연암공원로13길 6 (산격동) / 1180-71번지,지하-공도,자체-주간,산격동 1180-71,2016-03-03 08:51,2016-03-03 09:00,2016-03-03 12:00,급수관,북구,0520,46-1,공도,15 ,에폭시강관,이형관,부식,,63일,227 ,,입력,35.8968232,128.5994829,1099224.617,1767247.964
500,20160303-0006,북부사업소,201603,224 ,북구 산격동 1180-43 (2010.4.27직권폐전),지하-공도,자체-주간,산격동 1180-43 (2010.4.27직권폐전),2016-03-03 08:49,2016-03-03 09:30,2016-03-03 12:30,급수관,북구,0520,24-3,공도,15 ,에폭시강관,이형관,부식,,63일,227 ,,입력,35.8976739,128.5987848,1099160.553,1767341.614
